Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
0.140892,25.4003,92.845,22.7251,0.916903,1.75828
0.205687,27.0138,96.0415,23.8463,1.1727,1.99483
0.207732,28.8191,95.215,25.2651,1.32244,2.23158
4.44516,29.5642,95.7196,25.7158,1.31504,2.53335
10.1495,30.1637,95.0215,26.0105,1.31616,2.83707
2.85427,29.6694,95.6508,25.5294,1.31588,2.82418
0.189007,28.9665,95.4922,25.346,1.32381,2.29672
29.2688,32.1821,94.0026,27.4423,1.31776,3.42204
0.288513,28.4978,95.8108,24.8514,1.31345,2.33295
0.452468,28.4518,96.0482,24.7977,1.31002,2.34408
0.301702,28.5601,95.9802,24.9121,1.31046,2.33758
0.177452,27.6719,95.942,24.0873,1.30872,2.27584
0.3063,28.3594,95.9026,24.7311,1.31665,2.31164
0.242207,28.4871,95.6824,24.948,1.31599,2.22311
6.48943,29.7502,96.0037,25.8579,1.31766,2.57465
17.7093,30.4158,95.0349,25.9549,1.31291,3.14797
12.7065,30.9343,95.3727,26.5126,1.31238,3.10931
1.36308,29.8429,95.1098,25.7913,1.31567,2.73598
0.249744,29.6453,95.5445,25.8624,1.3194,2.46348
0.403343,28.9159,95.3413,25.1208,1.3123,2.48273
0.414558,28.8995,95.9365,25.0719,1.31803,2.50954
25.9476,33.1219,95.6552,28.1864,1.31637,3.61907
6.13938,29.5843,95.7349,25.5823,1.31348,2.68855
0.479038,28.5076,96.2177,24.8548,1.31234,2.34048
0.264628,27.654,95.8311,24.1022,1.30841,2.24333
0.309242,28.589,96.0477,24.9108,1.31385,2.36437
25.8296,33.4691,95.6277,28.4706,1.31586,3.68263
21.1546,21.645,69.0221,16.4023,1.21436,4.02834
14.8254,23.3644,72.7797,18.1908,1.23248,3.9411
0.342175,28.7303,95.9713,25.1082,1.31055,2.31152
0.342101,27.8974,96.0415,24.2501,1.30668,2.34056
0.518207,28.2668,96.006,24.5563,1.30764,2.4029
0.240937,29.1098,95.6771,25.3831,1.31457,2.41215
26.8349,32.1537,92.8643,27.1182,1.30727,3.72819
0.268787,29.2144,95.6269,25.5136,1.31808,2.38278
0.268132,29.2955,95.7141,25.5462,1.31119,2.43818
7.97098,30.9828,95.6534,26.8867,1.3143,2.78176
0.760316,29.797,95.1832,25.8256,1.31536,2.65604
0.379477,29.1221,95.8583,25.2958,1.31911,2.50724
20.0619,32.1335,95.8023,27.3563,1.3151,3.46205
0.398944,28.3196,95.5497,24.4945,1.312,2.51309
0.272431,28.0925,95.8881,24.5754,1.31258,2.20455
0.299215,29.3374,95.4123,25.5731,1.31764,2.44659
0.237821,28.0786,95.9952,24.5438,1.31022,2.22452
0.277108,28.5483,96.1442,24.8516,1.31289,2.38381
0.195888,29.2108,95.586,25.4286,1.31429,2.46783
0.378606,28.3589,95.9674,24.6866,1.31065,2.36162
0.416665,29.504,95.5881,25.657,1.31327,2.53366
0.28121,28.4063,95.5809,24.6398,1.31153,2.45496
0.397624,28.3201,96.175,24.6193,1.30793,2.39287
