Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
0.111783,18.5146,57.0863,15.0494,1.24451,2.22067
0.0920677,18.8759,57.915,15.4355,1.24863,2.19179
1.68574,19.449,56.7414,15.6558,1.24402,2.5492
0.168179,19.3363,57.7327,15.7721,1.24783,2.3163
0.0672105,19.0698,57.5198,15.5393,1.24872,2.28184
0.0739132,18.6362,58.1104,15.1941,1.24441,2.19766
0.062477,18.9122,57.0209,15.3867,1.24467,2.28081
0.0841124,18.8663,56.9901,15.3589,1.2414,2.26597
0.0699856,18.7236,57.8081,15.2167,1.24243,2.26451
0.121634,18.7774,57.5358,15.1662,1.24654,2.36472
0.0709536,18.5032,57.5327,15.0882,1.24231,2.17267
0.177625,19.0113,57.7528,15.5097,1.24361,2.25802
0.107133,18.6747,58.185,15.2143,1.2373,2.2231
0.137914,19.2007,57.8301,15.5992,1.24856,2.3529
0.102614,19.3282,56.9811,15.6859,1.24769,2.39464
10.2418,20.154,57.048,15.9367,1.23979,2.97745
0.0955917,18.8714,57.9039,15.3086,1.2428,2.32004
28.8982,20.9888,55.3649,15.7132,1.22316,4.05246
0.430229,20.9274,56.2915,16.9881,1.25506,2.68422
0.108317,19.0496,57.6368,15.378,1.24136,2.43022
2.31241,18.9128,57.958,14.9116,1.23746,2.76374
0.180058,19.1915,57.4354,15.5337,1.24067,2.41708
0.259566,19.4534,57.5427,15.7646,1.24627,2.44253
0.169009,19.2879,57.2439,15.692,1.24295,2.35293
0.258569,18.9259,57.8308,15.0913,1.24081,2.59378
0.148761,19.1019,57.6924,15.312,1.24219,2.54766
0.0989029,18.7414,57.5418,15.3065,1.24378,2.19108
0.130819,19.0853,57.7031,15.3614,1.25386,2.47001
0.409791,19.3816,56.9012,15.5329,1.25441,2.5943
0.281045,19.1105,56.7838,15.3291,1.24979,2.53164
0.0720894,19.5003,57.4891,15.8665,1.25696,2.37682
0.191573,19.0038,57.9196,15.3574,1.25101,2.3954
0.0746481,18.6668,57.5297,15.0372,1.24799,2.38153
0.138168,18.7896,57.4409,15.2469,1.24435,2.29831
0.12943,18.8746,57.7545,15.3806,1.24608,2.24789
0.108538,18.9165,57.3475,15.2334,1.24676,2.4363
0.250891,18.9543,58.3646,15.3106,1.24812,2.39557
24.9888,21.7898,56.1912,16.5925,1.24452,3.95276
13.4854,17.9595,54.2551,13.2178,1.21329,3.52834
0.189297,19.7661,56.5525,16.0025,1.25589,2.50774
0.11929,19.0463,58.2393,15.3767,1.24325,2.42643
0.239662,18.8889,58.0458,15.1911,1.2426,2.45519
0.10643,18.7243,57.4899,15.0429,1.24824,2.43318
0.208244,19.2879,57.8992,15.4677,1.24351,2.57671
18.1559,20.0877,55.3873,14.955,1.22738,3.90531
3.03192,19.0353,58.3464,15.1116,1.24083,2.68287
0.116277,18.7552,57.9086,15.2247,1.24131,2.2892
0.288484,19.2217,57.5564,15.3991,1.2478,2.57473
0.195309,18.8608,57.6829,15.2192,1.2455,2.39607
0.186862,19.6441,57.2762,15.7565,1.24876,2.63885
