Iteration,Cost,Cost reduction,time (ms)
0,5.456061836846427,0.0,30.571937561035156
1,5.114750540104135,0.06255634685760236,170.72105407714844
2,4.504498270205527,0.17440483540980134,1475.4960536956787
3,4.273690265501653,0.21670787588217255,2342.052698135376
4,4.118234624391176,0.24520015580111298,2520.3988552093506
5,3.5117386634108083,0.35636017911399376,5034.559011459351
6,3.50465202536931,0.3576590350018872,5381.4380168914795
7,3.2113217877757236,0.4114212991339832,6017.818927764893
8,3.209744849122468,0.4117103242037883,9059.213876724243
9,3.209418782109035,0.41177008654211633,11761.748313903809
