Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.83494,4332.52,6,31,16.75,3132,0,2645,15,464,507,606
0.865226,5487.11,6,31,20.1,4175,0,3592,18,556,511,709
0.735624,3857.2,6,31,13.4,2627,0,2236,12,373,506,646
0.779667,3721.54,6,31,13.4,2537,0,2147,13,371,502,609
0.844424,5001.38,6,31,20.1,3778,0,3192,18,558,518,625
0.598932,4458.19,6,31,16.75,3240,0,2754,15,466,507,628
0.868665,5107.75,6,31,20.1,3873,0,3293,18,555,514,636
0.805745,4958.81,6,31,20.1,3753,0,3171,18,557,513,616
0.777477,3151.69,6,31,10.05,1950,0,1657,9,280,505,622
0.912626,5183.71,6,31,20.1,3961,0,3377,18,560,512,629
0.847333,4483.28,6,31,16.75,3242,0,2754,15,466,508,654
0.575235,4114.19,6,31,13.4,2825,0,2436,12,372,506,692
0.564145,3291.9,6,31,10.05,2017,0,1726,9,278,505,688
0.939767,5254.41,6,31,20.1,3998,0,3417,19,555,511,657
0.909566,5165.47,6,31,20.1,3932,0,3357,18,549,513,641
0.613353,3815.41,6,31,13.4,2606,0,2215,12,374,505,626
0.768631,4600.39,6,31,16.75,3317,0,2835,15,461,518,678
0.671084,5100.54,6,31,20.1,3848,0,3264,18,557,517,657
0.862739,5260.62,6,31,20.1,3989,0,3404,18,559,520,666
0.81039,4594.75,6,31,16.75,3311,0,2822,15,469,510,687
0.857746,4654.02,6,31,16.75,3381,0,2895,15,464,507,682
0.820215,5124.2,6,31,20.1,3888,0,3304,18,557,523,634
0.70858,5156.53,6,31,20.1,3907,0,3322,18,559,512,644
0.784651,5067.76,6,31,20.1,3834,0,3248,18,560,511,643
0.861327,5185.05,6,31,20.1,3930,0,3343,18,561,511,664
0.663756,5236.12,6,31,20.1,3978,0,3398,18,555,508,665
0.700511,4019.94,6,31,13.4,2705,0,2318,12,371,506,713
0.805486,5102.08,6,31,20.1,3868,0,3283,18,559,511,643
0.899569,4913.53,6,31,20.1,3741,0,3152,18,561,511,585
0.69648,3900.52,6,31,13.4,2671,0,2280,12,374,507,641
0.870264,5329.43,6,31,20.1,4040,0,3449,18,562,513,694
0.815213,5294.41,6,31,20.1,4029,0,3444,18,557,510,674
0.849179,5123.93,6,31,20.1,3869,0,3284,18,560,512,657
0.878381,4526.9,6,31,16.75,3295,0,2811,15,462,512,641
0.882773,5201.85,6,31,20.1,3940,0,3358,18,557,511,663
0.653516,3689.57,6,31,13.4,2500,0,2115,12,368,506,607
0.749412,5292.56,6,31,20.1,4013,0,3429,18,559,510,676
0.549748,4254.59,6,31,13.4,2936,0,2548,13,371,506,725
0.723563,3185.71,6,31,10.05,1959,0,1669,9,278,504,644
0.812955,4457.1,6,31,16.75,3233,0,2744,15,468,507,636
0.669164,4522.53,6,31,16.75,3250,0,2760,15,469,512,670
0.490408,3751.29,6,31,13.4,2548,0,2159,12,370,514,615
0.897133,4384.8,6,31,16.75,3148,0,2660,15,466,507,651
0.819492,4554.74,6,31,16.75,3269,0,2786,15,463,508,691
0.801104,4704.51,6,31,16.75,3438,0,2946,15,472,514,666
0.745001,4598.75,6,31,16.75,3324,0,2836,15,467,521,673
0.859438,4474.12,6,31,16.75,3234,0,2747,15,465,509,651
0.73052,4460.39,6,31,16.75,3233,0,2747,15,465,522,627
0.711316,5107.1,6,31,20.1,3855,0,3272,18,558,511,657
0.705574,3924.67,6,31,13.4,2663,0,2272,12,374,505,668
0.812575,4755.82,6,31,16.75,3436,0,2957,15,458,505,720
0.868493,5183.8,6,31,20.1,3950,0,3369,18,556,508,637
0.822504,4493.78,6,31,16.75,3257,0,2770,15,466,510,644
0.488244,3791.25,6,31,13.4,2623,0,2233,12,372,503,585
0.638121,5573.42,6,31,20.1,4253,0,3676,18,552,509,714
0.895578,5349.59,6,31,20.1,4039,0,3455,18,558,513,705
0.779099,3731.64,6,31,13.4,2529,0,2139,12,373,507,621
0.860563,5086.37,6,31,20.1,3845,0,3261,18,558,517,642
0.674623,4517.16,6,31,16.75,3272,0,2783,15,469,510,653
0.707075,3926.79,6,31,13.4,2681,0,2289,12,374,504,663
0.632618,4579.98,6,31,16.75,3354,0,2862,16,469,518,630
0.801331,5142.39,6,31,20.1,3881,0,3295,18,559,513,666
0.713751,5205.25,6,31,20.1,3926,0,3345,18,556,510,685
0.886148,4308.42,6,31,16.75,3148,0,2661,15,466,508,580
0.878523,5251.72,6,31,20.1,3994,0,3411,18,559,512,660
0.761978,5228.91,6,31,20.1,3963,0,3375,18,560,511,670
0.809493,4632.74,6,31,16.75,3352,0,2868,15,462,508,688
