Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
30.98,25.212,0.989,2.337,93,1.2588,0.215211,6.97
29.425,23.634,1.055,2.344,87,1.27608,0.111324,6.85927
27.702,21.459,1.218,2.498,81,1.30029,0.0767566,6.77969
26.67,20.437,1.015,2.65,75,1.24395,0.0859959,6.71339
26.858,20.568,0.982,2.696,69,1.19894,0.0801119,6.63656
24.753,18.348,1.045,2.554,63,1.22286,0.0406393,6.58456
23.895,17.623,0.985,2.682,57.3333,1.10785,0.0407858,6.5157
22.231,15.604,1.036,2.856,51.6667,1.08269,0.0358438,6.44585
21.199,14.507,0.99,2.85,46,0.853857,0.0682508,6.39714
20.204,13.298,0.994,2.923,41.1111,0.506745,0.0811904,6.36486
19.002,12.258,1.088,2.765,37.1111,0.631653,0.101365,6.31933
18.839,11.629,1.138,3.1,33.5556,0.0937881,0.0783777,6.30852
20.677,12.507,1.255,3.482,35.3333,0.405392,0.085651,6.2482
17.611,10.135,1.004,3.034,32.8889,1.19462,0.080326,6.14096
19.342,9.772,1.159,5.311,27.7778,1.32392,0.0978207,5.99779
15.028,7.443,1.042,3.193,22.7778,1.40487,0.0698792,5.89833
14.456,6.613,1,3.596,17.7778,1.27564,0.0548363,5.82533
12.691,5.506,0.999,3.033,12.7778,1.17716,0.0360168,5.77544
11.02,3.703,0.987,3.242,7.77778,1.16862,0.0131969,5.71717
11.011,4.128,0.978,2.86,4,1.32131,0.0321661,5.66676
9.478,2.85,0.961,2.766,3,1.71118,0.012412,5.61597
10.47,3.641,0.993,2.869,3,1.54111,0.0199779,5.55372
9.521,2.659,1.284,2.732,3,1.28333,0.0117439,5.50627
9.019,2.448,1.071,2.711,3,1.45105,0.0203463,5.45936
9.783,3.077,1.029,2.773,3,1.34624,0.0212816,5.40928
9.451,2.905,1.004,2.74,3,1.17056,0.0392033,5.33809
10.097,2.948,1.047,2.688,3,0.659893,0.0121927,5.28345
9.579,2.63,1.001,3.128,3,1.03581,0.0251765,5.2321
9.286,2.637,1.073,2.724,3,1.17695,0.0389847,5.16114
9.629,2.743,1.126,2.853,3,1.17982,0.0384382,5.11474
9.26,2.7,0.991,2.733,3,0.724814,0.0116261,5.06364
8.995,2.472,1.058,2.704,3,0.952996,0.0282482,5.01614
9.687,3.021,1.008,2.826,3,1.16245,0.0226077,4.97024
