Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
30.443,24.122,1.241,2.583,93,0.448821,0.334533,6.80557
30.757,24.55,1.058,2.486,89,1.01916,0.207684,6.58429
30.087,22.994,1.059,2.941,83,0.151536,0.126226,6.49785
31.202,24.262,1.146,3.026,84,0.437715,0.169761,6.40233
31.946,22.841,1.023,5.27,80,0.738497,0.112968,6.26652
29.379,22.652,1.064,2.768,75.1111,0.0935805,0.15651,6.2649
30.896,23.903,0.993,3.02,76.1111,0.106442,0.130488,6.25138
35.604,23.408,1.006,8.269,77.1111,0.458903,0.0672204,6.15717
35.942,22.636,1.048,9.059,73.2222,1.0381,0.121148,5.99562
38.852,21.824,1.032,12.837,67.3333,0.0363593,0.0514734,5.96291
28.566,20.177,1.005,3.323,68.3333,0.440534,0.332859,5.82602
26.551,19.251,0.992,3.061,64.3333,0.282429,0.273327,5.77186
30.92,20.466,1.008,6.251,65.3333,0.0198014,0.194484,5.79085
28.136,21.081,0.999,2.853,66.5556,0.433866,0.318669,5.66509
26.041,19.194,1.059,2.892,63,1.38358,0.243394,5.34321
24.752,17.626,1.027,2.904,57.3333,0.518136,0.122341,5.23897
23.981,16.861,1.367,2.853,53.6667,0.97599,0.0775039,5.09909
21.204,14.497,0.988,2.81,48.2222,1.63245,0.422137,5.04607
20.693,13.733,1.042,3.007,42.7778,1.00282,0.105454,4.90703
19.245,12.215,1.004,2.97,36.7778,0.358544,0.0952886,4.86967
19.35,12.355,1.006,2.898,38.1111,0.705935,0.107832,4.77859
18.96,11.8,1.155,2.954,35,0.827444,0.136083,4.68035
23.335,10.123,1.011,9.166,30.4444,0.615399,0.0252137,4.66009
16.749,9.283,1.161,3.102,26.6667,1.18983,0.0898793,4.56222
15.243,8.007,1.055,2.994,21.3333,0.106985,0.0599934,4.56971
15.321,8.07,0.997,3.208,22.5556,0.692197,0.0580069,4.49649
14.21,6.975,0.985,3.108,19,0.27866,0.0644826,4.49393
15.232,7.926,1.078,3.104,20.4444,1.10654,0.0409429,4.4282
13.239,5.921,1.038,3.144,14.6667,0.97872,0.0545886,4.35771
11.47,4.321,1.044,3.086,9,0.97054,0.0414902,4.26876
10.553,3.484,1.011,3.054,4.33333,1.23842,0.0415816,4.19614
10.175,2.957,1.006,3.104,2.66667,1.28681,0.0256226,4.16101
10.065,2.764,1.118,3.007,3,1.41132,0.0414682,4.12212
10.691,3.267,1.004,3.188,3,1.72829,0.0252808,4.10205
10.146,2.818,1.062,3.107,3,1.52945,0.0458929,4.08088
10.664,2.986,1.087,3.491,3,1.84797,0.0271113,4.06754
11.008,3.332,1.037,3.172,3,1.81025,0.0303176,4.0542
10.217,3.014,1.01,3.041,3,1.54079,0.0466989,4.03426
11.196,3.4,1.17,3.275,3,1.52367,0.0528959,3.99735
10.193,2.871,1.001,3.153,3,1.83888,0.0220537,3.96239
10.568,2.915,1.079,3.411,2.77778,1.92921,0.0184645,3.92379
10.097,2.768,1.002,3.146,2.77778,1.96658,0.0183907,3.89752
10.058,2.873,0.978,3.045,3,1.96973,0.0195495,3.86922
10.929,3.353,1.103,3.134,3,1.3745,0.0649918,3.82451
9.892,2.825,0.998,3.027,3,1.49372,0.0420373,3.79007
10.597,3.318,1.02,3.172,3,1.38828,0.0675925,3.74022
11.238,3.47,1.112,3.184,3,1.39572,0.0447185,3.70857
9.96,2.798,0.997,3.124,3,2.07621,0.0201015,3.65507
10.117,2.866,1.042,3.055,3,1.56119,0.0458365,3.62302
10.059,2.914,1.003,3.004,3,1.20471,0.069107,3.58938
10.425,3.178,1.139,3.101,3,1.44109,0.0216839,3.56297
