Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
29.93,24.112,1.032,2.406,93.2222,0.42159,0.350357,6.61854
29.094,23.342,1,2.372,89.2222,1.19864,0.194823,6.46487
29.683,23.623,1.149,2.47,83.4444,0.925354,0.193438,6.36328
27.991,21.701,1.181,2.518,78.2222,0.28146,0.210291,6.41136
28.034,21.632,1.113,2.603,79.5556,0.521063,0.212647,6.33327
27.372,20.675,1.225,2.643,75.5556,0.405086,0.273803,6.39944
27.937,21.012,1.08,2.905,72.5556,0.230037,0.273264,6.45586
39.338,21.393,1.057,14.009,73.5556,0.880192,0.0117822,6.29143
41.32,20.827,1.466,16.025,68.7778,0,0.0221875,6.23699
29.473,22.182,1.059,2.938,68,0.81241,0.0319047,6.15755
27.342,20.332,1.021,2.955,63,0.870508,0.228012,5.91404
25.574,18.399,0.993,3.112,58.3333,0.961459,0.338265,5.57524
25.944,18.609,1.091,3.051,52.3333,0.0904019,0.0737865,5.53705
30.416,17.45,0.987,8.793,53.3333,0.369226,0.0468767,5.56287
27.417,16.97,1.21,6.032,54.4444,0.425265,0.226464,5.59592
23.136,16.13,1.014,3.088,50.7778,0.433247,0.296303,5.47473
25.044,15.086,0.993,5.968,47.1111,0.160621,0.08783,5.41668
27.67,14.689,1.067,8.75,48.2222,0.261587,0.133077,5.33283
22.348,15.235,1.046,3.093,49.2222,0.676067,0.442421,5.10721
22.697,14.619,1.079,3.761,45.3333,0.602779,0.198961,5.02634
23.377,15.308,1.117,3.572,41.4444,1.25263,0.13559,4.83875
19.95,12.223,1.023,3.346,35.8889,0.0574934,0.144874,4.86068
20.836,13.412,1.066,3.012,37.3333,0.938953,0.0981566,4.70391
19.631,12.104,1.117,3.268,31.4444,0.438009,0.152252,4.6665
17.062,9.613,1.026,3.178,27.7778,0.675846,0.166471,4.45276
17.285,9.62,1.004,3.214,24.4444,0.437401,0.100539,4.36748
16.572,8.922,1.115,3.24,21.4444,1.31147,0.104223,4.22527
14.138,6.614,1.049,3.205,16.3333,1.25922,0.0632099,4.16876
13.305,5.22,1.205,3.507,11.2222,0.628646,0.0715339,4.19404
12.402,4.644,1.002,3.318,8.22222,0.821914,0.0774938,4.20279
11.982,3.839,1.056,3.535,4.66667,0.921564,0.0942129,4.20237
10.761,2.837,1.051,3.414,3.11111,1.33518,0.0869357,4.1012
11.908,3.309,1.041,4.018,3,1.10643,0.0787469,4.08205
11.414,3.574,1.076,3.282,3,1.5298,0.0726468,4.01643
10.756,3.017,1.008,3.327,3,1.27791,0.0590141,3.96956
11.241,3.217,1.029,3.58,3,1.45623,0.052646,3.91364
10.785,3.171,1.027,3.251,3,1.88484,0.0290375,3.87111
10.902,3.112,1.041,3.304,3,1.38567,0.0501111,3.82801
10.467,3.116,1.025,3.115,2.88889,1.68226,0.0260866,3.79558
10.761,3.348,0.986,3.181,2.66667,1.45542,0.0482775,3.75089
10.442,2.965,1.032,3.201,2.66667,0.445508,0.0624757,3.73638
10.166,2.828,1.047,3.14,2.77778,1.5193,0.0489487,3.67277
10.916,3.562,1.009,3.034,3,1.79593,0.0275657,3.63461
10.221,2.763,1.047,3.258,3,1.59648,0.0300444,3.60686
10.747,3.061,1.049,3.35,3,1.8241,0.0273404,3.56395
10.499,3.004,1.153,3.084,3,1.54659,0.0472955,3.52962
11.128,3.643,1.001,3.355,3,1.67621,0.0461966,3.50056
10.255,2.911,0.995,3.091,3,1.68486,0.0414398,3.45663
9.976,2.738,1.086,3.037,3,1.84176,0.0246652,3.42165
11.52,4.209,1.108,3.053,3,1.17253,0.0441765,3.38933
10.018,2.943,1.007,2.957,3,1.45043,0.0624652,3.34277
9.864,2.806,1.016,3.035,3,1.82679,0.0524515,3.29515
9.659,2.685,0.983,3.005,3,1.80484,0.0150258,3.26002
9.927,2.692,1.195,3.056,3,1.8606,0.0265095,3.22982
9.695,2.624,1.048,2.995,3,1.83325,0.0267322,3.20001
10.27,2.933,1.05,3.167,3,1.97236,0.0122493,3.16943
10.126,3.107,1.014,3.086,3,1.57213,0.0456564,3.13358
10.098,3.108,1.094,2.934,3,1.79956,0.0270662,3.10333
9.867,2.909,0.966,3.069,3,1.82418,0.0261021,3.07601
10.466,3.614,0.993,2.949,3,1.50828,0.0668946,3.04157
10.823,3.96,0.994,2.901,3,1.66085,0.0291998,3.01096
10.016,2.979,1.245,2.907,3,1.58186,0.0458722,2.9751
9.778,2.793,1.031,2.959,3,1.66739,0.0277217,2.94726
10.893,4.02,0.991,2.879,3,1.73525,0.0276436,2.92183
9.679,2.739,1.01,3.067,3,1.52017,0.0475313,2.8885
9.742,2.886,1.083,2.848,3,1.6802,0.0283297,2.86138
11.262,4.331,1.129,2.917,3,1.49702,0.0481068,2.83062
9.838,2.929,0.996,3,3,1.72551,0.0144201,2.80273
9.71,2.789,0.981,3.025,3,1.51315,0.0477629,2.77359
10.574,3.575,1.031,3.028,3,1.56186,0.0463836,2.7507
9.851,3.036,1.099,2.803,3,1.7113,0.0279724,2.72657
9.537,2.727,0.983,2.952,3,1.52684,0.0480843,2.699
9.831,2.763,1.048,3.055,3,1.82009,0.0282376,2.67315
10.961,4.025,1.031,2.906,3,1.82327,0.0278566,2.64971
10.018,3.109,1.07,2.933,3,1.57324,0.0479106,2.61916
11.393,4.429,1.023,2.922,3,1.62599,0.0306878,2.59397
9.933,2.958,0.976,3.083,3,1.51795,0.0495736,2.56402
9.681,2.63,1.024,3.101,3,1.62596,0.0303894,2.53985
9.886,2.753,0.981,3.113,3,1.54848,0.0488497,2.51028
9.738,2.697,1.063,2.982,3,1.66687,0.0306548,2.48456
9.945,2.528,1.044,3.257,3,1.76983,0.0289029,2.46162
11.523,3.954,1.114,3.404,3,1.5887,0.0487899,2.4317
9.667,2.615,0.982,3,3,1.70291,0.0290701,2.40778
10.452,3.234,0.998,3.19,3,1.59283,0.0492166,2.37659
10.636,3.293,1.085,3.009,3,1.64323,0.0296664,2.35394
9.572,2.561,0.983,3.002,3,1.58634,0.0503673,2.32232
10.029,2.629,0.99,3.329,3,1.62161,0.0476767,2.29932
9.954,2.716,1.135,2.994,3,1.78532,0.0277218,2.27649
9.651,2.709,0.98,2.962,3,1.60588,0.0490773,2.24478
9.689,2.589,1.047,2.975,3,1.77396,0.0280534,2.2215
9.951,2.767,0.991,3.117,3,1.81313,0.0275994,2.19977
10.892,3.161,1.446,3.241,3,1.84064,0.0272117,2.17767
9.804,2.743,0.996,3.026,3,1.62442,0.04824,2.14621
10.492,3.562,0.96,2.961,3,1.81466,0.0273225,2.12348
10.476,2.994,1.269,3.051,3,1.63021,0.0484165,2.09253
10.046,3.15,0.998,2.941,3,1.86214,0.026274,2.07119
9.49,2.538,1.021,2.968,3,1.57839,0.0687498,2.04298
10.969,3.804,1.055,2.934,3,1.86081,0.0267281,2.02143
9.767,2.897,1.035,2.881,3,1.69093,0.0465294,2.00302
11.348,4.304,1.059,3.005,3,1.69505,0.0462775,1.97386
9.944,3.068,0.983,2.918,3,1.91415,0.0260736,1.95441
9.615,2.712,0.988,2.985,3,1.7275,0.0457813,1.92695
11.269,4.187,0.996,3.011,3,1.95548,0.0256961,1.90738
9.448,2.602,1.077,2.871,3,1.62576,0.0676353,1.88194
10.128,3.035,0.985,3.133,3,1.91626,0.0267184,1.86249
9.837,2.918,1.1,2.859,3,1.76929,0.0454881,1.84544
9.745,2.918,0.964,2.93,3,1.77247,0.0448017,1.82845
9.965,2.842,1.06,3.004,3,1.7858,0.0446715,1.80275
9.777,2.899,0.992,2.838,3,1.78974,0.0446688,1.78617
9.471,2.677,0.978,2.906,3,1.80563,0.0444785,1.76115
10.628,3.293,1.318,3.055,3,2.76419,0.00928934,1.74318
9.543,2.801,0.991,2.878,3,1.79267,0.044457,1.72776
10.288,3.239,1.036,2.978,3,1.82372,0.0436677,1.71131
9.466,2.714,0.99,2.87,3,1.78324,0.0450425,1.687
9.656,2.827,0.979,2.937,3,2.01415,0.0254134,1.67084
9.741,2.847,0.984,3.02,3,1.97902,0.0264533,1.65503
10.301,3.582,0.973,2.851,3,1.83364,0.044751,1.63205
9.893,3.04,1.002,2.948,3,2.85146,0.00919205,1.61552
9.756,2.86,1.052,2.958,3,2.94971,0.00861489,1.60003
10.107,2.958,1.048,3.197,3,1.84726,0.0438167,1.57776
9.456,2.575,1.032,2.843,3,1.99812,0.0261692,1.56229
9.442,2.645,1,2.887,3,1.99702,0.0264674,1.54756
10.539,3.38,1.096,2.956,3,1.88436,0.0438823,1.52605
9.315,2.654,0.971,2.847,3,2.05343,0.025538,1.51144
9.547,2.416,1.005,3.261,3,2.02648,0.0261604,1.49708
11.002,4.015,0.983,2.837,3,2.02488,0.0262035,1.48298
8.905,2.402,0.956,2.736,3,1.88264,0.0436428,1.46278
9.183,2.555,1.024,2.789,3,2.04838,0.0258018,1.44925
9.589,2.884,1.012,2.805,3,2.03149,0.0260539,1.43585
9.131,2.617,0.985,2.727,3,1.88099,0.0435413,1.41678
9.81,2.922,1.093,2.781,3,2.05576,0.0259924,1.40345
9.067,2.646,0.975,2.741,3,2.05082,0.025826,1.39043
8.916,2.441,0.975,2.809,3,2.04716,0.0258171,1.37754
9.29,2.606,1.048,2.749,3,2.04656,0.0257407,1.36483
9.146,2.553,1.02,2.774,3,3.00693,0.00899949,1.3516
10.25,3.773,1.105,2.664,3,1.86898,0.0424229,1.33469
10.44,3.973,0.988,2.696,3,2.92662,0.00927448,1.3211
