MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
7.90029e-05,1.62287e-06,0.000514055,0.0176552,0.000260199,0.0091485,5.07692
7.90057e-05,1.63361e-06,0.000107326,0.0176555,0.000260173,0.00510132,5.10385
7.90116e-05,1.63694e-06,0.000104504,0.0176567,0.000259854,0.00267187,10.1923
617.447,0.00978469,0.000426479,88298.3,0.651557,0.00104101,10.2077
1.60497,0.000104462,0.000358739,1284.03,0.0255731,0.0436997,7.23846
2.36433,0.000262224,0.00149017,722.371,0.0273104,0.107577,7.92308
4080.91,0.00057122,0.00247336,2.67598e+06,0.0696615,0.279116,6.77692
2911.66,0.00108551,0.00174915,5.16844e+06,0.0566192,0.140911,8.95769
34810.8,0.00643085,0.00131743,4.47522e+07,4.93898,0.294962,8.26538
7.90029e-05,1.62287e-06,0.000514055,0.0176552,0.000260199,0.0103011,5.07692
7.90057e-05,1.63361e-06,0.000107327,0.0176555,0.000260173,0.00575072,5.10385
7.90116e-05,1.63688e-06,0.000105233,0.0176567,0.000259854,0.00301397,10.3808
617.447,0.00978469,0.000426468,88298.6,0.651558,0.00117469,10.2077
1.77755,0.000123288,0.00039317,1284.19,0.0255766,0.0424064,7.46154
2.23613,0.000208267,0.00132965,718.726,0.0269628,0.136214,7.65769
9847.5,0.00238632,0.00236014,3.62948e+06,0.522758,0.300932,7.18462
6.18745,0.000282075,0.00221004,2555.99,0.0431205,0.136515,6.76154
19.6601,0.000447387,0.00149317,5980.75,0.108324,0.245696,9.17692
7.90029e-05,1.62287e-06,0.000514055,0.0176552,0.000260199,0.0127229,5.07692
7.90057e-05,1.63361e-06,0.000107327,0.0176555,0.000260173,0.00712013,5.10385
7.90116e-05,1.63694e-06,0.000106017,0.0176567,0.000259854,0.00373683,10.1923
617.446,0.00978469,0.000426469,88298.3,0.651557,0.0014575,10.2077
1.73097,0.000112218,0.000379385,1284.53,0.0255718,0.0512988,7.86154
1.69293,0.000241696,0.00150993,660.673,0.0249463,0.183524,9.09231
7247.76,0.00538859,0.00202635,2.30969e+06,0.582478,0.330396,6.53462
4.55822,0.000232806,0.00201309,2160.39,0.0248846,0.353541,7.38077
3.87297,0.000198471,0.00200428,2029.33,0.00611551,0.0596475,6.38462
