MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
0.00271613,9.8269e-05,0.0119807,0.0266546,0.000317339,0.00914586,0.153846
0.00271645,0.00010035,0.00867383,0.0266538,0.000316636,0.00510564,0.342308
0.00271628,9.95015e-05,0.00859171,0.0266541,0.000317387,0.0026698,5.83462
6812.9,0.0639512,0.0105328,97300.1,0.683962,0,6.11538
0.490763,0.000266014,0.00594506,108.475,0.0134185,0.025528,8.65769
2.15559,0.000384797,0.00268346,719.89,0.0272529,0.189909,13.1231
4088.96,0.000595999,0.00240722,2.67591e+06,0.076861,0.0861844,13.9077
2912.11,0.00142248,0.00138684,5.17012e+06,0.0462387,0.0143209,20.5692
2.01036,0.000508868,0.00265909,403.278,0.0214179,0.0414789,21.1192
0.00271613,9.8269e-05,0.0119807,0.0266546,0.000317339,0.0102981,0.153846
0.00271645,0.00010035,0.00867385,0.0266538,0.000316636,0.00575559,0.342308
0.00271628,9.94992e-05,0.00859182,0.0266541,0.000317387,0.00301166,5.43077
6812.91,0.0639513,0.0105325,97300.4,0.683963,0,6.11538
0.491313,0.000266779,0.00594761,108.492,0.0134187,0.0242631,8.55
2.19881,0.000628822,0.00469773,709.958,0.0267702,0.16083,10.2038
7700.95,0.00187529,0.00397455,3.62804e+06,0.030267,0.169076,12.7346
9.75388,0.000883392,0.00277785,1934.5,0.0472786,0.0120697,18.2808
1.54029,0.000460436,0.00119518,883.339,0.0193499,0.169044,22.4885
0.00271613,9.8269e-05,0.0119807,0.0266546,0.000317339,0.0127192,0.153846
0.00271645,0.00010035,0.00867383,0.0266538,0.000316636,0.00712617,0.342308
0.00271628,9.95015e-05,0.00861001,0.0266541,0.000317387,0.00373394,5.83462
6812.88,0.0639511,0.0105325,97300.1,0.683962,0,6.11538
0.490697,0.000265987,0.00594083,108.461,0.0134186,0.0178768,8.65769
1.39223,0.000286576,0.00415146,491.285,0.0170567,0.149374,10.8808
1354.41,0.000655075,0.00232091,1.09922e+06,0.0410681,0.0411896,13.5846
3.98295,0.000536857,0.00422471,1467.88,0.0200152,0.16835,15.9077
5.63506,0.000610334,0.00425904,1463.41,0.0137274,0.0162693,16.1115
0.00271613,9.8269e-05,0.0119807,0.0266546,0.000317339,0.00991038,0.153846
0.00271645,0.00010035,0.00867384,0.0266538,0.000316636,0.00553671,0.342308
0.00271628,9.95015e-05,0.00861064,0.0266541,0.000317387,0.00289647,5.83462
6812.9,0.0639512,0.0105325,97300.2,0.683963,0,6.11538
0.49133,0.000266775,0.00594764,108.496,0.0134181,0.0276466,8.57692
2.21131,0.000445105,0.00336819,718.278,0.0271738,0.13755,10.6615
3959.96,0.000581015,0.00420212,2.42733e+06,0.106833,0,12.2231
9329.03,0.00255249,0.00322011,7.85119e+06,0.255437,0.172614,24.2731
2469.76,0.00857913,0.00292541,581382,5.01689,0.127987,29.7615
0.00271613,9.8269e-05,0.0119807,0.0266546,0.000317339,0.00995372,0.153846
0.00271645,0.00010035,0.00867384,0.0266538,0.000316636,0.00556116,0.342308
0.00271628,9.94992e-05,0.00859195,0.0266541,0.000317387,0.00290935,5.43077
6812.91,0.0639513,0.0105328,97300.5,0.683964,0,6.11538
0.491056,0.000266742,0.0059433,108.43,0.0134179,0.0182215,8.84615
3924.91,0.000383814,0.00262982,7.84567e+06,0.0203266,0.239637,9.83462
1020.89,0.00260538,0.0068054,2.00902e+06,0.0471241,0.0117628,13.0192
