Iteration,Cost,Cost reduction,time (ms)
0,1.41945,0.0512651,100.485
1,1.27341,0.148875,171.358
2,1.02621,0.314101,242.505
3,1.0038,0.329079,317.085
4,1.0038,0.329079,390.62
5,0.94116,0.370945,439.349
6,0.874987,0.415175,517.736
7,0.874987,0.415175,589.116
