Iteration,Cost,Cost reduction,time (ms)
0,4.36515,0.00756144,297.08
1,4.01918,0.0862197,531.273
2,3.11903,0.290873,751.532
3,2.85035,0.351958,968.859
4,2.303,0.476401,1180.76
5,2.303,0.476401,1385.21
6,2.303,0.476401,1495.62
