Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
0.207044,8.29257,3.5748,2.74352,1.01963,2.3774,2.78504
0.080781,10.0925,4.66136,3.28708,1.04,3.129,2.2838
0.0877288,9.67529,3.58258,2.79117,1.02553,3.57349,2.01318
0.070516,9.27481,4.06579,2.90272,1.04944,2.99396,7.11598
0.0929599,10.0786,4.59639,3.11713,1.04171,3.37077,11.0979
0.0782602,8.75612,3.56022,2.818,1.03214,2.62848,2.12153
0.168591,11.4536,4.80947,3.2669,1.04006,4.53258,4.24681
1.01627,8.42425,3.49016,2.68998,1.02677,2.44949,25.07
0.0911759,9.48951,3.48815,2.91716,1.03267,2.97596,3.67913
0.0896364,10.6451,3.72465,3.04217,1.04605,3.98855,8.82661
0.213558,8.25632,3.51393,2.69654,1.02545,2.41675,3.48692
0.448184,12.2828,6.15762,3.71954,1.03285,4.91013,2.94403
0.37374,8.70548,3.50772,2.81791,1.02842,2.55979,4.50696
0.0943717,9.69077,3.85236,2.89834,1.03117,3.28897,4.51876
0.0843852,9.39376,3.66357,2.91631,1.03178,2.94841,5.59789
0.0888983,9.62616,3.85518,2.81697,1.02453,3.53238,6.04622
0.527909,8.71019,3.54591,2.7266,1.02657,2.78957,3.90665
0.0929217,9.48131,3.32755,2.77043,1.03361,3.25288,5.81984
0.0866202,9.28519,3.21403,2.7727,1.03097,2.98623,7.24224
0.0880078,8.88948,3.21667,2.73457,1.02869,2.62659,2.33267
0.0858329,8.72049,3.44316,2.71517,1.02954,2.83788,2.26207
0.0847774,9.79724,3.9251,2.99932,1.02823,3.33995,1.80069
0.0919532,9.31461,3.77383,2.89519,1.04251,2.83151,2.56363
0.955686,8.50451,3.431,2.69515,1.03522,2.58686,13.1726
1.29633,8.28315,3.32723,2.61697,1.02602,2.48793,11.4308
0.101083,10.7642,4.49298,3.09718,1.03586,4.15198,3.96215
0.0908423,9.39439,3.7301,2.91018,1.03216,3.08777,5.54284
0.17251,8.50743,3.20355,2.68338,1.03533,2.47589,2.66022
0.0916829,9.38203,3.30169,2.78907,1.03187,3.12466,2.16637
0.263328,8.36583,3.32834,2.66626,1.0244,2.53688,4.08312
0.0834818,9.89015,3.88134,2.94535,1.04634,3.4447,2.21507
0.0841801,10.1819,3.6117,3.07039,1.03459,3.31086,1.18758
0.0916011,9.50537,3.26533,2.79388,1.03812,3.05218,2.12096
0.322498,9.27669,3.62366,2.92555,1.02739,2.93642,4.8874
0.0896943,9.72369,3.68346,2.91686,1.038,3.21658,1.83047
0.268868,13.0561,5.3283,3.75603,1.0406,5.32287,1.22141
0.908164,8.69718,3.54149,2.75569,1.03302,2.6305,10.5505
0.0903219,9.13563,3.82032,2.86324,1.034,2.81604,5.05015
0.156519,9.2053,3.57703,2.86602,1.03822,2.84795,7.83616
0.093053,9.19408,3.44317,2.80927,1.02343,2.9795,2.07843
0.0822126,10.0047,3.79207,2.86158,1.03672,3.83844,2.3223
0.192773,8.48275,3.53947,2.7178,1.03573,2.48166,20.8265
0.0977207,10.1276,3.70383,2.83798,1.02925,4.05558,5.48525
0.0929513,9.48879,3.56305,2.84017,1.04138,3.08617,9.17693
0.0889688,10.0001,3.76449,3.01323,1.05063,3.40092,4.94619
0.0893891,9.56977,3.56242,2.89014,1.03481,3.21447,2.00416
0.0910695,9.71371,3.26925,2.85124,1.02873,3.18816,1.31343
0.0815063,9.82696,3.87123,3.11566,1.0286,2.88296,1.36268
0.0864197,9.28821,3.55524,2.81849,1.03256,3.03799,6.46827
1.0276,9.03946,3.52222,2.88016,1.03716,2.77792,9.21622
0.0926758,9.30036,3.55314,2.80864,1.03761,3.1615,4.43541
0.150965,11.3794,5.49181,3.49254,1.03776,4.41494,0.977332
0.0870532,9.41138,3.41703,2.73985,1.02001,3.27353,2.0851
0.935186,9.16954,3.43027,2.89336,1.04354,2.82462,51.8618
1.15407,8.46871,3.39774,2.67926,1.02666,2.61747,6.11052
0.321653,8.5125,3.54419,2.71844,1.03081,2.55061,64.8736
0.260033,9.47774,3.53377,2.91892,1.02506,3.11006,3.38587
0.404951,8.98278,3.54735,2.91079,1.02954,2.68377,3.25616
0.149416,10.9153,4.27156,3.0307,1.03175,4.35398,4.40268
0.0899225,10.6894,4.22597,3.07779,1.03858,3.87834,4.14937
0.528785,8.42782,3.51221,2.70046,1.02521,2.55326,4.32869
0.0943442,10.2096,3.49402,3.06234,1.0233,3.42803,16.9679
