Iteration,Cost,Cost reduction,time (ms)
0,36.2389,0.762974,166.233
1,36.2389,0.762974,268.014
2,36.2389,0.762974,340.197
3,36.2389,0.762974,413.461
4,36.2389,0.762974,486.482
5,15.719,0.897187,559.81
6,15.719,0.897187,649.603
