Commanded Joint 0 Position,Commanded Joint 1 Position,Commanded Joint 2 Position,Commanded Joint 3 Position,Commanded Joint 4 Position,Commanded Joint 5 Position,Commanded Joint 6 Position,Commanded Joint 0 Velocity,Commanded Joint 1 Velocity,Commanded Joint 2 Velocity,Commanded Joint 3 Velocity,Commanded Joint 4 Velocity,Commanded Joint 5 Velocity,Commanded Joint 6 Velocity,Commanded Joint 0 Torque,Commanded Joint 1 Torque,Commanded Joint 2 Torque,Commanded Joint 3 Torque,Commanded Joint 4 Torque,Commanded Joint 5 Torque,Commanded Joint 6 Torque,Actual Joint 0 Position,Actual Joint 1 Position,Actual Joint 2 Position,Actual Joint 3 Position,Actual Joint 4 Position,Actual Joint 5 Position,Actual Joint 6 Position,Actual Joint 0 Velocity,Actual Joint 1 Velocity,Actual Joint 2 Velocity,Actual Joint 3 Velocity,Actual Joint 4 Velocity,Actual Joint 5 Velocity,Actual Joint 6 Velocity,Actual Joint 0 Torque,Actual Joint 1 Torque,Actual Joint 2 Torque,Actual Joint 3 Torque,Actual Joint 4 Torque,Actual Joint 5 Torque,Actual Joint 6 Torque,EE ext force 0,EE ext force 1,EE ext force 2,EE ext force 3,EE ext force 4,EE ext force 5,joint ext torque 0,joint ext torque 1,joint ext torque 2,joint ext torque 3,joint ext torque 4,joint ext torque 5,joint ext torque 6,
0.0210386,-0.0522651,0.511538,-1.56196,0.0372667,-0.0105371,0.532846,0.0114625,0.0309924,0.0155915,-0.143488,-0.0645222,0.200582,-0.00122822,0,0,0,0,0,0,0,0.0209576,-0.0524098,0.511426,-1.56054,0.0376338,1.55826,1.31825,-0.00100682,-2.99835e-05,0.00104782,-0.000650292,-0.0075176,-0.000596551,-0.00120674,0.233646,-27.4327,-0.812364,27.0264,1.17981,3.11913,0.11821,2.43699,2.10809,2.23111,-1.04842,1.35305,0.200631,0.223154,0.548724,0.196414,0.222908,0.195125,-0.297233,0.0906678,
0.0210985,-0.0520602,0.511618,-1.56258,0.0369291,-0.00970199,0.53284,0.0149746,0.0512145,0.0198703,-0.154395,-0.0844049,0.208769,-0.00132574,0,0,0,0,0,0,0,0.0209576,-0.0524098,0.511426,-1.56054,0.0376338,1.55826,1.31825,-0.00100682,-2.99835e-05,0.00104782,-0.000650292,-0.0075176,-0.000596551,-0.00120674,0.233646,-27.4327,-0.812364,27.0264,1.17981,3.11913,0.11821,2.43699,2.10809,2.23111,-1.04842,1.35305,0.200631,0.223154,0.548724,0.196414,0.222908,0.195125,-0.297233,0.0906678,
0.0209538,-0.0524092,0.511423,-1.56054,0.0375644,-0.0125426,0.532853,-0.000301101,3.82604e-05,-0.000235554,-0.000193475,-0.00300796,-0.000611641,-4.43085e-06,0,0,0,0,0,0,0,0.0209576,-0.0524098,0.511426,-1.56054,0.0376338,1.55826,1.31825,-0.00100682,-2.99835e-05,0.00104782,-0.000650292,-0.0075176,-0.000596551,-0.00120674,0.233646,-27.4327,-0.812364,27.0264,1.17981,3.11913,0.11821,2.54446,2.10531,2.22038,-1.05516,1.43319,0.168135,0.19275,0.593335,0.162281,0.209964,0.186599,-0.295929,0.091423,
0.0209526,-0.0524091,0.511422,-1.56054,0.0375546,-0.0125449,0.532853,-0.000311857,3.01445e-05,-0.000244262,-0.000149055,-0.00245209,-0.000562604,-1.72722e-06,0,0,0,0,0,0,0,0.0209576,-0.0524098,0.511426,-1.56054,0.0376338,1.55826,1.31825,-0.00100682,-2.99835e-05,0.00104782,-0.000650292,-0.0075176,-0.000596551,-0.00120674,0.233646,-27.4327,-0.812364,27.0264,1.17981,3.11913,0.11821,2.54446,2.10531,2.22038,-1.05516,1.43319,0.168135,0.19275,0.593335,0.162281,0.209964,0.186599,-0.295929,0.091423,
0.0209513,-0.052409,0.511421,-1.56054,0.0375465,-0.0125469,0.532853,-0.000310945,1.94631e-05,-0.000240803,-0.000115128,-0.0020201,-0.000515068,9.54362e-08,0,0,0,0,0,0,0,0.0209576,-0.0524098,0.511426,-1.56054,0.0376338,1.55826,1.31825,-0.00100682,-2.99835e-05,0.00104782,-0.000650292,-0.0075176,-0.000596551,-0.00120674,0.233646,-27.4327,-0.812364,27.0264,1.17981,3.11913,0.11821,2.35518,1.74782,2.32715,-0.750585,1.19706,0.0568143,0.0848098,0.416594,0.0383795,0.33348,0.166361,-0.24617,0.0918324,
0.0209501,-0.052409,0.51142,-1.56054,0.0375398,-0.0125488,0.532853,-0.000302452,6.92483e-06,-0.000229548,-8.86786e-05,-0.00168057,-0.000471796,1.31089e-06,0,0,0,0,0,0,0,0.020968,-0.0525285,0.511424,-1.56093,0.0376246,1.55864,1.31825,0.00234117,-0.0182408,-0.00314329,-0.0427027,-0.0117194,0.0411508,-0.00101355,0.134464,-25.9847,-0.736986,25.011,1.13128,2.95342,0.11821,2.35518,1.74782,2.32715,-0.750585,1.19706,0.0568143,0.0848098,0.416594,0.0383795,0.33348,0.166361,-0.24617,0.0918324,
0.0209489,-0.052409,0.511419,-1.56054,0.0375342,-0.0125506,0.532853,-0.000289243,-6.91093e-06,-0.000213539,-6.76612e-05,-0.00141057,-0.000433986,2.10339e-06,0,0,0,0,0,0,0,0.020968,-0.0525285,0.511424,-1.56093,0.0376246,1.55864,1.31825,0.00234117,-0.0182408,-0.00314329,-0.0427027,-0.0117194,0.0411508,-0.00101355,0.134464,-25.9847,-0.736986,25.011,1.13128,2.95342,0.11821,1.24066,1.492,1.57785,-0.719263,0.665322,0.253037,0.277664,0.256992,0.240682,0.15153,0.194292,-0.262075,0.0924829,
0.0209478,-0.0524091,0.511419,-1.56054,0.0375294,-0.0125522,0.532853,-0.000273298,-2.15807e-05,-0.000194867,-5.06491e-05,-0.00119329,-0.000401933,2.60333e-06,0,0,0,0,0,0,0,0.020968,-0.0525285,0.511424,-1.56093,0.0376246,1.55864,1.31825,0.00234117,-0.0182408,-0.00314329,-0.0427027,-0.0117194,0.0411508,-0.00101355,0.134464,-25.9847,-0.736986,25.011,1.13128,2.95342,0.11821,2.04707,2.04978,1.06843,-1.27389,1.45869,0.278558,0.298649,0.789336,0.289084,-0.1401,0.17891,-0.260372,0.0931312,
0.0214708,-0.0525043,0.511931,-1.5601,0.0236326,-0.0210189,0.532809,0.00566146,-0.00576112,0.00580114,0.00209074,-0.372502,-0.235177,-0.00105447,0,0,0,0,0,0,0,0.020968,-0.0525285,0.511424,-1.56093,0.0376246,1.55864,1.31825,0.00234117,-0.0182408,-0.00314329,-0.0427027,-0.0117194,0.0411508,-0.00101355,0.134464,-25.9847,-0.736986,25.011,1.13128,2.95342,0.11821,2.04707,2.04978,1.06843,-1.27389,1.45869,0.278558,0.298649,0.789336,0.289084,-0.1401,0.17891,-0.260372,0.0931312,
0.0215041,-0.0526125,0.511961,-1.56065,0.0241564,-0.0202159,0.532815,0.00553619,-0.00522532,0.00573602,0.00158276,-0.352962,-0.224838,-0.000962531,0,0,0,0,0,0,0,0.020968,-0.0525285,0.511424,-1.56093,0.0376246,1.55864,1.31825,0.00234117,-0.0182408,-0.00314329,-0.0427027,-0.0117194,0.0411508,-0.00101355,0.134464,-25.9847,-0.736986,25.011,1.13128,2.95342,0.11821,2.739,2.17209,1.3219,-1.3002,1.84821,0.138609,0.159048,0.948109,0.148037,-0.0799401,0.164124,-0.224727,0.0937856,
