Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.176059,31.0172,97.597,1,13,1.68462,28.186,0.912,8.301,0.895,18.076,16.654,22.486
0.503343,22.8502,99.435,1,13,0.807692,24.366,0.606,4.759,0.721,18.277,17.476,27.296
0.573559,16.8462,102.148,1,13,0.915385,25.482,0.587,5.755,0.766,18.371,18.607,26.122
0.50203,20.1986,106.895,1,13,1.90769,30.147,0.622,9.909,0.824,18.789,19.207,25.066
0.467738,23.6372,101.462,1,13,0.9,25.78,0.605,5.855,0.729,18.588,18.684,26.488
0.664392,13.6545,100.523,1,13,1.10769,25.745,0.541,6.104,0.731,18.368,15.719,28.715
0.389314,29.5081,100.77,1,13,1.90769,29.412,0.566,9.86,0.715,18.269,18.656,22.947
0.794646,7.93931,105.381,1,13,1.00769,25.387,0.556,5.953,0.726,18.151,24.278,23.836
0.712276,13.0925,103.019,1,13,1.60769,28.522,0.592,8.724,0.768,18.436,17.588,23.463
0.444142,24.2657,106.059,1,13,2.40769,30.587,0.69,10.971,0.778,18.146,18.497,26.037
0.485497,22.2907,99.207,1,13,1.20769,26.448,0.555,6.493,0.751,18.645,16.509,25.807
0.694531,12.764,96.534,1,13,1.21538,26.34,0.566,6.345,0.787,18.638,16.566,22.725
0.448803,25.7373,104.912,1,13,2.00769,29.19,0.6,9.566,0.881,18.141,17.464,27.86
0,49.4406,100.98,1,13,2.36154,30.519,0.574,10.589,0.8,18.553,19.835,22.856
0.458593,25.2062,105.864,1,13,1.71538,29.098,0.876,9.023,0.697,18.499,17.202,27.297
0.480691,22.2648,111.284,1,13,2.10769,31.761,0.564,11.584,0.775,18.836,18.953,27.525
0.500873,19.7365,112.169,1,13,2.11538,31.965,0.567,12.081,0.831,18.483,18.915,27.797
0.766277,10.3824,107.54,1,13,1.21538,27.155,0.594,6.438,0.902,19.218,24.112,23.296
0.056436,37.0762,103.825,1,13,2.13077,29.689,0.684,9.622,0.812,18.568,19.345,23.521
0.750308,10.5416,101.432,1,13,1.00769,26.959,0.66,6.875,0.777,18.645,17.377,24.028
0.706318,11.5634,100.669,1,13,1.40769,26.553,0.663,6.659,0.883,18.344,17.604,23.633
0.69959,13.6824,105.764,1,13,2.06154,31.36,0.768,10.986,0.81,18.792,18.492,23.612
0.260618,31.9126,108.398,1,13,2.30769,31.702,0.592,11.888,0.799,18.42,18.478,25.505
0.432331,24.5247,108.816,1,13,1.91538,30.805,0.571,10.367,0.778,19.086,18.636,27.63
0.287845,31.8828,102.132,1,13,2.46923,29.731,0.581,9.899,0.844,18.404,17.629,24.603
0.233037,36.6799,103.105,1,13,1.7,28.352,0.575,7.995,0.829,18.951,20.883,23.374
0.364954,24.6539,101.281,1,13,0.2,22.904,0.557,3.357,0.709,18.277,18.407,29.009
0.537426,20.5069,99.424,1,13,0.807692,25.874,0.603,5.947,0.762,18.558,15.805,26.814
0,43.3661,254.124,1,13,2.54615,33.331,0.695,13.619,0.751,18.264,162.828,26.634
0.606899,15.8126,110.678,1,13,2.54615,33.421,0.974,13.666,0.737,18.041,18.755,25.73
0.668884,15.5832,109.961,1,13,1.98462,29.493,0.595,9.684,0.803,18.41,21.118,28.365
0.6469,13.886,110.002,1,13,1.83846,29.44,0.581,9.327,0.94,18.589,19.528,27.692
0.871583,5.50743,108.193,1,13,2.45385,31.192,0.61,10.963,0.959,18.658,22.201,23.591
0.586208,18.6945,100.91,1,13,0.5,24.073,0.555,3.873,0.823,18.819,16.583,27.888
0.378197,29.8681,105.963,1,13,3.08462,33.041,0.599,12.739,0.814,18.886,19.64,23.264
0,42.802,100.205,1,13,0.961538,25.504,0.549,5.452,0.761,18.739,21.438,24.338
0.607025,17.9738,100.272,1,13,1.00769,26.346,0.965,6.076,0.745,18.557,19.411,21.785
0.784729,8.47418,140.456,1,13,1.70769,28.415,0.544,8.509,0.755,18.603,59.854,21.844
0.67081,14.4888,98.541,1,13,1.50769,27.695,0.539,7.536,0.931,18.687,16.599,22.627
0.443152,22.2426,108.411,1,13,2.12308,30.938,0.526,11.193,0.761,18.455,21.237,25.781
0.642967,16.3413,109.807,1,13,3.93077,35.223,0.566,15.735,0.81,18.109,21.596,23.142
0.680062,14.1733,104.108,1,13,1.01538,25.083,0.649,5.312,0.723,18.396,21.406,27.578
0.382141,33.4497,105.364,1,13,2.85385,32.06,0.716,11.878,0.757,18.706,21.132,22.731
0.656791,15.0628,101.767,1,13,0.607692,25.101,0.682,5.101,0.726,18.59,15.712,29.488
0.54372,19.135,102.203,1,13,2.22308,29.757,0.58,9.811,0.763,18.601,17.271,24.76
0.000762902,40.4446,240.859,1,13,1.41538,25.699,0.617,5.998,0.784,18.297,159.497,25.09
0.15565,39.13,102.224,1,13,0.307692,22.945,0.636,3.234,0.7,18.373,17.17,28.581
0.802885,7.9784,107.515,1,13,1.18462,27.092,0.82,7.35,0.795,18.124,21.214,27.81
0.526935,21.1071,109.383,1,13,1.96923,30.472,0.59,11.222,0.796,17.862,21.068,25.873
0.563708,19.272,105.867,1,13,1.81538,27.899,0.585,8.484,0.821,18.006,19.674,27.622
0.232914,37.0744,111.526,1,13,3.53077,34.807,0.673,14.746,0.779,18.607,24.16,22.763
0.170023,36.1032,99.374,1,13,0.607692,25.786,0.83,5.68,0.786,18.487,17.383,24.496
0.558503,19.4663,100.256,1,13,1.1,26.49,0.57,6.904,0.761,18.253,17.63,24.519
0.503292,20.1958,100.516,1,13,1.50769,26.836,0.581,6.751,0.791,18.711,15.542,26.165
0.454317,24.8429,100.275,1,13,1.3,25.625,0.608,5.972,0.778,18.264,17.638,26.734
0,49.8043,242.392,1,13,2.11538,28.641,0.651,9.023,0.815,18.149,164.004,21.465
0,37.1824,122.546,1,13,1.92308,29.61,0.901,9.331,0.776,18.599,40.529,23.339
0.498309,20.1909,105.402,1,13,1.92308,30.251,0.96,10.165,0.788,18.334,16.638,27.578
0.496345,21.6433,104.175,1,13,0.907692,25.297,0.569,5.507,0.771,18.446,19.412,28.89
0.230277,35.6704,102.154,1,13,2.10769,29.516,0.619,9.504,0.782,18.609,17.559,25.175
0,45.6786,61.584,1,13,1.00769,26.692,1.263,6.178,0.767,18.481,8.073,0
0.431874,24.116,105.688,1,13,0.9,26.052,0.903,5.46,0.83,18.855,19.511,28.734
0.679111,13.213,100.268,1,13,1.02308,26.232,0.581,6.438,0.79,18.42,19.626,22.504
0.655661,16.2403,110.817,1,13,1.90769,30.367,0.74,9.666,0.914,19.045,18.929,27.913
0.512051,19.7642,125.104,1,13,1.62308,29.077,0.587,9.035,0.788,18.665,36.137,28.71
0.454018,21.2914,104.241,1,13,1.58462,29.102,0.838,8.471,0.807,18.983,16.894,26.198
0,42.4286,242.065,1,13,1.90769,28.414,0.556,8.385,0.803,18.668,160.716,24.558
0.499427,19.7991,106.275,1,13,1.80769,29.373,0.928,9.101,0.801,18.541,18.467,26.494
0.160809,33.3159,105.393,1,13,1.60769,28.307,0.611,8.257,0.829,18.607,20.227,25.363
0.125022,34.2717,104.091,1,13,1.60769,28.961,0.688,8.298,0.793,19.179,15.492,28.818
0.413849,27.4084,104.839,1,13,0.969231,26.527,0.558,6.185,0.815,18.967,18.115,28.69
0.43145,25.8804,110.992,1,13,1.89231,30.422,0.625,10.134,0.959,18.701,20.736,27.607
0.466327,21.0849,108.055,1,13,1.85385,30.066,0.603,9.641,0.833,18.985,18.517,26.584
0.552877,19.4776,103.759,1,13,1.61538,28.526,0.592,8.31,0.838,18.784,17.897,26.125
0.389204,27.2763,108.545,1,13,1.56154,29.549,0.649,8.89,0.982,19.025,18.733,28.027
0.452345,21.6986,110.071,1,13,1.22308,27.449,0.565,6.344,0.864,19.673,21.614,28.602
0.530049,18.1464,107.582,1,13,1.53077,28.209,0.591,8.176,0.796,18.643,20.793,27.348
0.514468,19.3566,117.796,1,13,3.78462,39.428,0.835,19.384,0.845,18.362,17.829,28.868
0,41.3669,100.225,1,13,3.27692,35.124,0.685,14.841,0.787,18.808,13.508,21.172
0.703563,13.2947,121.837,1,13,4.56923,40.644,0.965,19.775,0.782,19.119,25.97,24.308
0.509168,19.2435,103.491,1,13,0.661538,25.149,0.541,5.317,0.724,18.563,20.449,24.685
0.616283,18.1875,111.596,1,13,2.32308,32.839,0.861,12.452,0.774,18.749,17.744,27.676
0.471049,22.8888,105.653,1,13,1.32308,27.509,0.862,7.481,0.976,18.186,18.83,27.954
0.566027,17.3655,112.998,1,13,1.02308,26.453,0.57,6.722,0.773,18.385,26.273,27.5
0.784358,10.5315,103.391,1,13,2.15385,29.201,0.582,9.379,0.758,18.479,19.666,24.117
0.723533,12.5485,123.83,1,13,0.715385,24.99,0.585,5.325,0.758,18.319,38.451,28.325
0,45.48,252.203,1,13,1.62308,29.003,0.59,9.157,0.795,18.458,165.307,27.358
0.435671,22.1541,104.19,1,13,1.27692,27.327,0.971,7.147,0.787,18.42,16.128,28.287
0.366901,29.237,104.295,1,13,1.26923,26.66,0.576,6.549,0.78,18.752,17.922,28.118
0.62114,16.1209,100.267,1,13,1.00769,25.948,0.815,5.595,0.95,18.585,19.65,23.091
0.479932,21.5648,103.415,1,13,1.5,27.488,0.564,6.805,0.992,19.124,19.476,25.281
0.492235,23.2217,110.949,1,13,2.35385,32.482,0.552,12.527,0.813,18.588,19.588,26.961
0.504508,22.4078,105.96,1,13,1.20769,26.852,0.615,6.601,0.785,18.848,19.01,27.033
0.505615,19.2692,106.117,1,13,1.6,28.059,0.756,7.59,0.813,18.896,19.161,26.722
0.58884,15.9423,121.209,1,13,1.36154,26.973,0.925,6.417,0.881,18.747,24.107,28.045
0.776331,10.2685,104.193,1,13,1.78462,28.995,0.609,8.932,0.782,18.668,19.128,24.482
