Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
583.345,0,0,5.88177,2,2.21372,0.856753,1.60088,0
861.761,0,0,6.1453,2,2.34705,0.862039,1.68225,0
517.164,0,0,5.91812,2,2.22176,0.863403,1.60756,0
692.258,0,0,5.99117,2,2.26141,0.863018,1.64166,0
816.627,0,0,6.16816,2,2.36482,0.85638,1.68175,0
910.509,0,0,5.98463,2,2.26602,0.862129,1.63259,0
727.084,0,0,5.91043,2,2.2168,0.855777,1.62103,0
699.05,0,0,5.94876,2,2.25316,0.854001,1.62046,0
552.517,0,0,5.92162,2,2.22289,0.859506,1.61328,0
593.197,0,0,5.91636,2,2.22813,0.855763,1.60926,0
810.222,0,0,6.27312,2,2.42711,0.852881,1.70954,0
624.709,0,0,5.93717,2,2.23438,0.854771,1.62939,0
642.256,0,0,5.99029,2,2.28195,0.856457,1.62102,0
866.215,0,0,6.01209,2,2.27513,0.854654,1.63967,0
925.56,0,0,5.95312,2,2.24323,0.855718,1.63598,0
761.284,0,0,5.98944,2,2.27802,0.855744,1.63483,0
443.959,0,0,6.01092,2,2.2591,0.854953,1.64822,0
358.957,0,0,5.88668,2,2.18623,0.855598,1.61534,0
767.63,0,0,5.9785,2,2.26908,0.856979,1.63145,0
701.476,0,0,5.90062,2,2.22188,0.857185,1.60325,0
828.257,0,0,5.81643,2,2.18814,0.853035,1.58376,0
956.412,0,0,6.35221,2,2.46269,0.85955,1.7349,0
996.254,0,0,6.25142,2,2.42821,0.855034,1.70087,0
727.421,0,0,5.91879,2,2.2398,0.856045,1.60959,0
351.675,0,0,5.862,2,2.19056,0.854167,1.60127,0
766.852,0,0,6.13483,2,2.33893,0.8575,1.67935,0
887.551,0,0,6.00164,2,2.27015,0.856431,1.65046,0
785.109,0,0,6.02638,2,2.28185,0.860277,1.64778,0
551.479,0,0,5.87141,2,2.20193,0.856132,1.59772,0
825.369,0,0,5.99601,2,2.27497,0.855192,1.63945,0
801.058,0,0,6.05017,2,2.29061,0.862064,1.6627,0
714.401,0,0,5.90573,2,2.22863,0.855031,1.60613,0
688.573,0,0,5.92463,2,2.22951,0.858443,1.61457,0
708.17,0,0,5.92305,2,2.21161,0.862769,1.62319,0
527.543,0,0,5.90231,2,2.2203,0.859239,1.60877,0
734.558,0,0,5.91619,2,2.22414,0.854734,1.61881,0
941.783,0,0,5.96108,2,2.25513,0.85581,1.62604,0
607.006,0,0,5.8977,2,2.21744,0.854457,1.61117,0
827.949,0,0,6.04981,2,2.2964,0.860729,1.65111,0
676.553,0,0,5.93774,2,2.24101,0.855679,1.61722,0
843.57,0,0,5.97437,2,2.2565,0.860749,1.63402,0
850.63,0,0,5.96541,2,2.25359,0.860148,1.63077,0
767.287,0,0,5.97148,2,2.25137,0.856719,1.64399,0
528.656,0,0,6.28797,2,2.36822,0.856702,1.74955,0
659.331,0,0,6.12647,2,2.33747,0.852081,1.68023,0
642.528,0,0,5.93134,2,2.23614,0.853472,1.62693,0
828.596,0,0,5.97964,2,2.31317,0.855955,1.60435,0
778.217,0,0,5.93731,2,2.22893,0.86021,1.62334,0
595.218,0,0,5.926,2,2.20761,0.861148,1.62756,0
670.678,0,0,5.87866,2,2.213,0.857477,1.59819,0
728.389,0,0,5.89665,2,2.25672,0.853918,1.59565,0
486.083,0,0,5.79148,2,2.16336,0.855841,1.56896,0
743.331,0,0,5.8389,2,2.192,0.855794,1.59084,0
754.049,0,0,5.90226,2,2.22325,0.857948,1.60948,0
840.705,0,0,5.90122,2,2.20772,0.859169,1.62181,0
688.947,0,0,5.89036,2,2.21494,0.859452,1.60781,0
837.733,0,0,5.89336,2,2.22972,0.855845,1.59959,0
615.499,0,0,6.21671,2,2.3551,0.855949,1.71893,0
770.462,0,0,5.95442,2,2.24092,0.859564,1.6314,0
306.295,0,0,5.85915,2,2.17723,0.85404,1.59725,0
610.212,0,0,5.85328,2,2.19917,0.854918,1.59207,0
713.222,0,0,5.95553,2,2.25425,0.855357,1.62524,0
945.241,0,0,5.96148,2,2.24251,0.858883,1.63341,0
665.62,0,0,5.92031,2,2.22205,0.858061,1.6207,0
808.756,0,0,6.04773,2,2.33223,0.854975,1.63453,0
975.282,0,0,5.99072,2,2.25805,0.859489,1.64418,0
875.605,0,0,6.18335,2,2.36003,0.85595,1.70023,0
689.982,0,0,5.9446,2,2.24761,0.858484,1.61591,0
233.262,0,0,5.83153,2,2.16159,0.85658,1.59861,0
853.305,0,0,6.00078,2,2.28185,0.858512,1.63632,0
604.411,0,0,5.91852,2,2.22776,0.858174,1.60844,0
583.208,0,0,5.90997,2,2.23356,0.858193,1.60364,0
721.007,0,0,5.96399,2,2.24042,0.858855,1.64102,0
802.609,0,0,5.91361,2,2.24121,0.858995,1.60943,0
866.072,0,0,5.9695,2,2.25866,0.854325,1.63119,0
872.965,0,0,5.87245,2,2.20525,0.856093,1.60355,0
772.702,0,0,6.0455,2,2.30768,0.854809,1.64262,0
634.571,0,0,5.85583,2,2.1981,0.857361,1.58896,0
565.492,0,0,5.91725,2,2.22752,0.85507,1.61666,0
731.167,0,0,5.94081,2,2.23811,0.859452,1.62305,0
905.662,0,0,5.90918,2,2.22814,0.85976,1.60868,0
761.398,0,0,5.89473,2,2.21173,0.855363,1.61769,0
860.173,0,0,6.27688,2,2.42677,0.856411,1.71545,0
387.776,0,0,5.91486,2,2.20127,0.859516,1.62361,0
411.36,0,0,6.11078,2,2.29429,0.856578,1.68674,0
564.721,0,0,5.99384,2,2.26639,0.856225,1.63574,0
736.24,0,0,6.11,2,2.32304,0.856903,1.66692,0
915.465,0,0,5.95577,2,2.25935,0.858993,1.62131,0
329.556,0,0,5.86341,2,2.1839,0.86096,1.60616,0
719.484,0,0,5.99429,2,2.27781,0.855696,1.63236,0
692.409,0,0,5.88738,2,2.22148,0.857465,1.59783,0
691.451,0,0,5.95756,2,2.2379,0.858861,1.63175,0
958.887,0,0,6.00207,2,2.26176,0.857355,1.65503,0
988.835,0,0,6.00636,2,2.2785,0.865658,1.63764,0
812.7,0,0,6.0531,2,2.28678,0.859719,1.66777,0
936.716,0,0,6.04088,2,2.30745,0.862058,1.63778,0
747.482,0,0,6.0311,2,2.26739,0.860925,1.66443,0
723.975,0,0,6.18189,2,2.38645,0.862239,1.68318,0
1018.9,0,0,6.15648,2,2.3427,0.864229,1.6954,0
297.011,0,0,5.8954,2,2.20177,0.860864,1.61184,0
