Iteration,Cost,Cost reduction,time (ms)
0,1038.9516541950804,0.0,4253.537893295288
1,98.26815721076133,0.9054160443231656,13353.482723236084
2,91.54544162040766,0.9118867165274098,22204.22124862671
3,74.92227231079706,0.9278866615128087,23377.183198928833
4,20.24820793975195,0.9805109238163358,25910.26210784912
5,11.764698443289527,0.9886763754638764,26865.26131629944
6,6.658155823948695,0.993591467132215,27988.26289176941
7,6.595151691221341,0.9936521091577347,29882.829904556274
8,6.377025723469179,0.9938620572981235,30931.38861656189
9,6.036984856327823,0.9941893495891251,32191.278219223022
10,6.017348680914848,0.9942082495786806,33429.396867752075
11,6.012564989516264,0.994212853923242,34708.21666717529
12,5.993343023544079,0.9942313552326095,35906.962871551514
13,5.9786120925903,0.994245533881726,37359.39145088196
14,5.972094843893377,0.9942518067902589,38695.836305618286
15,5.9479776701208635,0.9942750197796941,40140.80739021301
16,5.947128584485755,0.9942758370320001,42371.73509597778
