Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.342947,44.3008,2975.13,5,55,0.728,537.231,3.098,195.686,22.184,316.256,0,392.838
0.458333,33.8541,3914.83,5,55,2.35673,1422.21,6.452,556.337,56.095,803.307,0,444.195
0.878923,7.51466,6575.49,7,55,4.68156,2870.44,10.323,1644.97,77.701,1137.42,0,718.407
0.492018,34.0953,3935.96,5,55,2.86909,1385.24,6.228,678.559,44.483,655.961,0,436.829
0.295646,49.0439,7322.12,7,55,9.14571,3768.31,11.255,2870.16,56.604,830.271,0,662.03
0.11135,63.3214,3692.5,5,55,3.58109,1164.98,5.552,797.957,22.593,338.872,0,418.64
0.855392,9.35928,5797.32,7,55,2.86519,2310.92,9.773,1030.78,77.777,1192.56,0,599.537
0.55515,29.7078,5361.18,6,55,3.96091,2304.38,9.825,1198.96,67.474,1028.11,0,598.57
0.530441,32.3729,3463.24,5,55,1.95891,999.343,5.38,448.119,33.708,512.127,0,394.034
0.664644,22.2197,5952.24,7,55,3.11532,2465.93,9.989,1161.16,78.48,1216.28,0,602.984
0.725037,17.7794,9284,10,55,3.97091,4225.27,14.901,2302.2,114.095,1794.04,0,964.589
0.383792,39.7108,3858.83,5,55,2.28145,1365.86,6.843,549.605,46.927,762.466,0,430.915
0.201384,53.5371,3133.14,5,55,0.768,598.351,3.441,218.124,23.039,353.74,0,451.172
0.581234,26.5139,3766,5,55,1.71236,1259.64,6.041,473.696,46.294,733.6,0,432.091
0.638372,21.9537,7340.12,8,55,3.16568,3152.36,13.158,1539.12,92.712,1507.34,0,798.308
0.454355,37.2185,3463.12,5,55,1.48618,970.099,5.248,370.534,34.685,559.622,0,412.231
0.244955,46.0486,3067.34,5,55,0.645455,559.558,3.26,180.435,22.922,352.934,0,433.549
0.529568,30.0607,4107.08,5,55,2.77164,1580.78,6.524,801.153,47.05,726.036,0,448.532
0.5023,33.0929,3409.57,5,55,1.48109,952.374,5.089,357.279,34.871,555.126,0,401.792
0.463523,34.3357,3436.93,5,55,1.156,887.338,4.521,303.304,35.949,543.555,0,481.097
0.325638,44.1273,3182.6,5,55,1.00545,653.013,3.731,267.211,22.747,359.318,0,434.705
0,62.3732,2828.85,5,55,0.432727,298.464,2.38,115.805,11.32,168.955,0,449.039
0.496457,31.0257,4040.12,5,55,1.892,1539.31,8.381,557.251,57.77,915.888,0,448.483
0.576782,25.63,6104.05,8,55,1.69341,2116.37,9.767,734.088,80.883,1291.61,0,713.988
0.664382,20.1229,5192.22,6,55,2.91909,2188.04,8.632,998.526,68.968,1111.88,0,530.045
0.372516,40.2194,3463.49,5,55,1.548,1000.79,4.809,409.253,34.691,552.025,0,418.173
0.464562,34.529,3740.6,5,55,1.57127,1187.49,5.947,399.525,46.471,735.521,0,451.483
0.389464,40.9271,3626.58,5,55,1.38145,1150.11,6.045,367.732,45.63,730.683,0,422.435
0.594425,24.0962,3828.52,5,55,1.37709,1181.57,5.872,407.164,45.993,722.529,0,438.959
0.41416,39.3223,3967.7,5,55,2.18836,1417.49,7.353,642.476,45.965,721.684,0,474.709
0.567305,29.0542,3885.59,5,55,1.76,1439.65,7.017,450.184,57.188,925.243,0,425.58
0,67.9485,2737.33,5,55,0.390182,274.974,2.084,96.342,11.148,165.397,0,411.175
0.357414,45.6152,3399.48,5,55,1.08364,887.592,5.413,306.973,34.594,540.601,0,428.36
0.617668,20.7129,6064.13,8,55,1.5575,2087.15,9.87,707.501,81.232,1288.52,0,711.352
0.251895,47.8346,3118.49,5,55,0.873091,614.949,3.645,237.919,23.054,350.324,0,409.842
0.58832,26.2147,4226.12,5,55,2.46255,1671.61,7.478,692.446,58.009,913.658,0,475.088
0.497794,33.8695,3451.51,5,55,1.32836,924.915,4.791,341.542,35.573,542.997,0,423.05
0.607056,26.5383,3935.81,5,55,1.77491,1463.65,7.136,487.937,57.699,910.863,0,404.931
0.185923,53.4683,3085.13,5,55,0.800364,593.328,4.053,209.623,22.677,356.969,0,422.088
0.486793,35.0832,3568.7,5,55,1.23018,1125.86,5.588,350.704,46.215,723.341,0,389.896
0.632821,25.2681,4819.72,6,55,1.96697,1862.35,8.51,683.241,69.568,1101.01,0,490.31
0.871925,7.72061,4612.76,5,55,3.70255,2080.37,8.657,1087.2,57.525,926.972,0,470.966
0.457635,33.7057,3639.38,5,55,1.60073,972.101,5.425,367.627,36.255,562.784,0,405.323
0.641421,24.3584,4770.81,6,55,1.71939,1803.15,8.199,638.024,69.293,1087.61,0,532.98
0.551459,30.2605,5268.54,6,55,3.03212,2216.24,9.995,1022.84,68.58,1114.81,0,577.239
0.504971,34.3358,4460.15,5,55,2.99964,1885.73,8.256,899.652,57.517,920.289,0,533.147
0.545455,26.4979,3771.3,5,55,1.95564,1303.02,6.272,509.32,46.164,741.254,0,414.294
0.795261,12.8108,5672.56,6,55,3.9903,2559.19,10.032,1367.6,69.282,1112.25,0,526.107
0.573325,27.6444,4038.6,5,55,2.09055,1522.54,7.239,532.58,57.952,924.747,0,448.089
0.550052,29.2991,4267.28,5,55,2.68909,1736.57,7.795,749.953,58.925,919.882,0,465.342
0.281715,52.096,3074.61,5,55,0.830545,583.808,3.584,199.626,22.782,357.808,0,419.619
0.410747,38.3049,3384.36,5,55,1.12727,873.806,4.65,298.647,34.394,536.101,0,438.472
0.767491,14.323,7113.65,7,55,5.03922,3493,12.286,2094.7,82.159,1303.82,0,734.107
0.302025,44.4999,3277.69,5,55,1.57818,788.729,4.306,386.96,23.26,374.195,0,422.483
0.581953,28.7368,3922.35,5,55,1.65745,1442.62,8.481,465.718,58.957,909.45,0,413.096
0.42871,36.9294,3777.54,5,55,1.41455,1185.41,6.098,404.051,45.821,729.424,0,438.513
0.818495,11.9719,9114.29,10,55,3.89891,4206.25,15.815,2209.8,116.888,1863.7,0,875.983
0.429189,38.585,3446.99,5,55,1.33345,905.294,4.948,312.362,34.196,553.777,0,448.62
0.651793,21.4312,5847.93,7,55,2.43299,2352.11,10.218,970.651,81.172,1290.05,0,622.853
0.22967,56.6543,3252.04,5,55,1.42545,747.168,3.938,346.986,23.401,372.835,0,425.11
0.885243,7.03124,9619.73,10,55,4.87945,4668.83,16.685,2668.64,116.781,1866.68,0,883.81
0.653834,21.87,7207.59,8,55,4.70636,3270.72,12.01,1857.17,82.156,1319.37,0,672.709
0.333552,42.7699,3007.14,5,55,0.465455,491.886,3.153,118.69,23.302,346.734,0,457.692
0.167464,53.6219,3151.97,5,55,0.608,532.381,3.383,158.298,22.854,347.839,0,444.875
0.592568,26.9862,3713.9,5,55,1.54982,1215.1,6.07,437.3,45.628,726.088,0,426.486
0.57683,28.1977,3568.74,5,55,1.12655,1093.44,5.642,317.985,45.836,723.962,0,429.772
0.446534,35.1751,4424.09,6,55,1.21242,1403.56,6.975,433.513,57.507,905.55,0,548.646
0.48031,31.9877,3836.93,5,55,1.60182,1200.59,6.081,418.422,46.436,729.632,0,432.624
0.763123,15.8156,5169.13,6,55,2.54606,2111.33,8.61,939.637,68.879,1094.18,0,615.345
0.695536,19.4276,4430.66,5,55,3.328,1939.16,9.303,940.449,59.321,930.07,0,450.17
0.297489,47.0859,3086.86,5,55,0.875636,598.597,3.941,214.526,22.934,357.19,0,419.511
0.388483,43.9889,3463.99,5,55,1.12436,888.626,4.972,305.154,34.341,544.15,0,432.408
0.435479,39.2562,4525.92,5,55,3.548,1967.72,8.197,980.28,57.737,921.485,0,485.615
0.504815,35.4157,4019.55,5,55,2.32218,1412.16,6.565,613.758,46.956,744.868,0,526.209
0.504348,33.9304,4142.27,5,55,2.24691,1611.01,7.45,630.689,58.429,914.425,0,468.051
0.478421,36.2477,4695.23,6,55,1.9397,1654.64,7.717,660.557,58.243,928.107,0,541.597
0.511955,32.4527,4109,5,55,2.08727,1581.75,7.45,608.59,57.437,908.261,0,469.158
0.536948,30.7174,4144.75,5,55,2.65309,1540.62,7.157,741.381,47.574,744.487,0,523.002
0.370127,41.8305,3222.69,5,55,1.48036,744.081,3.953,344.014,23.528,372.578,0,395.777
0.634355,25.8584,3802.09,5,55,1.88582,1300.1,6.122,515.181,46.29,732.494,0,441.544
0.432558,36.2125,3540.45,5,55,1.50873,1020.62,5.394,438.2,34.319,542.7,0,448.015
0.785612,14.6073,9355.45,10,55,4.52782,4259.15,15.173,2454.98,104.909,1684.06,0,938.301
0.498577,32.7433,5883.44,7,55,3.20104,2430.1,10.168,1227.89,69.811,1122.2,0,611.504
0.244484,49.2613,3126.44,5,55,1.128,670.914,3.666,280.897,23.114,363.212,0,403.929
0.477684,31.5429,4291.07,6,55,1.24727,1362.12,7.009,382.282,58.013,914.8,0,473.268
0.498891,29.6851,3595.07,5,55,1.23891,1117.67,6.451,342.397,46.489,722.315,0,425.704
0.290275,45.8643,3019.71,5,55,0.530545,519.073,3.45,146.899,22.693,346.023,0,434.923
0.652039,22.6499,6343.72,7,55,3.47532,2860.48,10.983,1471.27,81.912,1296.28,0,625.331
0.164152,60.5094,3296.7,5,55,1.37055,740.202,4.845,342.281,22.945,370.122,0,498.867
0,62.7994,2754.65,5,55,0.395273,290.364,2.272,110.873,11.055,166.161,0,377.317
0.473653,36.9238,3734.48,5,55,1.57927,1219.47,6.797,440.233,45.774,726.654,0,460.285
0.881951,7.59295,10333.5,10,55,5.77982,5324.41,17.169,3334.54,116.672,1856,0,914.726
0.508519,30.6913,3985.03,5,55,2.78618,1500.29,6.991,692.879,46.008,754.399,0,432.55
0.459692,34.6089,3601.03,5,55,1.296,1139.2,5.925,355.581,46.557,731.117,0,385.218
0.531514,29.4244,3463.08,5,55,1.31636,932.758,4.802,355.285,34.592,538.066,0,449.433
0.22692,48.5133,3023.13,5,55,0.793091,584.782,3.592,196.815,22.67,361.697,0,384.052
0.610587,25.008,3608.35,5,55,1.14327,1109.65,5.702,340.034,46.429,717.472,0,439.499
0.380236,37.8036,3367.58,5,55,1.10145,877,4.462,305.265,34.68,532.583,0,425.151
0.526345,29.4593,4218.58,5,55,3.27164,1692.16,6.869,908.207,46.137,730.926,0,477.423
0.502356,31.5626,4018.17,5,55,2.384,1438.77,6.657,629.21,46.395,756.494,0,507.377
