MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
21884,0.00358523,0.00315472,3.33055e+06,0.424544,0,10.1
157.699,0.000299505,0.00371514,113214,0.0139583,0.13823,10.1
970.059,0.000660836,0.00381805,845666,0.0171665,0.184261,10.1
369.359,0.00151225,0.0052204,49429.8,0.0593502,0,10.1
941.133,0.000267656,0.00110598,468476,0.0210589,0.528652,10.1
251.518,0.000489943,0.00231507,79107.1,0.0302079,0.655773,10.1
1642.92,0.00321077,0.00399149,197314,0.337983,0,10.1
1642.92,0.00321077,0.00399149,197314,0.337983,0,10.1
0.177854,1.5324e-05,0.0010968,75.5117,0.00134234,0.683624,10.1
1.90724,0.000133006,0.00149575,462.345,0.003242,0.626707,10.1
1.6343,0.00014603,0.00141251,639.957,0.00211862,0.0876526,10.1
6.69019,0.000251611,0.00214156,3131.43,0.00428906,0.00459648,10.1
2521.48,0.000751196,0.0016906,345736,0.147393,0.137938,10.1
4088.24,0.000489157,0.00261036,3.29787e+06,0.0464296,0.592532,10.1
141.097,0.00035642,0.00262802,85836.6,0.00541493,0.54135,10.1
48.0445,0.000714153,0.00604579,6606.58,0.0237617,0.183391,10.1
198.097,3.65054e-05,0.0011144,94604.2,0.00137904,0.617025,10.1
181.919,0.000169576,0.0011228,134237,0.00295548,0.366568,10.1
48.4409,0.000196382,0.00140468,20381.9,0.00231756,0.208092,10.1
121.068,0.000227122,0.00133774,100364,0.0030987,0.179468,10.1
380.929,4.8745e-05,0.00135796,188385,0.00151034,0.738694,10.1
443.858,0.00094858,0.00229091,62262.5,0.0848459,0.0313451,10.1
5.90494,0.000140651,0.00137457,2419.44,0.00291657,0.252698,10.1
86.6318,0.000156614,0.00169771,23477.8,0.002605,0.0917098,10.1
522144,0.0249421,0.00649873,9.33455e+06,0.592576,0.393375,10.1
120916,0.00837341,0.0115713,1.07371e+07,0.318502,0,10.1
1457.37,0.00154051,0.00994895,1.25074e+06,0.0428752,0,10.1
1457.37,0.00154051,0.00994895,1.25074e+06,0.0428752,0,10.1
198.679,2.81452e-05,0.00145722,198380,0.00144113,0.600452,10.1
3828.39,0.00145345,0.00272062,434804,0.13558,0.417149,10.1
968.534,0.000160692,0.00238122,421978,0.00271661,0.548795,10.1
953.25,0.000450011,0.00328189,935669,0.0277122,0.0971525,10.1
399.699,5.42921e-05,0.00146019,209586,0.00203991,0.780157,10.1
104.412,0.000184727,0.00179234,87320.7,0.00276389,0.130394,10.1
348.594,0.000329885,0.00211764,145999,0.00503956,0.0656044,10.1
717.398,0.00074841,0.00240416,492353,0.043598,0.116515,10.1
376.762,0.000174048,0.00163594,148486,0.0152827,0.77368,10.1
319.583,0.000280643,0.00176933,148176,0.00716037,0.317797,10.1
10654.6,0.000491277,0.00232051,1.03799e+07,0.0355622,0.0313865,10.1
39.1024,0.000359533,0.00280947,12865.3,0.0106388,0.105024,10.1
577.389,4.90902e-05,0.00102326,203140,0.00194733,0.670177,10.1
168.834,0.000267427,0.00153677,72501.1,0.0187202,0.231158,10.1
499.101,0.000823803,0.00258902,66072.8,0.0622892,0,10.1
138.02,0.000636803,0.00214944,82860.8,0.0605425,0.079481,10.1
796.942,0.00122532,0.00157574,73271.3,0.0847281,0.714933,10.1
7618.26,0.00166632,0.0019228,4.07237e+06,0.17177,0.189545,10.1
3140.89,0.000445667,0.00187258,2.23603e+06,0.01929,0,10.1
9406.1,0.000559613,0.00274242,7.20133e+06,0.0170293,0.193781,10.1
