Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.885651,40.2732,103.301,9,2,0.222222,7.123,0.05,2.883,0.07,4.112,73.534,11.946
0.600275,10.059,113.058,8,2,0.15,4.395,0.037,1.68,0.059,2.615,92.336,10.793
0.736729,5.70022,75.562,7,2,0.171429,3.777,0.033,1.169,0.045,2.524,57.14,9.47
0.519228,6.01736,61.927,7,2,0.114286,2.735,0.035,0.928,0.044,1.722,43.865,10.172
0.699772,1.19846,111.303,10,2,0.24,7.59,0.071,2.341,0.09,5.076,82.659,13.561
0.996932,0.674941,79.24,7,2,0.228571,5.078,0.042,1.671,0.056,3.301,59.268,9.575
0.847628,235.69,64.532,7,2,0.228571,4.593,0.039,1.309,0.058,3.177,45.021,9.509
0.918914,4.49453,53.806,7,2,0.114286,2.511,0.027,0.811,0.032,1.636,36.72,9.612
0.922953,86.2534,115.634,7,2,0.228571,5.361,0.043,1.98,0.059,3.271,95.017,9.535
0.604146,313.329,94.463,7,2,0.285714,6.836,0.056,2.511,0.078,4.179,72.002,9.604
0.699969,424.085,70.258,7,2,0.171429,3.697,0.032,1.204,0.039,2.417,51.951,9.506
0.787912,3.22617,70.936,7,2,0.171429,4.078,0.032,1.499,0.035,2.505,52.198,9.541
0.0371091,0.301486,42.852,7,2,0.114286,2.598,0.023,0.823,0.028,1.719,25.768,9.547
0.527175,1.0868,78.704,7,2,0.228571,6.675,0.045,3.187,0.049,3.384,56.888,9.583
0.497392,652.529,83.194,7,2,0.171429,3.843,0.034,1.353,0.049,2.401,64.632,9.578
0.531212,669.554,108.506,7,2,0.171429,4.033,0.031,1.53,0.036,2.431,89.84,9.54
0.64082,1.87671,64.241,7,2,0.171429,3.973,0.034,1.487,0.043,2.402,45.493,9.561
0.744252,4.13496,112.406,7,2,0.228571,4.854,0.043,1.403,0.052,3.348,92.64,9.528
0.357714,335.211,72.373,7,2,0.171429,4.324,0.032,1.579,0.047,2.66,53.564,9.352
0.658737,255.053,80.421,7,2,0.171429,3.787,0.032,1.258,0.036,2.453,61.896,9.452
0.731251,387.266,93.093,9,2,0.311111,8.876,0.072,2.871,0.102,5.814,65.102,12.022
0.9854,4.29042,92.356,7,2,0.228571,5.449,0.043,2.054,0.049,3.295,72.182,9.385
0.301457,29.7966,84.455,7,2,0.171429,4.48,0.034,1.716,0.045,2.68,65.4,9.446
0.978215,8.41395,71.311,7,2,0.171429,3.762,0.034,1.179,0.038,2.505,53.017,9.473
0.879761,22.5399,110.587,8,2,0.2,5.235,0.043,1.84,0.052,3.292,88.458,10.996
0.996072,0.727423,78.402,7,2,0.228571,4.96,0.04,1.588,0.061,3.262,58.354,9.659
0.873616,139.613,113.316,9,2,0.311111,8.94,0.069,3.056,0.083,5.715,85.191,12.29
0.857187,47.9948,87.656,7,2,0.171429,3.978,0.037,1.366,0.051,2.517,68.454,9.584
0.560309,659.592,72.143,7,2,0.171429,4.074,0.03,1.556,0.034,2.447,53.372,9.541
0.731704,408.858,90.276,7,2,0.171429,3.773,0.039,1.153,0.051,2.523,71.623,9.226
0.853961,0.101688,145.44,7,2,0.285714,7.067,0.053,2.533,0.063,4.408,123.706,9.191
0.076311,0.74375,133.42,9,2,0.177778,5.196,0.047,1.707,0.064,3.372,109.385,12.278
0.989219,2.71142,83.848,7,2,0.171429,3.984,0.031,1.388,0.036,2.523,65.068,9.634
0.483614,74.3292,69.73,7,2,0.171429,3.71,0.032,1.075,0.045,2.551,51.693,9.24
0.73985,4.37318,84.836,7,2,0.228571,5.081,0.04,1.659,0.047,3.328,65.152,9.32
0.867407,4.28821,77.276,7,2,0.171429,4.547,0.033,1.605,0.037,2.867,57.898,9.68
0.89935,2.81533,77.979,7,2,0.171429,3.993,0.033,1.453,0.043,2.457,59.211,9.615
0.715244,50.463,141.148,7,2,0.171429,4.227,0.04,1.584,0.059,2.54,121.791,9.674
0.94718,21.1066,128.931,8,2,0.2,4.949,0.042,1.56,0.048,3.291,107.108,10.985
0.827718,193.298,78.279,7,2,0.228571,5.421,0.044,2,0.062,3.309,57.968,9.407
