Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
1.42552,13.829,50,4.99359,1.47185,5.74453,0.301411
0.368825,13.5119,50,5.02426,1.51058,5.30081,0.415095
0.999585,13.8379,50,4.97423,1.46994,5.78044,0.339938
1.54689,13.8737,50,5.0076,1.46949,5.77968,0.266846
1.9236,13.7601,50,4.97768,1.49372,5.65575,0.329412
0.303356,13.5869,50,5.02619,1.50755,5.37947,0.462277
0.273958,13.4172,50,5.01503,1.52105,5.19292,0.516738
1.54066,14.0048,50,5.02493,1.45901,5.91225,0.360393
0.144496,13.2776,50,5.03608,1.53783,4.97974,0.494868
1.11157,13.9951,50,5.01469,1.45941,5.91824,0.358176
0.494808,13.7021,50,5.05087,1.50383,5.48548,0.410167
1.18032,13.9799,50,5.01956,1.4612,5.88933,0.346415
1.48723,13.9463,50,5.15569,1.47082,5.7086,0.36554
0.517271,13.5094,50,5.00679,1.49426,5.35681,0.363726
0.86075,13.8261,50,5.0159,1.47334,5.70691,0.402797
1.36252,13.6762,50,4.95269,1.45658,5.67242,0.303691
0.963025,13.463,50,4.90949,1.48653,5.43465,0.403031
0.952493,13.8086,50,5.03393,1.48056,5.66074,0.36899
1.50321,13.7116,50,4.99683,1.47141,5.61839,0.335498
0.756281,13.8354,50,5.04341,1.47623,5.67057,0.36671
0.571651,13.4335,50,4.97304,1.51062,5.27285,0.432533
1.2858,13.7168,50,5.01325,1.49242,5.56592,0.361218
1.56718,13.9506,50,4.95935,1.45375,5.94995,0.289225
0.821805,13.6501,50,4.94236,1.48569,5.592,0.373441
0.819395,14.0346,50,5.10378,1.47592,5.81715,0.405065
0.526898,13.6747,50,5.04702,1.50312,5.45066,0.391161
0.983185,13.7108,50,5.00075,1.48161,5.59107,0.413248
0.618192,13.5221,50,4.9638,1.48172,5.44056,0.440129
0.638394,13.7649,50,5.00356,1.4829,5.63407,0.34625
1.06394,13.723,50,4.99845,1.49303,5.5926,0.345734
1.65223,13.8209,50,4.92042,1.45225,5.87034,0.340294
0.635679,13.7773,50,5.08236,1.49659,5.53286,0.363863
0.558075,13.5099,50,4.9724,1.49497,5.38361,0.469991
1.51906,13.8944,50,5.02712,1.47185,5.76708,0.29718
0.632735,13.6715,50,4.98808,1.49111,5.54658,0.348891
1.26463,14.1032,50,5.08373,1.4619,5.93878,0.343096
1.08617,13.4749,50,4.92277,1.49468,5.43804,0.318386
0.913552,13.9477,50,4.99685,1.46276,5.88507,0.352275
1.02961,13.6792,50,4.91351,1.47296,5.68125,0.300427
1.55548,13.9598,50,4.99695,1.46585,5.89903,0.319748
0.701609,13.8476,50,5.0132,1.48492,5.70677,0.329109
0.464244,13.456,50,5.0355,1.51217,5.21831,0.371255
0.596717,13.7226,50,4.99526,1.49889,5.58193,0.428097
1.08752,13.8738,50,4.97222,1.46377,5.83518,0.321223
0.447336,13.7988,50,5.02642,1.48491,5.63575,0.389399
2.06313,13.906,50,4.99239,1.46288,5.84619,0.34995
1.11614,13.7891,50,4.9984,1.47407,5.69424,0.324645
0.523558,13.6287,50,5.00496,1.5024,5.45334,0.438067
1.01758,13.6658,50,4.96455,1.48122,5.59966,0.34128
0.793244,13.706,50,5.00076,1.48365,5.58385,0.383156
0.415392,13.3447,50,4.98883,1.52251,5.13825,0.417553
0.603363,13.644,50,5.01903,1.49525,5.47335,0.386989
0.486043,13.7822,50,5.0526,1.49601,5.5627,0.419618
0.277203,12.9749,50,5.01128,1.54325,4.70141,0.47946
0.263179,13.2954,50,5.03123,1.51995,5.0392,0.478006
0.947256,13.9143,50,5.02212,1.47156,5.79973,0.375895
0.400953,13.7129,50,5.02765,1.49468,5.53278,0.407028
0.163043,13.5562,50,5.04562,1.51501,5.30422,0.428932
0.498957,13.4434,50,4.99902,1.50804,5.26769,0.435499
0.427672,13.5671,50,5.01179,1.50848,5.37505,0.413423
0.61257,13.7797,50,5.06658,1.50343,5.53627,0.375054
0.861498,13.6972,50,4.96519,1.48445,5.61587,0.464041
0.679172,13.7859,50,5.01884,1.4796,5.64929,0.374861
0.738642,13.8689,50,5.02775,1.48213,5.71988,0.390303
0.224353,13.0599,50,5.00078,1.53949,4.81254,0.511803
0.328117,13.3587,50,5.01526,1.52373,5.12086,0.510842
0.673387,13.74,50,5.03412,1.49486,5.55566,0.37462
0.306299,13.6592,50,5.02393,1.49101,5.48822,0.438459
1.95863,14.0786,50,4.97282,1.44055,6.10396,0.28203
0.742492,13.9764,50,5.10872,1.48919,5.72387,0.368492
1.38127,13.8033,50,4.99036,1.47407,5.72192,0.289742
0.573595,13.8311,50,5.07679,1.4877,5.61012,0.347486
0.176615,13.5167,50,5.07213,1.5129,5.23994,0.507094
