Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0,181.422,33.98,1,2,0.4,1.786,0.001,0.801,0.011,0.971,28.722,1.355
0.382287,177.378,24.677,1,2,0.4,1.45,0.002,0.4,0.012,1.033,19.518,1.37
0,5.76099,9.618,1,2,0.4,1.244,0.001,0.309,0.013,0.919,4.922,1.332
0.548985,699.823,23.155,1,2,0.4,1.646,0.001,0.663,0.012,0.967,17.575,1.327
0.00340393,23.171,59.712,1,2,0.4,1.604,0.002,0.551,0.012,1.038,54.254,1.344
0,481.521,11.362,1,2,0.4,2.014,0.002,0.792,0.016,1.201,5.779,1.312
0.447785,848.912,17.881,1,2,0.4,1.369,0.002,0.431,0.012,0.923,12.807,1.328
0.594111,523.608,16.715,1,2,0.4,1.405,0.002,0.418,0.012,0.972,11.665,1.355
0.0236146,1506.11,13.655,1,2,0.4,1.423,0.002,0.501,0.013,0.906,8.563,1.327
0.954222,16.8014,15.568,1,2,0.4,1.413,0.002,0.441,0.023,0.945,10.454,1.352
0.43115,57.1646,24.481,1,2,0.4,1.678,0.002,0.509,0.024,1.141,19.078,1.356
0.0060151,58.7932,22.669,1,2,0.4,1.974,0.002,0.63,0.016,1.324,16.962,1.364
0,1.42252,20.852,1,2,0.4,1.359,0.002,0.337,0.013,1.005,16.032,1.343
0.467675,221.682,17.047,1,2,0.4,1.584,0.002,0.418,0.012,1.151,11.504,1.311
0.692323,78.0941,15.322,1,2,0.4,1.852,0.002,0.398,0.012,1.438,9.835,1.317
0.128879,889.888,14.504,1,2,0.4,1.607,0.001,0.631,0.013,0.96,9.263,1.298
0.642367,318.973,12.902,1,2,0.4,1.324,0.002,0.323,0.012,0.984,7.985,1.309
0,7.56466,20.091,1,2,0.4,1.549,0.001,0.615,0.013,0.917,15.159,1.302
0.882468,44.7764,13.537,1,2,0.4,1.411,0.001,0.422,0.012,0.974,8.481,1.337
0.615926,604.28,15.482,1,2,0.4,1.225,0.001,0.326,0.012,0.883,10.65,1.317
0.00604176,893.298,24.275,1,2,0.4,1.371,0.001,0.409,0.011,0.947,19.262,1.34
0.308915,6.21613,27.558,1,2,0.4,1.532,0.002,0.488,0.012,1.028,22.134,1.582
0.618645,456.63,11.523,1,2,0.4,1.553,0.002,0.508,0.013,1.027,6.316,1.329
0.981069,6.34131,13.943,1,2,0.4,1.59,0.001,0.511,0.014,1.061,8.747,1.319
0,1.2492,50.664,1,2,0.4,1.441,0.002,0.42,0.011,1.006,45.774,1.329
0,21.896,32.614,1,2,0.4,1.635,0.001,0.383,0.013,1.236,27.541,1.311
0.724405,2.00678,24.04,1,2,0.4,1.365,0.002,0.347,0.012,1.001,19.067,1.306
0,15.9187,31.602,1,2,0.4,1.525,0.001,0.386,0.011,1.125,26.593,1.387
0.789467,84.865,27.587,1,2,0.4,1.573,0.002,0.347,0.016,1.205,22.254,1.33
0.648819,418.105,14.771,1,2,0.4,1.661,0.002,0.339,0.013,1.306,9.475,1.329
0,16.0271,19.628,1,2,0.4,1.498,0.002,0.465,0.012,1.018,14.744,1.322
0,26.4748,37.612,1,2,0.4,1.373,0.002,0.371,0.012,0.987,32.811,1.317
0.942183,14.1342,14.747,1,2,0.4,3.154,0.003,2.121,0.027,1.001,7.728,1.343
0.124123,221.157,18.117,1,2,0.4,1.379,0.002,0.317,0.013,1.045,13.1,1.325
0,1452.65,10.148,1,2,0.4,1.668,0.002,0.636,0.012,1.017,5.046,1.304
0.649894,288.933,12.234,1,2,0.4,1.301,0.002,0.337,0.012,0.948,7.327,1.299
0,132.397,23.174,1,2,0.4,1.243,0.001,0.339,0.012,0.888,18.475,1.351
0.791243,80.6844,19.513,1,2,0.4,1.446,0.002,0.351,0.013,1.079,14.364,1.33
0.8067,71.2325,21.031,1,2,0.4,1.723,0.002,0.68,0.012,1.027,15.661,1.315
0.495829,783.896,18.194,1,2,0.4,1.516,0.001,0.386,0.012,1.115,13.064,1.301
0.412159,97.3084,24.952,1,2,0.4,1.465,0.002,0.409,0.012,1.041,19.858,1.324
0,0.327945,18.855,1,2,0.4,1.332,0.002,0.35,0.013,0.964,14.085,1.353
0.520506,692.525,18.809,1,2,0.4,1.555,0.002,0.468,0.014,1.068,13.377,1.301
0,15.1638,17.619,1,2,0.4,1.483,0.001,0.502,0.011,0.966,12.719,1.343
0.962872,5.72327,23.713,1,2,0.4,1.345,0.001,0.402,0.012,0.927,18.721,1.338
0.9285,27.6609,11.992,1,2,0.4,1.551,0.001,0.35,0.012,1.185,6.811,1.322
0.84254,60.1401,13.916,1,2,0.4,1.394,0.001,0.411,0.013,0.967,8.905,1.323
0,47.1059,9.021,1,2,0.4,1.74,0.001,0.829,0.011,0.896,3.837,1.331
0.172938,1046.03,10.976,1,2,0.4,1.794,0.001,0.714,0.013,1.064,5.598,1.305
0.113892,64.4994,32.075,1,2,0.4,1.456,0.001,0.491,0.011,0.95,27.002,1.318
0.95083,3.03164,23.837,1,2,0.4,1.467,0.001,0.445,0.023,0.996,18.726,1.329
0,38.2437,33.62,1,2,0.4,1.724,0.001,0.777,0.011,0.932,28.455,1.355
0.380422,702.774,14.437,1,2,0.4,1.637,0.001,0.352,0.013,1.269,9.131,1.309
0,46.3753,36.76,1,2,0.4,1.748,0.002,0.495,0.012,1.237,31.587,1.346
0.588183,656.808,17.769,1,2,0.4,1.381,0.002,0.414,0.016,0.946,12.626,1.306
0,47.8049,27.134,1,2,0.4,1.825,0.002,0.778,0.016,1.027,21.908,1.31
0,20.0447,15.117,1,2,0.4,1.525,0.001,0.474,0.011,1.037,10.195,1.319
