Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.570399,30.117,143.615,1,9,32.5,8.152,0.069,5.863,0.091,2.128,127.489,1.624
0.00690934,46.4627,120.853,1,9,47,10.091,0.07,7.747,0.112,2.159,106.471,1.551
0,50.8442,112.315,1,9,32.5,8.506,0.058,5.777,0.116,2.553,100.033,1.59
0.604094,62.2232,61.002,1,9,34,7.214,0.064,4.849,0.096,2.203,49.683,1.566
0.453992,19.5733,120.809,1,9,37.5,8.287,0.05,5.991,0.094,2.15,108.426,1.628
0,49.7031,86.6,1,9,25.5,6.765,0.065,4.307,0.082,2.308,75.85,1.709
0,38.8485,59.214,1,9,23,6.411,0.049,4.028,0.104,2.228,48.817,1.793
0.350828,36.0972,90.284,1,9,23.5,6.508,0.058,4.231,0.07,2.147,79.714,1.578
0,21.1866,124.841,1,9,25.5,8.094,0.048,5.812,0.083,2.149,112.67,1.657
0.112244,141.586,61.562,1,9,27,7.842,0.061,5.512,0.089,2.178,49.311,1.677
0,65.5356,70.262,1,9,31.5,7.88,0.053,5.471,0.082,2.272,58.559,1.499
0,25.4978,80.165,1,9,20,6.571,0.051,3.812,0.081,2.625,69.538,1.708
0,35.7983,389.954,1,9,32,7.866,0.075,5.492,0.082,2.214,378.107,1.678
0,62.6991,65.848,1,9,31.5,7.717,0.088,5.091,0.161,2.374,54.186,1.667
0.505903,85.8108,57.237,1,9,31,7.817,0.086,5.532,0.066,2.13,45.064,1.678
0,29.8624,90.712,1,9,19,5.746,0.034,3.502,0.069,2.138,80.744,1.952
0.286817,97.1159,113.44,1,9,21,6.472,0.051,3.997,0.099,2.323,102.816,1.547
0.729686,27.7253,70.046,1,9,44,11.064,0.069,8.743,0.115,2.134,54.506,1.681
0,114.726,79.949,1,9,28.5,8,0.05,5.688,0.096,2.165,68.082,1.588
0,47.5233,361.189,1,9,39,9.829,0.071,7.412,0.119,2.224,347.06,1.728
0.332289,62.0055,107.449,1,9,41.5,8.128,0.091,5.613,0.125,2.296,95.153,1.736
0,31.6446,96.651,1,9,24,6.102,0.044,3.711,0.095,2.25,86.736,1.653
0.421955,62.7121,57.363,1,9,20.5,6.341,0.05,3.804,0.1,2.383,46.724,1.575
0,102.017,91.662,1,9,29,7.575,0.046,5.159,0.087,2.28,80.131,1.612
0.459712,51.7681,108.537,1,9,39,9.56,0.065,7.161,0.086,2.246,94.606,1.702
0.0390918,117.739,128.49,1,9,19.5,6.572,0.063,3.919,0.111,2.477,117.585,1.631
0.510812,52.1969,65.683,1,9,60.5,12.842,0.089,10.23,0.133,2.388,48.66,1.591
