Iteration,Cost,Cost reduction,time (ms)
0,4463.38,0.00144869,408.173
1,4424.74,0.0100935,801.164
2,4374.9,0.0212426,1193.12
3,4349.24,0.0269838,1693.79
4,2444.24,0.453172,2231.95
5,1493.51,0.665871,2984.53
6,1164.21,0.739543,3550.48
7,795.368,0.82206,4163.3
8,795.368,0.82206,4764.43
