Iteration,Cost,Cost reduction,time (ms)
0,7.753087436846476,0.0,29.65569496154785
1,7.668289573116262,0.010937302645035785,211.67778968811035
2,5.720318244949366,0.26218834863597607,437.0267391204834
3,5.546241691153722,0.2846408948265874,1227.0112037658691
4,5.089194511108477,0.3435912399333809,2051.201820373535
5,4.230299291657065,0.45437229669916956,2670.057535171509
6,3.6439813464350763,0.5299960981844357,3668.4999465942383
7,2.890323328551424,0.6272035686305834,4220.001935958862
8,2.8114339303836924,0.6373787922186485,4962.615013122559
9,2.763680184332216,0.643538112159312,5613.799333572388
10,2.638000480670615,0.6597483902821033,6314.573764801025
11,2.579964430136227,0.6672339308499257,6902.402639389038
12,2.5197391133749454,0.6750018448908613,7616.432189941406
13,2.4616759354839433,0.6824908843688707,8403.872966766357
14,2.407115276462767,0.6895281658990489,9222.811460494995
15,2.289473731305045,0.7047016753062345,10150.740146636963
16,2.262102982457302,0.7082319784365286,10699.8291015625
17,2.096253820947495,0.7296233483727956,11300.96960067749
18,1.9414018739202692,0.7495962879647435,11840.507745742798
19,1.9334512475584902,0.7506217667080883,12641.365051269531
20,1.916795165670858,0.752770082720684,13241.626977920532
21,1.9167765596488722,0.7527724825416763,14651.463747024536
