Task number Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
0,0.22674867843644586,803.6032519081069,8.302639961242676,2,21.311475409836063
1,0.22664571450522153,803.7574565105051,8.192970514297485,2,21.311475409836063
2,0.22654326810408698,803.911365954213,8.366924524307251,2,21.311475409836063
3,0.22644051467458914,804.0658373114934,8.195550203323364,2,21.311475409836063
4,0.22633823558805055,804.2200584967168,8.397436618804932,2,21.311475409836063
5,0.2262364220518862,804.3740386535022,8.211062908172607,2,21.311475409836063
6,0.2268523335602649,803.4485716812308,8.270472049713135,2,21.311475409836063
7,0.22695654673026178,803.2935542198628,8.178541660308838,2,21.311475409836063
8,0.22706135514354264,803.1381608817054,8.154353380203247,2,21.311475409836063
9,0.2271668202616618,802.9823278213337,8.229757070541382,2,21.311475409836063
10,0.22613491995504087,804.527938003244,8.370566368103027,2,21.311475409836063
11,0.22603389734147172,804.6815818652303,8.18603515625,2,21.311475409836063
12,0.22593347278056564,804.8348469569014,8.165578842163086,2,21.311475409836063
13,0.22583365946570544,804.9877195360358,8.193210124969482,2,21.311475409836063
14,0.22573448857488765,805.1401671542128,8.19155478477478,2,21.311475409836063
15,0.22727280403543526,802.8261984889106,8.15949821472168,2,21.311475409836063
16,0.2273793178993776,802.6697610032319,8.221721172332764,2,21.311475409836063
17,0.22748647969684466,802.5128929437976,8.317756414413452,2,21.311475409836063
18,0.22759428042998664,802.3556036762578,8.164418458938599,2,21.311475409836063
19,0.22770272094618738,802.1978923365986,8.153340816497803,2,21.311475409836063
