Iteration,Cost,Cost reduction,time (ms)
0,25.1547,0.286898,167.357
1,16.237,0.539702,314.17
2,8.5154,0.7586,455.997
3,8.5154,0.7586,590.462
4,8.5154,0.7586,655.64
5,7.50468,0.787252,709.188
