Iteration,Cost,Cost reduction,time (ms)
0,8.66473,0.639203,6.856
1,4.52309,0.81166,12.288
2,3.13749,0.869356,18.53
3,2.97815,0.875991,23.568
4,2.71592,0.88691,28.949
5,2.71592,0.88691,33.603
