Iteration,Cost,Cost reduction,time (ms)
0,4.16701,0.838188,12.709
1,3.59834,0.86027,21.681
2,3.59834,0.86027,29.106
3,3.59834,0.86027,34.397
4,3.59834,0.86027,39.976
5,3.59834,0.86027,45.322
