Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
315.53,275.099,9.23,16.609,71.1594,1.16681,1.26078,8.96683
303.254,256.274,12.278,20.398,67.2174,1.15655,0.877692,8.48339
323.783,275.038,12.942,20.014,63.2754,1.35996,0.646123,7.60689
297.976,251.893,12.824,18.307,59.3333,1.43425,0.560604,6.67139
290.836,242.075,12.365,20.574,55.4783,0.145968,0.429485,6.63208
300.466,251.791,13.244,19.507,57.0145,1.18745,0.591357,5.95018
287.272,237.383,12.444,20.04,52.1739,1.21109,0.662421,5.1612
267.01,218.353,12.311,19.35,48.3478,0.63422,0.818227,4.68366
257.284,207.877,12.615,19.492,45.7391,0.708429,0.947168,4.08299
242.921,193.758,12.535,19.784,42.8116,0.796017,0.774861,3.72423
232.528,183.374,12.415,19.945,39.5072,0.846203,0.671643,3.45323
223.079,171.13,12.357,22.126,36.2319,0.885864,0.638822,3.18233
206.254,155.711,12.125,21.142,32.4348,0.783052,0.561904,3.01853
190.553,140.75,12.324,20.714,29.2174,0.914467,0.401285,2.84866
174.569,126.134,11.921,19.188,25.4203,0.99533,0.31734,2.65528
156.191,108.104,11.896,18.893,21.6812,0.918775,0.296262,2.46906
134.501,86.867,11.915,18.517,17.8841,0.714843,0.250325,2.33276
122.073,75.878,11.404,17.773,15.3333,0.688336,0.2714,2.1671
107.871,62.507,11.17,17.612,12.8696,0.469491,0.323078,1.96925
103.916,59.546,10.756,17.286,10.8406,0.393749,0.325005,1.85624
96.777,53.651,10.439,16.733,8.81159,0.364938,0.322539,1.74494
85.885,44.224,9.915,16.153,6.84058,0.352849,0.304706,1.64204
79.082,39.227,9.239,15.512,4.86957,0.417727,0.285745,1.51506
65.277,25.184,8.875,15.306,3.10145,0.426805,0.220045,1.40511
72.139,31.413,9.042,16.231,2.55072,0.420451,0.157009,1.33343
62.983,21.12,9.029,16.543,2.66667,0.378662,0.214232,1.25574
63.36,21.727,8.97,16.3,2.49275,0.446436,0.181732,1.16709
63.197,20.862,9.029,17.24,2.63768,0.598253,0.104074,1.09875
64.591,23.521,9.163,15.874,2.66667,0.650267,0.112814,1.02366
64.775,23.865,9.009,15.562,2.57971,0.810603,0.0964196,0.948778
63.156,22.59,9.016,15.686,2.57971,0.884327,0.08846,0.885981
63.13,22.155,8.876,16.293,2.6087,0.593763,0.133186,0.834801
67.523,26.678,9.139,15.611,2.63768,0.564016,0.125196,0.789624
66.331,24.634,9.149,16.292,2.55072,0.658712,0.122021,0.740413
65.466,23.533,8.965,16.626,2.63768,0.822229,0.104878,0.695815
67.314,24.888,8.903,16.929,2.6087,0.723187,0.115419,0.655371
66.011,23.014,8.938,17.351,2.55072,0.712842,0.0898942,0.618989
64.978,21.014,8.977,17.719,2.31884,0.637219,0.0923038,0.582236
67.456,22.691,9.308,17.949,2.66667,0.667089,0.088401,0.54923
72.22,28.063,8.905,17.512,2.6087,0.349599,0.0922158,0.537387
76.711,32.747,8.967,17.752,2.55072,0.572814,0.106303,0.484303
64.627,20.838,9.092,17.178,2.43478,0.753274,0.0625785,0.450294
66.222,21.496,9.316,18.346,2.52174,0.5958,0.0494497,0.420508
67.256,23.453,9.225,17.414,2.66667,0.347833,0.0738742,0.396587
68.075,24.448,8.953,17.246,2.6087,0.430731,0.0574334,0.370858
68.866,24.349,9.222,18.062,2.66667,0.423585,0.0581274,0.346798
70.192,25.403,8.929,18.038,2.6087,0.379585,0.0498241,0.322373
69.966,25.686,9.112,17.666,2.66667,0.438814,0.0360786,0.302171
66.618,23.024,9.118,17.397,2.57971,0.743399,0.0687151,0.268746
65.674,22.489,9.05,16.82,2.55072,0.721844,0.0598578,0.240437
68.819,25.723,8.887,17.005,2.63768,0.573332,0.0496503,0.227884
68.385,25.26,9.361,17.13,2.6087,0.60063,0.0696697,0.198433
65.133,22.934,9.289,16.405,2.63768,0.905331,0.0657765,0.169154
64.405,22.753,9.113,16.168,2.57971,0.88351,0.0454954,0.149612
65.399,24,9.649,15.734,2.6087,0.872127,0.0457184,0.128389
62.655,23.94,8.934,14.82,2.6087,0.931851,0.0471345,0.107333
64.826,26.074,8.726,14.991,2.46377,0.881224,0.0526436,0.0890758
59.299,21.01,8.96,14.632,2.63768,0.888129,0.0524014,0.0738825
58.512,20.497,9.338,14.189,2.57971,0.881018,0.0467469,0.061286
