Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
603.303,415.754,23.232,142.832,70.1739,0,0.000285588,12.2968
568.094,494.928,21.121,24.752,69.6812,13.9321,0.00029482,12.2954
480.549,424.139,14.253,17.382,65.7391,5.94269,0.00217427,13.6035
491.857,414.12,24.702,28.71,61.913,1.18787,0.02142,13.581
439.409,381.146,14.699,15.525,58.2319,0.738006,0.173486,13.4559
394.559,336.59,15.899,24.904,55.3913,0.72903,0.949604,12.8369
380.13,324.119,14.972,15.429,52.4638,0.971417,1.28512,12.0049
325.465,275.721,14.147,18.171,48.5217,0.928665,0.908043,11.9256
302.089,250.899,13.997,19.364,44.7826,0.711486,0.965303,11.5893
332.24,255.723,21.268,31.37,42.1159,0.566544,0.740618,11.1902
315.899,243.824,14.585,22.738,39.7681,0.442049,1.02295,10.6702
322.243,264.262,14.219,23.026,37.3623,0.493796,1.11352,10.0205
364.699,304.339,13.654,23.915,34.9275,0.436676,0.900618,9.54408
306.818,242.159,13.269,27.185,32.5507,0.55377,1.19291,8.56911
335.61,258.553,21.223,30.578,30.1449,0.269134,1.26861,8.53525
364.121,215.157,13.883,92.793,28.4928,0.231444,0.551931,8.30834
248.875,179.072,14.449,24.148,26.7536,0.135216,1.4741,7.93726
274.545,214.147,12.405,25.112,30.3478,0.177759,1.2046,7.56289
293.441,224.354,14.359,32.05,33.2754,0.362488,1.36126,7.2104
256.845,191.259,12.782,22.548,30.1739,0.387355,1.23161,7.22751
225.092,143.867,15.312,45.747,27.1014,0.807892,1.41336,6.2927
307.472,197.99,22.435,44.967,23.4493,0.493244,1.54458,6.22882
283.403,178.845,19.808,42.144,21.3623,0.706357,1.62221,5.49165
246.511,170.754,13.159,26.017,18.8986,0.494493,1.69652,5.68481
232.422,168.585,14.444,25.313,16.6957,0.518115,1.4535,5.35757
237.94,145.434,21.565,45.139,14.4348,0.58421,1.785,4.74521
