Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
238.178,206.169,9.592,11.686,62.2319,0.972627,1.14741,9.66798
236.231,203.499,9.015,12.204,58.8406,1.44378,0.623214,8.90067
220.708,186.869,9.191,12.806,55.3913,1.66547,0.588091,7.72492
226.9,186.148,12.437,16.401,51.913,1.61069,0.502572,6.8406
237.671,192.268,12.628,17.956,48.3188,1.58237,0.489495,6.00249
226.023,179.772,12.803,18.913,44.8406,1.48395,0.493605,5.28945
226.764,178.458,12.603,20.045,41.3623,1.64351,0.356193,4.78049
212.1,164.039,12.872,19.379,37.4783,1.76669,0.277286,4.32776
205.004,154.476,13.158,19.603,34,1.78394,0.232985,3.95045
184.141,135.058,12.88,18.761,30.5507,1.63014,0.217699,3.59506
172.399,121.176,12.696,20.832,26.4638,1.80061,0.172157,3.27442
151.571,104.527,12.288,18.121,22.8116,1.9598,0.139689,3.00454
141.599,93.257,12.03,18.532,19.3043,1.73482,0.1312,2.77641
128.367,80.536,11.512,19.095,15.8841,0.188304,0.116733,2.73418
139.58,87.82,12.122,21.103,17.6232,1.32094,0.263441,2.37462
126.308,75.021,11.234,20.675,13.7391,1.11701,0.202351,2.1541
118.486,67.926,10.787,20.601,10.5217,0.735656,0.196755,2.00899
99.967,50.289,10.159,20.104,8.31884,1.22335,0.138195,1.82434
85.697,37.97,10.352,18.386,5.24638,1.06342,0.120153,1.69896
154.782,32.636,8.909,95.271,2.81159,0,0.0130592,1.70247
75.716,31.08,8.978,17.02,2.84058,0.86155,0.0422799,1.67745
65.502,22.685,8.737,17.104,2.66667,0.712534,0.219164,1.52979
65.92,22.864,8.796,17.619,2.6087,0.693397,0.287794,1.33906
68.262,22.441,8.996,18.423,2.66667,0.824897,0.0821475,1.28272
67.973,22.253,8.867,18.316,2.66667,0.805622,0.0760658,1.21804
69.529,24.441,8.969,17.838,2.66667,1.24753,0.045116,1.16814
81.164,37.273,9.019,17.281,2.55072,0.915046,0.0484583,1.12677
68.152,24.361,9.424,16.937,2.63768,1.10079,0.0568544,1.07695
67.732,24.452,8.853,16.931,2.63768,0.936131,0.0495791,1.04041
65.663,23.214,8.907,16.772,2.66667,0.844134,0.0501511,0.990992
75.053,32.195,9.494,16.479,2.66667,0.934115,0.0572642,0.949308
66.23,23.135,8.721,17.368,2.63768,0.766938,0.0482044,0.909887
65.814,22.671,9.397,16.915,2.63768,0.890589,0.0538257,0.868297
70.982,27.895,8.764,17.074,2.63768,0.805882,0.0424125,0.827489
72.493,28.413,9.234,17.65,2.66667,0.896573,0.0496571,0.787381
71.786,28.154,8.984,17.622,2.55072,0.849779,0.050258,0.743464
72.888,28.011,8.686,18.5,2.49275,0.918402,0.0518637,0.702762
69.037,22.408,9.087,19.02,2.66667,1.03005,0.0396239,0.663192
82,36.045,8.941,18.847,2.57971,0.96228,0.0382479,0.624438
70.417,22.929,9.566,18.863,2.66667,0.950362,0.0429228,0.581192
70.042,23.012,8.84,19.152,2.52174,0.987313,0.0392844,0.54398
69.318,23.482,9.107,18.045,2.57971,0.970483,0.0364674,0.508099
70.069,24.815,8.924,18.276,2.57971,1.04593,0.0303971,0.473903
70.803,25.449,8.939,18.148,2.6087,1.08177,0.0352869,0.439886
68.219,23.481,8.971,17.902,2.6087,1.06366,0.0324319,0.407528
71.519,26.279,9.032,18.327,2.6087,1.06151,0.0302605,0.376387
72.612,28.205,8.88,17.536,2.55072,1.06828,0.0281331,0.344978
69.06,24.928,9.185,17.524,2.66667,1.0766,0.0273287,0.315151
67.616,24.732,8.788,17.112,2.57971,1.14476,0.0266891,0.288695
66.437,23.953,9.118,16.644,2.57971,1.24591,0.02223,0.261593
65.008,23.335,8.701,16.714,2.66667,1.27912,0.0216231,0.23742
65.06,23.222,9.206,16.029,2.57971,1.28628,0.0194894,0.214427
64.315,23.394,8.71,16.084,2.4058,1.31377,0.0192826,0.19433
64.944,24.746,9.084,15.612,2.6087,1.30316,0.0187679,0.173991
64.058,23.784,8.982,15.62,2.63768,1.30358,0.0178581,0.156626
74.889,34.743,9.018,15.276,2.63768,1.2872,0.0143508,0.138733
64.367,24.264,8.888,15.426,2.6087,1.31521,0.0140711,0.120588
63.374,23.597,9.21,15.065,2.6087,1.29399,0.012755,0.106815
63.25,23.346,8.936,15.341,2.57971,1.26959,0.0113695,0.093657
61.783,21.825,8.978,15.369,2.57971,1.27665,0.0117618,0.0823613
63.964,23.068,9.225,15.61,2.63768,1.25951,0.0111713,0.0726069
62.231,21.729,8.693,15.839,2.43478,1.27517,0.0111592,0.0636467
