Iteration,Cost,Cost reduction,time (ms)
0,5420.61,0.0011908,188.801
1,5382.03,0.0083005,305.076
2,5331.89,0.0175395,415.758
3,4438.45,0.182165,538.204
4,1661.7,0.693812,668.204
5,1041.32,0.808125,789.371
