Iteration,Cost,Cost reduction,time (ms)
0,5.07606,0.102753,99.458
1,4.76875,0.157074,166.528
2,4.76875,0.157074,230.506
3,3.69085,0.347604,274.716
4,3.60915,0.362045,342.871
5,3.60915,0.362045,410.519
