Iteration,Cost,Cost reduction,time (ms)
0,1.3117,0.0851126,103.244
1,1.2114,0.155069,174.487
2,1.01493,0.292104,250.615
3,0.892222,0.377692,329.022
4,0.890633,0.3788,415.163
5,0.890633,0.3788,510.129
6,0.890633,0.3788,557.401
