Iteration,Cost,Cost reduction,time (ms)
0,5816.36,0.00110987,193.457
1,5777.77,0.00773677,362.361
2,5728.05,0.0162749,537.058
3,5223.55,0.102918,726.199
4,3382.4,0.419113,921.437
5,2466.75,0.576365,1107.59
