Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.804935,26.172,615.21,7,13,0.0857143,84.362,0.028,8.637,3.856,71.834,200.325,265.027
0.693921,18.2869,514.249,7,13,0.0571429,56.943,0.012,6.985,2.197,47.743,157.242,239.409
0.396807,31.902,621.863,7,13,0.0857143,84.891,0.019,9.426,3.906,71.531,215.467,257.134
0.92998,8.76345,732.983,7,13,0.0857143,85.054,0.019,9.424,3.45,72.153,328.263,255.748
0.92178,4.82838,729.006,7,13,0.0857143,86.333,0.024,11.177,3.458,71.666,276.325,300.416
0.453199,35.6182,616.839,7,13,0.0857143,85.768,0.02,9.474,3.695,72.571,220.595,246.57
0.807732,29.2622,1022.72,10,13,0.1,143.142,0.031,15.944,5.793,121.361,411.427,390.6
0.330129,64.4351,568.632,7,13,0.0571429,55.069,0.013,6.153,2.203,46.695,163.835,288.851
0.599824,52.2299,782.952,7,13,0.142857,143.389,0.032,17.75,5.6,119.993,297.125,271.439
0.744795,26.2837,881.051,9,13,0.133333,172.434,0.039,18.076,6.582,147.721,304.93,324.898
0,171.924,78.056,1,13,0.2,28.456,0.007,3.188,1.051,24.207,12.405,0
0.270712,103.647,626.463,7,13,0.0571429,56.954,0.013,6.236,2.332,48.368,230.851,276.748
0.955636,6.49643,432.609,4,13,0.2,116.972,0.027,14.032,4.813,98.09,132.912,128.724
0.795201,28.0801,803.313,7,13,0.0857143,86.457,0.021,9.607,3.641,73.182,351.221,301.48
0.75312,32.3237,722.755,7,13,0.0571429,58.444,0.013,7.312,2.485,48.628,328.351,271.758
0.195014,67.2698,685.704,7,13,0.0571429,56.996,0.013,6.674,2.3,48.003,284.498,280.41
0.925089,11.3234,644.348,7,13,0.114286,114.942,0.031,13.447,4.836,96.615,168.352,292.522
0.833615,24.6455,590.379,7,13,0.0857143,86.732,0.02,9.825,3.652,73.226,155.635,282.669
0.968786,1.60223,1094.95,7,13,0.114286,115.255,0.026,13.544,4.483,97.192,602.412,308.337
0.988298,1.88009,940.525,8,13,0.125,147.915,0.034,18.596,6.671,122.6,319.251,399.721
0.731158,41.1788,691.049,7,13,0.0571429,57.708,0.014,6.781,2.093,48.815,317.037,251.977
0.860655,8.21437,810.387,7,13,0.0857143,89.28,0.02,13.081,3.479,72.691,362.272,292.082
0.937702,6.32316,677.045,7,13,0.114286,115.839,0.026,13.403,4.578,97.822,237.784,255.813
0.803831,25.9864,791.865,7,13,0.0857143,87.013,0.02,9.288,3.815,73.882,350.922,287.852
0.724704,43.1279,1214.43,7,13,0.0857143,85.579,0.019,9.093,3.399,73.06,817.29,243.573
0.267107,77.1806,679.855,7,13,0.171429,172.41,0.038,18.084,6.965,147.306,192.313,239.866
0.791604,23.3296,570.042,7,13,0.0571429,56.61,0.013,6.213,2.392,47.987,184.594,267.454
0.858137,12.9073,698.495,7,13,0.114286,116.181,0.028,12.669,4.788,98.685,257.293,254.694
0.88979,18.4029,589.387,7,13,0.0857143,87.417,0.021,10.231,3.498,73.659,149.906,286.761
0,106.065,80.334,1,13,0.2,28.704,0.006,3.496,1.091,24.108,12.428,0
0.866221,12.1403,725.112,7,13,0.0571429,57.231,0.013,5.632,2.589,48.991,355.622,250.803
0.857409,24.2824,665.684,7,13,0.0571429,56.971,0.013,5.845,2.357,48.75,304.188,242.318
0.873699,9.34209,710.758,7,13,0.0857143,89.332,0.019,12.38,3.392,73.532,230.161,322.619
0.894821,5.92273,642.237,7,13,0.0571429,57.878,0.013,6.305,2.28,49.274,273.667,248.901
0.709024,21.5646,700.039,7,13,0.114286,116.331,0.027,12.502,4.637,99.155,235.504,278.2
0.905369,8.05396,769.548,7,13,0.0571429,58.027,0.013,6.32,2.4,49.288,375.841,270.494
0.0591634,172.999,642.478,7,13,0.0857143,86.595,0.019,10.597,3.374,72.595,200.785,284.485
0.983943,2.0874,718.096,7,13,0.114286,116.002,0.026,13.008,5.078,97.879,178.412,355.345
0.851358,23.8699,653.614,7,13,0.114286,114.69,0.027,12.615,4.528,97.507,170.123,300.416
0,122.258,80.673,1,13,0.2,28.988,0.012,3.213,1.15,24.609,12.249,0
0.956634,4.9198,758.841,7,13,0.114286,118.988,0.026,15.411,4.612,98.93,254.435,316.825
0.377341,69.0321,675.95,7,13,0.0857143,87.873,0.021,9.952,3.555,74.336,240.405,275.801
0.571121,38.7722,651.665,7,13,0.0857143,88.105,0.02,10.909,3.321,73.847,227.252,268.12
0.887165,11.795,820.546,9,13,0.0888889,116.062,0.027,13.536,4.409,98.079,289.057,340.353
0.45886,28.4169,574.673,7,13,0.0571429,57.711,0.014,6.409,2.361,48.919,190.054,261.222
0.905427,15.0292,686.993,7,13,0.0857143,87.052,0.019,10.541,3.468,73.015,237.593,296.199
0.213903,113.18,643.193,7,13,0.0571429,59.092,0.013,7.027,2.516,49.53,227.625,289.715
0.767199,28.1695,767.272,7,13,0.0571429,59.381,0.014,6.944,2.376,50.041,341.064,303.209
0.346353,76.1314,677.942,7,13,0.0571429,58.855,0.012,6.819,2.307,49.711,236.294,317.707
0.848699,10.8864,705.058,7,13,0.0571429,57.082,0.013,6.142,2.308,48.614,332.536,251.464
0.931827,8.54958,809.176,7,13,0.114286,118.553,0.028,14.568,4.872,99.074,265.169,356.384
0.897187,15.719,649.604,7,13,0.0857143,85.203,0.019,8.331,3.566,73.278,227.056,268.44
0.726991,46.7648,1332.04,7,13,0.0571429,57.906,0.013,5.587,2.645,49.656,957.562,254.278
0.772251,14.2866,737.751,7,13,0.171429,175.642,0.038,20.05,6.987,148.552,190.916,297.153
0.709116,47.9546,725.174,7,13,0.0571429,58.665,0.013,6.741,2.117,49.788,334.088,270.055
0.958762,4.7154,806.738,7,13,0.171429,176.024,0.041,21.735,7.284,146.948,205.351,350.967
0.961674,6.09199,761.173,7,13,0.171429,177.213,0.039,21.869,7.1,148.185,227.184,282.183
0.447465,69.0934,894.879,7,13,0.0857143,87.218,0.02,10.021,3.554,73.616,484.322,253.378
0.879547,21.7343,751.587,7,13,0.114286,118.654,0.025,14.843,4.712,99.063,220.515,338.74
0.679766,35.4418,675.277,7,13,0.114286,116.578,0.026,13.903,4.348,98.287,178.847,308.937
0,63.0467,504.015,7,13,0.0285714,28.816,0.007,2.907,1.18,24.718,102.153,305.896
0.610757,36.5398,770.343,7,13,0.171429,190.395,0.037,21.082,7.443,161.814,222.872,277.066
0.864389,9.67882,718.3,7,13,0.0571429,57.426,0.014,5.9,2.335,49.173,356.732,240.421
0.982341,2.89776,687.941,7,13,0.142857,146.494,0.034,16.456,5.482,124.505,174.517,291.372
0.865175,18.3358,652.537,7,13,0.114286,116.718,0.025,12.604,4.821,99.256,180.435,287.067
0.514498,59.0457,691.321,7,13,0.142857,147.67,0.041,17.585,5.979,124.052,199.366,270.913
0.7972,26.2063,575.826,7,13,0.0571429,58.452,0.012,6.596,2.171,49.668,205.003,248.562
0.379996,33.5592,291.818,3,13,0.2,88.044,0.019,9.515,3.411,75.089,79.186,74.137
0.77288,39.3477,891.01,7,13,0.0857143,89.639,0.02,11.024,3.764,74.824,414.634,321.098
0.666256,35.2362,655.361,7,13,0.114286,117.382,0.027,12.401,4.492,100.451,199.602,266.53
0.844765,26.5732,644.164,7,13,0.114286,116.38,0.026,12.162,4.739,99.443,188.529,270.733
0.964683,3.28952,1081.01,7,13,0.0857143,87.951,0.019,10.192,3.51,74.222,636.984,286.813
0.827878,11.3522,644.867,7,13,0.0571429,58.382,0.013,6.205,2.399,49.76,262.037,261.931
0.189056,48.5812,603.37,7,13,0.0857143,86.626,0.021,9.244,3.278,74.077,183.345,265.896
0.611843,24.9298,706.603,7,13,0.0857143,88.329,0.02,10.269,3.538,74.494,286.874,262.76
