Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.345311,44.1414,757.444,1,55,0.2,198.336,0.024,29.958,11.675,156.676,406.871,92.759
0.309283,43.1697,739.596,1,55,0.2,199.069,0.007,30.139,11.596,157.323,390.863,94.205
0.204009,49.4032,724.851,1,55,0.2,198.989,0.006,28.857,11.49,158.632,389.862,80.279
0.300941,46.9202,739.034,1,55,0.2,196.601,0.007,27.188,11.545,157.858,394.167,94.234
0.205985,55.287,729.977,1,55,0.2,197.783,0.007,27.975,11.598,158.2,389.982,83.54
0.171678,59.0227,750.37,1,55,0.2,203.704,0.007,33.301,12.483,157.909,389.004,95.425
0.398981,38.8991,732.504,1,55,0.2,196.72,0.006,26.86,11.624,158.226,395.17,86.862
0.361098,42.667,735.253,1,55,0.2,197.592,0.007,27.384,11.538,158.659,393.957,88.775
0.227437,53.263,733.241,1,55,0.2,199.604,0.006,28.093,12.745,158.756,400.177,78.088
0.288432,47.1465,734.222,1,55,0.2,197.869,0.007,26.71,11.375,159.774,395.312,87.528
0.227005,49.9827,720.042,1,55,0.2,197.214,0.007,27.705,11.398,158.101,397.664,72.589
0.278532,46.4941,723.806,1,55,0.2,197.976,0.007,28.286,11.494,158.185,399.468,71.81
0.199872,53.6385,734.333,1,55,0.2,198.911,0.006,27.623,11.485,159.794,402.595,75.478
0.208076,50.14,734.607,1,55,0.2,197.45,0.006,27.322,11.551,158.567,393.743,88.722
0.250907,45.4759,730.612,1,55,0.2,200.451,0.006,28.24,11.54,160.662,397.498,74.294
0.333664,45.4509,733.681,1,55,0.2,197.623,0.006,26.625,11.632,159.356,393.407,89.974
0.233885,46.7238,727.884,1,55,0.2,201.461,0.007,28.767,11.611,161.072,395.145,75.651
0.296939,44.9257,746.768,1,55,0.2,200.382,0.007,29.497,11.473,159.403,394.176,94.914
0.378359,41.3339,724.906,1,55,0.2,201.017,0.021,27.4,11.634,161.959,398.222,69.931
0.328474,42.9792,740.494,1,55,0.2,196.988,0.006,25.497,11.364,160.117,400.71,87.772
0.323817,44.2465,760.773,1,55,0.2,202.123,0.007,29.183,11.443,161.487,402.102,96.699
0.299771,43.6755,757.704,1,55,0.2,205.951,0.007,34.23,11.416,160.294,402.706,88.376
0.278378,44.4627,738.906,1,55,0.2,200.203,0.007,25.431,11.581,163.181,402.4,77.284
0.352368,39.2205,733.864,1,55,0.2,204.021,0.007,30.021,11.407,162.583,400.293,74.032
0.374578,37.4989,728.769,1,55,0.2,200.354,0.007,28.007,11.468,160.869,401.629,71.521
