-0.345213,0.384399,0.0323898,-0.438491,-2.50723,-0.871378,-1.65703,-0.00497057,0.119055,-0.000247677,-0.0189989,0.0725212,-0.189923,0.000146287,
-0.345231,0.384788,0.0323946,-0.438628,-2.50698,-0.871747,-1.65704,-0.00456298,0.0974377,0.00120411,-0.0342534,0.0634034,-0.092174,-0.00159122,
-0.345244,0.385128,0.0324015,-0.438769,-2.50676,-0.871903,-1.65705,-0.00316706,0.0849561,0.00172993,-0.0350818,0.0557257,-0.0390499,-0.0016006,
-0.345251,0.38543,0.0324097,-0.438901,-2.50656,-0.87195,-1.65705,-0.00182978,0.0755552,0.00205074,-0.0331268,0.0487091,-0.0118372,-0.00143016,
-0.345254,0.385701,0.0324186,-0.439024,-2.50639,-0.871944,-1.65706,-0.000742244,0.0677473,0.00222077,-0.0305865,0.0426543,0.00160851,-0.00124545,
-0.345254,0.385945,0.0324278,-0.439135,-2.50624,-0.871912,-1.65706,7.27418e-05,0.0610024,0.00228499,-0.0279893,0.0375619,0.00792423,-0.00108132,
-0.345251,0.386166,0.0324369,-0.439237,-2.50611,-0.87187,-1.65707,0.000647436,0.0550637,0.00227582,-0.0255025,0.0332885,0.0105904,-0.000943544,
-0.345247,0.386365,0.0324457,-0.43933,-2.50599,-0.871824,-1.65707,0.00102882,0.0497809,0.00221638,-0.0231864,0.0296703,0.0114119,-0.00082921,
-0.345242,0.386545,0.0324542,-0.439414,-2.50588,-0.871779,-1.65707,0.00126271,0.0450546,0.00212357,-0.0210589,0.0265684,0.011322,-0.000733593,
-0.345237,0.386708,0.0324623,-0.439491,-2.50579,-0.871735,-1.65707,0.00138815,0.0408121,0.00200995,-0.0191194,0.0238769,0.010802,-0.000652445,
-0.345231,0.386856,0.0324698,-0.43956,-2.5057,-0.871695,-1.65708,0.00143624,0.0369966,0.00188478,-0.0173587,0.0215173,0.0100991,-0.000582495,
-0.345225,0.38699,0.0324768,-0.439623,-2.50562,-0.871658,-1.65708,0.00143082,0.0335614,0.00175479,-0.0157644,0.0194324,0.00933921,-0.000521367,
-0.34522,0.387112,0.0324833,-0.439681,-2.50555,-0.871623,-1.65708,0.00138964,0.0304662,0.00162475,-0.0143226,0.0175792,0.00858505,-0.000467363,
-0.345214,0.387223,0.0324893,-0.439733,-2.50549,-0.871592,-1.65708,0.00132568,0.0276763,0.00149792,-0.0130199,0.015925,0.00786663,-0.000419257,
-0.345209,0.387324,0.0324948,-0.43978,-2.50543,-0.871563,-1.65708,0.00124824,0.0251609,0.00137646,-0.0118435,0.0144439,0.00719696,-0.000376142,
-0.345205,0.387415,0.0324999,-0.439823,-2.50538,-0.871537,-1.65708,0.0011639,0.0228924,0.00126168,-0.0107814,0.013115,0.00658034,-0.000337327,
