Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.526195,2756.91,2594.98,6,13,100,2122,0,1958,0,163,120,301
0.537986,2387.38,2650.3,6,13,100,2164,0,1994,0,168,125,309
0.556657,1854.65,2627.57,6,13,100,2135,0,1963,0,169,128,309
0.519693,2579.06,2638.1,6,13,100,2154,0,1985,0,168,122,307
0.616532,2050.11,2642.3,6,13,100,2157,0,1986,0,168,122,307
0.574047,2461.35,2618.39,6,13,100,2133,0,1963,0,168,123,307
0.51814,2198.59,2635.49,6,13,100,2151,0,1980,0,168,126,305
0.600333,1803.95,2612.99,6,13,100,2126,0,1954,0,168,123,311
0.579184,2270.48,2637.47,6,13,100,2152,0,1982,0,168,126,308
0.524861,2382.82,2641.56,6,13,100,2155,0,1985,0,168,121,309
0.602844,2264.09,2637.35,6,13,100,2152,0,1981,0,168,125,308
0.554626,2437.06,2626.79,6,13,100,2137,0,1964,0,169,125,312
0.615957,1660.21,2624.81,6,13,100,2136,0,1964,0,169,126,309
0.619492,1857.3,2636.22,6,13,100,2147,0,1979,0,168,126,309
0.524329,2242.77,2578.44,6,13,100,2091,0,1920,0,168,126,310
0.45336,2601.16,2614.09,6,13,100,2126,0,1954,0,168,126,309
0.437323,2945.97,2706.99,6,13,100,2220,0,2051,0,168,126,311
0.59438,2109.19,2643.28,6,13,100,2157,0,1985,0,168,125,310
0.562163,2219.72,2592.32,6,13,100,2113,0,1942,0,168,121,305
0.721464,1385.41,2589.99,6,13,100,2109,0,1937,0,168,124,304
0.569174,1955.41,2639.19,6,13,100,2153,0,1980,0,168,125,309
0.584343,2310.13,2646.01,6,13,100,2156,0,1987,0,168,126,310
0.565037,2020.93,2606.88,6,13,100,2121,0,1948,0,168,124,308
0.614249,1621.57,2630.86,6,13,100,2142,0,1973,0,168,126,309
0.44087,2339.13,2699.47,6,13,100,2207,0,2037,0,168,126,312
0.553099,2144.4,2598.76,6,13,100,2117,0,1947,0,167,124,304
0.545609,2025.93,2607.64,6,13,100,2123,0,1951,0,168,126,306
0.551996,2073.52,2637.74,6,13,100,2149,0,1981,0,168,126,309
0.50316,2879.93,2634.59,6,13,100,2151,0,1980,0,168,125,306
0.607059,1979.03,2644.06,6,13,100,2157,0,1985,0,168,126,307
0.506156,2901.8,2641.03,6,13,100,2152,0,1981,0,168,126,310
0.666656,1715.68,2590.73,6,13,100,2104,0,1932,0,168,126,309
0.584468,2354.32,2601.71,6,13,100,2112,0,1942,0,168,125,310
0.564535,2021.92,2639.25,6,13,100,2151,0,1979,0,168,126,309
0.438576,2808.51,2719.26,6,13,100,2228,0,2054,0,170,126,313
0.482709,2746.25,2646.15,6,13,100,2160,0,1988,0,168,124,308
0.61647,1726.64,2636.34,6,13,100,2151,0,1980,0,168,126,306
0.67573,1477.33,2636.57,6,13,100,2149,0,1977,0,168,126,308
0.505801,2493.09,2610.62,6,13,100,2124,0,1952,0,168,126,308
0.527756,2413.74,2633.39,6,13,100,2148,0,1977,0,168,126,307
0.579758,2320.67,2588.2,6,13,100,2103,0,1933,0,168,124,307
0.619204,1878.24,2580.03,6,13,100,2100,0,1931,0,168,126,302
0.688466,1372.92,2645.96,6,13,100,2160,0,1988,0,168,126,308
0.668641,1527.47,2644.03,6,13,100,2158,0,1986,0,168,126,308
0.363296,3155.85,2584.01,6,13,100,2098,0,1928,0,168,126,305
