Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.878952,8.48603,83.005,7,9,20.5,42.276,0.041,24.411,0.555,17.254,12.632,19.576
0.855382,6.7661,61.905,6,9,20.5,33.038,0.038,18.723,0.469,13.794,8.896,16.305
0.830662,8.60987,61.813,6,9,20.5,33.004,0.062,19.179,0.486,13.265,8.997,15.479
0.939625,9.489,60.422,6,9,20.5,31.434,0.035,17.832,0.46,13.093,9.073,16.219
0.862689,4.92233,90.492,9,9,20.5,47.976,0.044,27.653,0.691,19.572,13.664,24.331
0.690408,15.3877,46.113,5,9,16.4,21.95,0.02,12.745,0.351,8.826,7.912,13.154
0.817857,7.076,79.914,8,9,20.5,42.641,0.044,24.928,0.699,16.954,12.072,21.06
0.861251,7.71514,50.564,5,9,20.5,26.285,0.028,14.884,0.384,10.981,7.641,13.192
0.543154,9.67903,62.514,6,9,20.5,33.21,0.035,19.567,0.468,13.129,9.026,16.117
0.980014,3.1876,68.808,7,9,20.5,35.797,0.026,20.235,0.561,14.963,10.49,18.683
0.761091,15.6571,49.323,5,9,20.5,25.203,0.036,14.142,0.471,10.546,7.657,13.068
0.597095,10.2732,52.51,5,9,20.5,27.268,0.02,16.299,0.34,10.6,7.523,14.356
0.646885,12.6409,50.577,5,9,20.5,26.458,0.021,15.068,0.344,11.015,7.564,13.448
0.733073,16.7361,50.464,5,9,20.5,27.201,0.025,15.449,0.407,11.307,7.362,12.706
0.948425,8.95712,50.815,5,9,20.5,25.807,0.02,14.493,0.366,10.918,7.373,13.765
0.759867,7.17095,75.92,7,9,20.5,40.217,0.051,24.584,0.622,14.944,10.638,20.363
0.962399,5.1202,80.326,8,9,20.5,43.086,0.037,24.501,0.724,17.808,12.133,21.185
0.959543,4.14952,90.991,9,9,20.5,47.106,0.041,26.078,0.643,20.324,13.528,25.839
0.941609,6.69896,70.517,7,9,20.5,36.879,0.03,21.009,0.534,15.29,11.355,18.409
0.77922,10.4922,82.68,8,9,20.5,43.037,0.046,25.086,0.594,17.296,12.142,22.864
