Iteration,Cost,Cost reduction,time (ms)
0,2.92616,0.122864,402.354
1,1.51465,0.545975,798.912
2,1.32952,0.601469,1192.28
3,1.20009,0.640265,1582.55
4,1.20009,0.640265,1971.53
5,1.09847,0.670727,2072.88
