Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
21.1008,0.097572,0,107.157,10.3486,64.0345,20.3002,17.6113,0
28.9086,0.149615,0,93.1346,6.64,52.7449,19.924,16.1555,0
23.7583,0.164189,0,118.978,12.786,74.7449,20.4598,18.1486,0
21.7402,0.105229,0,105.483,11.0707,63.6186,20.2446,16.8442,0
21.9819,0.0895097,0,111.137,10.0531,67.4775,20.1458,17.962,0
24.4359,0.101494,0,118.859,13.9307,75.3332,20.3057,17.9527,0
19.5398,0.101554,0,99.5831,9.0494,58.1775,19.9406,16.7467,0
22.8184,0.152814,0,112.797,9.31521,68.8724,20.0404,18.057,0
20.4442,0.0565612,0,106.671,10.7526,64.2271,20.3422,17.1381,0
34.3385,0.166463,0,100.744,8.38929,58.5318,20.5381,16.8608,0
33.2456,0.158758,0,98.1586,8.10367,56.0909,20.5606,16.7167,0
24.0037,0.122047,0,95.492,7.99005,54.7737,19.9232,16.3864,0
32.8165,0.162065,0,110.586,11.4196,67.9675,20.7922,16.984,0
22.923,0.10684,0,98.2132,8.41866,57.8144,19.8303,16.1131,0
28.0274,0.140821,0,103.6,9.14595,61.632,19.9934,17.0898,0
31.5182,0.151999,0,93.4756,7.49151,53.1626,20.089,16.0109,0
27.1307,0.140721,0,103.592,9.91515,61.2408,20.431,17.0031,0
23.1892,0.0960999,0,110.297,10.7904,67.0803,20.3248,17.5306,0
22.8844,0.109269,0,101.915,8.58739,60.2268,19.9091,16.8641,0
22.7513,0.114152,0,112.021,10.52,68.359,20.0966,17.9835,0
19.0019,0.0675843,0,107.331,9.09091,63.7917,20.5787,17.5196,0
26.7244,0.213669,0,102.744,8.80167,60.4873,20.0066,17.1578,0
19.0387,0.0718547,0,104.055,8.9975,62.3365,19.982,16.8872,0
16.2254,0.0686912,0,101.55,10.2618,60.1764,20.241,16.5773,0
12.569,0.0247813,0,93.2888,8.8595,53.4955,19.9205,15.8022,0
21.5508,0.0801289,0,107.214,11.2693,65.1517,20.5319,16.7576,0
17.4318,0.082675,0,106.57,10.5561,64.3631,20.2234,17.124,0
14.8749,0.0249529,0,107.335,11.4395,65.3938,20.5259,16.5928,0
24.2192,0.133112,0,98.398,8.48453,57.6194,20.2026,16.1443,0
29.0077,0.146585,0,97.8298,8.60917,57.3715,19.8544,16.1939,0
20.1154,0.0821035,0,103.029,9.01585,60.806,20.2145,17.047,0
39.8385,0.22765,0,107.722,10.9101,65.4347,20.1513,17.1797,0
21.5423,0.107027,0,129.912,14.1773,83.5717,20.7821,19.2965,0
11.9087,0.0249963,0,100.01,10.4383,59.2414,20.0684,16.2771,0
19.2981,0.0820171,0,106.437,10.9746,64.5905,20.2948,16.8171,0
32.3024,0.160279,0,100.866,9.07868,59.4575,19.9954,16.6989,0
19.7303,0.0846542,0,103.662,10.0458,61.55,20.333,16.8717,0
30.6231,0.144413,0,101.968,7.98777,59.7522,20.0398,17.0068,0
18.4784,0.02485,0,116.889,13.7071,73.5371,20.4983,17.6353,0
32.6623,0.159516,0,102.153,8.96113,59.8412,20.099,17.1618,0
21.0069,0.0864974,0,99.1341,8.70844,57.6846,20.0792,16.7284,0
29.5389,0.149897,0,106.558,10.416,63.945,20.7567,16.9597,0
18.2789,0.0910675,0,94.7221,7.24129,53.7686,20.2944,16.1578,0
22.7614,0.140189,0,106.988,9.54424,63.7942,20.1808,17.6222,0
17.3904,0.0991495,0,118.053,12.8279,73.948,20.7204,17.9031,0
23.9843,0.103496,0,114.41,10.2375,70.0701,20.3409,18.1822,0
29.9827,0.155157,0,96.1133,7.58433,54.6097,20.4092,16.4536,0
17.3577,0.0615867,0,103.855,10.6808,61.8491,20.282,16.8933,0
19.1171,0.0967246,0,92.9772,7.57115,51.7979,20.4664,16.2924,0
19.2453,0.073373,0,106.286,9.77633,63.8033,20.3122,17.0705,0
33.677,0.152702,0,97.4867,8.7799,56.9505,19.8955,16.2123,0
25.4249,0.134123,0,108.997,9.94336,65.5495,20.8977,17.3588,0
17.3411,0.0367473,0,108.137,10.2651,65.2779,20.2947,17.4398,0
23.6349,0.119601,0,104.088,8.85455,62.2832,19.9168,16.9333,0
31.1804,0.149313,0,99.6363,8.8737,57.4441,20.9835,16.5447,0
21.7348,0.16485,0,99.9295,8.7041,58.5415,19.8518,16.7412,0
23.6276,0.129848,0,105.31,9.25352,63.3071,20.0174,17.0152,0
17.5344,0.024997,0,112.308,11.9981,70.2255,20.0469,17.0579,0
20.043,0.0730808,0,117.371,11.372,73.0313,20.8673,17.9285,0
23.119,0.0954896,0,113.868,12.8927,70.7921,20.5373,17.4755,0
20.5737,0.0976894,0,99.703,8.39614,58.5365,19.9596,16.5301,0
24.1384,0.126864,0,93.6373,7.59455,52.9592,19.9365,16.1931,0
24.4177,0.128438,0,103.296,9.61884,61.3443,20.1911,16.9366,0
16.4454,0.02476,0,105.61,10.6491,63.1348,20.3086,17.027,0
26.6795,0.123098,0,126.223,15.8435,81.4812,21.0145,18.2517,0
22.0159,0.12052,0,102.447,10.0637,61.0215,20.2837,16.5014,0
30.3581,0.179067,0,101.455,9.95736,60.105,20.0566,16.6228,0
20.6625,0.107225,0,99.7035,8.1008,58.1836,19.9529,16.7347,0
20.4551,0.0850433,0,110.984,10.8637,67.8374,20.4732,17.4338,0
17.349,0.0249358,0,115.944,12.3368,72.5592,20.8408,17.3121,0
81.0575,0.616907,0,102.736,9.44587,61.085,19.8807,16.9141,0
24.4374,0.102103,0,105.12,10.0082,62.7905,20.1509,17.2102,0
24.7829,0.110109,0,99.6343,8.5358,58.0597,19.9508,16.7197,0
20.3107,0.0245802,0,113.647,11.8902,70.7543,20.3459,17.3651,0
21.8569,0.136416,0,111.394,11.4688,68.4913,20.4687,17.3578,0
31.1927,0.150667,0,123.67,16.1964,80.2951,20.4016,17.8051,0
21.4485,0.14168,0,105.735,10.5118,63.6239,20.0429,17.129,0
25.8388,0.116202,0,99.5019,7.55302,57.7944,20.0025,16.7995,0
15.8963,0.0249411,0,100.1,9.91962,58.6468,20.4323,16.5387,0
19.6033,0.0842871,0,97.8256,8.75289,56.8305,19.8579,16.5675,0
23.0984,0.107254,0,104.173,9.34882,62.6243,20.1331,16.7252,0
22.4419,0.106503,0,117.508,13.5085,74.2457,20.6383,17.5661,0
27.0388,0.126886,0,95.3891,7.33458,53.8541,19.9661,16.7442,0
28.1023,0.126289,0,101.662,8.11925,59.8704,19.6463,17.1153,0
17.2898,0.0725239,0,101.916,8.31319,59.2886,20.3511,17.1645,0
14.1269,0.0249198,0,102.003,9.03094,60.9423,19.9595,16.4227,0
19.1746,0.0980462,0,91.2939,7.51693,50.828,20.0073,16.1605,0
22.596,0.173938,0,105.732,9.58912,63.4401,20.0015,17.1786,0
31.7344,0.14794,0,100.537,8.0708,59.0863,19.7596,16.8215,0
29.1151,0.15135,0,100.566,9.09643,59.597,19.9113,16.4462,0
23.8681,0.120091,0,105.064,10.4811,62.8866,20.2626,17.0075,0
16.6895,0.0249933,0,110.463,11.3935,67.5159,20.357,17.5395,0
16.0431,0.0249115,0,113.759,12.5825,71.1583,20.451,17.1254,0
15.0046,0.0247837,0,92.9263,8.54347,53.2206,19.8544,15.8143,0
16.0443,0.0249471,0,104.906,10.5364,62.5843,20.1037,17.3475,0
32.6669,0.158752,0,101.766,9.6995,60.0249,20.0844,16.8711,0
22.2851,0.115485,0,98.1327,7.09467,54.3686,23.2848,16.0807,0
25.6679,0.139814,0,112.024,10.4528,64.7782,24.8691,17.2518,0
18.6464,0.0248794,0,108.786,12.5214,66.5802,20.6196,16.8321,0
15.8194,0.0249637,0,96.6756,9.3013,55.48,20.2075,16.5433,0
