Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
0.923869,22.9164,99.3333,12.8798,1.7905,6.25117,0.443406
0.727277,19.4358,99.3333,9.6667,1.74424,6.12012,0.389028
1.49888,20.4779,99.3333,9.95376,1.76604,6.82746,0.341676
1.51148,19.6709,99.3333,9.57147,1.7214,6.50018,0.371279
0.648261,19.2034,99.3333,9.71054,1.73023,5.85159,0.445466
1.67415,19.5096,99.3333,9.54941,1.71367,6.36441,0.349301
0.42501,18.9871,99.3333,9.5624,1.71914,5.8099,0.483455
0.967857,19.3365,99.3333,9.38746,1.6978,6.38572,0.375125
0.459484,19.0504,99.3333,9.70829,1.73314,5.69466,0.408347
0.616133,19.0842,99.3333,9.45638,1.71968,6.02394,0.433587
0.535594,19.2876,99.3333,9.4966,1.71855,6.19062,0.384771
1.37062,19.297,99.3333,9.36434,1.70507,6.38374,0.403733
3.78625,19.5913,99.3333,9.38926,1.69498,6.66999,0.185096
2.1578,19.3925,99.3333,9.36771,1.70174,6.47354,0.31856
1.92528,19.4327,99.3333,9.39111,1.7066,6.48746,0.282153
0.979688,19.4694,99.3333,9.46913,1.70496,6.42997,0.385667
0.616225,19.2163,99.3333,9.47455,1.72034,6.14479,0.37224
1.07351,19.208,99.3333,9.56109,1.71469,6.03464,0.447964
1.49815,19.6226,99.3333,9.45042,1.70614,6.6189,0.321633
0.66896,19.5787,99.3333,9.64316,1.71188,6.33833,0.361486
0.626176,19.262,99.3333,9.63913,1.72015,6.00464,0.43178
0.900038,19.3229,99.3333,9.41905,1.71032,6.33119,0.365498
3.82562,19.6171,99.3333,9.15886,1.69685,6.9531,0.253739
2.17687,19.5426,99.3333,9.31012,1.69225,6.71151,0.309261
0.482492,19.3466,99.3333,9.60549,1.72256,6.125,0.381601
0.977655,18.891,99.3333,9.43284,1.71971,5.86209,0.392323
4.33566,21.0124,99.3333,10.1068,1.70994,7.28551,0.159148
2.44471,19.9255,99.3333,9.81134,1.72068,6.48917,0.320243
2.02114,19.4759,99.3333,9.39148,1.70891,6.52431,0.279638
2.38639,19.5177,99.3333,9.45079,1.71021,6.49892,0.33539
2.31254,19.3098,99.3333,9.34392,1.71702,6.4035,0.310547
0.543344,19.2011,99.3333,9.68436,1.7236,5.88243,0.462917
0.724999,19.2229,99.3333,9.63442,1.72099,5.96942,0.397349
0.452229,19.0239,99.3333,9.53878,1.72401,5.86562,0.459019
0.731573,19.2335,99.3333,9.43309,1.72491,6.21182,0.382621
1.56688,19.2441,99.3333,9.34667,1.71504,6.32596,0.337103
1.33539,19.521,99.3333,9.40649,1.70412,6.55638,0.380236
4.93738,19.776,99.3333,9.24318,1.69257,7.01961,0.287605
1.3332,19.5533,99.3333,9.56351,1.70795,6.40547,0.433496
0.623607,19.2447,99.3333,9.54272,1.71437,6.09694,0.400477
0.775752,19.3866,99.3333,9.40687,1.71417,6.39133,0.389761
0.304229,18.7982,99.3333,9.70054,1.73215,5.44269,0.478838
3.42421,20.5368,99.3333,9.90931,1.71396,7.01765,0.20686
0.848832,19.3117,99.3333,9.38423,1.70675,6.35146,0.416074
2.39351,19.686,99.3333,9.36929,1.69983,6.78669,0.246201
0.581492,19.0641,99.3333,9.57822,1.72068,5.87292,0.429603
1.16841,19.6497,99.3333,9.40799,1.7026,6.69112,0.377843
