Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.361419,19.6973,540.153,6,13,0.1,83,0,11,3,68,88,315
0.710959,3.30746,580.127,6,13,0.133333,110,0,13,4,90,88,325
0.0509969,9.52714,502.337,6,13,0.0666667,55,0,7,2,45,89,306
0.675758,7.42253,605.345,6,13,0.133333,111,0,14,4,92,88,346
0.894381,1.83662,600.915,6,13,0.166667,137,0,17,5,114,88,316
0.884661,1.57824,591.286,6,13,0.166667,138,0,17,5,114,85,307
0.837433,4.17325,617.998,6,13,0.133333,114,0,16,4,91,87,359
0.820551,3.68513,595.793,6,13,0.133333,112,0,15,4,92,89,337
0.890687,3.70588,611.156,6,13,0.166667,138,0,17,5,115,87,324
0.622331,8.24871,522.127,6,13,0.0666667,55,0,6,2,46,89,324
0.812102,6.60136,520.041,6,13,0.1,84,0,10,3,68,87,293
0.796748,6.10038,515.686,6,13,0.0666667,56,0,7,2,46,87,317
0.769762,5.95388,591.023,6,13,0.133333,115,0,18,4,92,87,328
0.912838,2.121,637.849,6,13,0.2,168,0,19,6,138,89,318
0.86678,4.45553,632.978,6,13,0.166667,142,0,18,5,116,87,344
0.760064,4.87569,516.865,6,13,0.0666667,56,0,7,2,46,87,321
0.841666,5.11264,545.077,6,13,0.1,84,0,9,3,69,84,319
0.611535,12.2877,569.872,6,13,0.1,83,0,10,3,69,86,342
0.389758,3.17327,531.43,6,13,0.0666667,56,0,7,2,46,89,332
0.847199,4.66856,617.049,6,13,0.166667,141,0,18,5,115,87,328
0.867156,5.11144,572.419,6,13,0.1,85,0,10,3,70,87,343
0.872563,2.13001,593.112,6,13,0.166667,139,0,15,5,115,89,308
0.720353,4.81739,582.919,6,13,0.133333,112,0,12,4,93,89,323
0.8453,3.84704,575.04,6,13,0.133333,111,0,13,4,93,87,316
0.911915,3.39502,614.818,6,13,0.2,168,0,19,6,139,87,299
0.690453,7.89315,524.637,6,13,0.0666667,56,0,6,2,46,90,325
0.825294,3.11568,545.062,6,13,0.1,86,0,11,3,71,88,311
0.690302,6.45987,574.048,6,13,0.1,85,0,11,3,69,88,343
0.736428,9.50283,571.016,6,13,0.1,85,0,10,3,69,91,337
0.805276,5.18862,549.46,6,13,0.1,85,0,10,3,69,89,320
0.715986,4.79504,579.651,6,13,0.1,84,0,9,3,69,90,347
0.837943,4.86722,586.201,6,13,0.166667,139,0,16,5,115,88,295
0.654518,6.17642,594.85,6,13,0.133333,114,0,15,4,93,89,334
0.535636,3.01707,558.297,6,13,0.1,86,0,11,3,70,88,325
0.697879,5.22877,597.265,6,13,0.133333,116,0,16,4,94,89,336
0.141899,4.31732,577.366,6,13,0.1,87,0,10,3,71,90,343
0.759802,11.2683,601.72,6,13,0.133333,113,0,13,4,93,90,338
0.921009,2.29747,591.268,6,13,0.166667,141,0,14,5,118,90,299
0.811532,5.99983,613.23,6,13,0.133333,116,0,14,4,95,90,344
0.856108,3.77127,570.557,6,13,0.1,87,0,11,3,70,91,337
0.717828,5.30715,634.044,6,13,0.2,171,0,20,6,141,92,309
0.642294,9.92582,530.329,6,13,0.0666667,57,0,7,2,47,90,329
0.860709,3.18273,626.289,6,13,0.166667,142,0,16,5,118,91,331
0.730379,4.25203,580.248,6,13,0.1,84,0,9,3,70,90,345
0.872968,1.46876,599.19,6,13,0.133333,117,0,15,4,95,89,337
0.886155,2.98763,642.631,6,13,0.133333,114,0,14,4,93,91,374
0.9174,2.33666,604.255,6,13,0.166667,142,0,17,5,117,90,310
0.799084,3.49746,629.208,6,13,0.2,166,0,16,6,139,93,303
0.68753,5.30127,549.773,6,13,0.0666667,57,0,7,2,47,89,343
0.683872,3.66585,580.47,6,13,0.1,86,0,10,3,71,90,344
0.771928,3.97843,667.865,6,13,0.2,169,0,19,6,141,91,340
0.558572,13.2662,611.395,6,13,0.133333,114,0,12,4,94,90,344
0.704648,9.26024,574.926,6,13,0.1,84,0,9,3,70,92,336
0.681701,3.66023,572.244,6,13,0.1,87,0,12,3,72,94,332
0.847701,4.37938,654.982,6,13,0.133333,122,0,16,4,98,95,372
0.647681,6.43362,597.206,6,13,0.133333,114,0,13,4,94,90,328
0.823057,5.29847,590.621,6,13,0.1,87,0,12,3,71,90,352
0.732865,8.56425,549.272,6,13,0.0666667,57,0,7,2,47,91,343
0.859256,5.78433,544.157,6,13,0.0666667,58,0,8,2,46,90,338
0.845988,4.22489,587.76,6,13,0.133333,114,0,12,4,95,91,323
