Task number Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
0,0.899863452616392,104.06714203811904,13.518418788909912,2,42.62295081967213
1,0.898773819638404,105.20572367121041,13.202018022537231,2,42.62295081967213
2,0.8989349813393449,105.04442440176342,14.363237380981445,2,42.62295081967213
3,0.8978240816597208,106.20536221437055,14.55326247215271,2,42.62295081967213
4,0.8968080771512833,107.26782432225092,14.717127799987793,2,42.62295081967213
5,0.8977301031984378,106.31574329344534,14.239430904388428,2,42.62295081967213
6,0.8977637682428476,106.2430347330785,11.261173725128174,2,42.62295081967213
7,0.8983990236772126,105.57674220942135,10.971393346786499,2,40.98360655737705
8,0.8992749284185545,104.66050479287847,11.153381109237671,2,42.62295081967213
9,0.9001501300053075,103.74513302876288,11.23422122001648,2,42.62295081967213
10,0.9015938394498135,102.30530809021407,13.865927457809448,2,40.98360655737705
11,0.9081090289956768,95.5377395119774,14.779991626739502,2,42.62295081967213
12,0.9149414727578675,88.43951307546268,13.185555934906006,2,42.62295081967213
13,0.9168676747799204,86.44201820044836,12.572211503982544,2,44.26229508196721
14,0.9204446444668194,82.72770943148636,12.446602582931519,2,42.62295081967213
15,0.9054160443231656,98.26815721076133,13.27678632736206,2,42.62295081967213
16,0.9065459595339591,97.08869314980888,13.490378141403198,2,42.62295081967213
17,0.9055511135715535,98.11666345110461,12.11285662651062,2,42.62295081967213
18,0.9066640063114342,96.95507899967646,12.087803363800049,2,42.62295081967213
19,0.9077997974117603,95.76986763427362,12.092798709869385,2,42.62295081967213
