Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.891666,2.77087,41.708,6,9,13.9444,19,0,9,0,7,1,6
0.848474,3.45079,35.536,6,9,21.5556,17,0,7,0,6,0,6
0.851337,4.66159,24.513,6,9,9.94444,8,0,2,0,4,0,7
0.898116,3.75709,34.284,6,9,17.4444,15,0,9,0,5,0,7
0.751047,5.50732,29.224,6,9,10.8333,10,0,4,0,4,0,6
0.93415,2.38223,35.537,6,9,24.7778,18,0,10,0,5,0,6
0.828877,4.70635,32.101,6,9,19.0556,13,0,7,0,5,0,7
0.90746,2.54256,32.182,6,9,14.3889,15,0,7,0,6,0,7
0.928732,1.62847,32.229,6,9,14.2778,14,0,6,0,6,0,6
0.88972,4.38822,34.379,6,9,21.2222,17,0,9,0,6,0,6
0.86024,3.30713,33.656,6,9,21.7222,15,0,10,0,5,0,7
0.849645,3.42157,33.247,6,9,15.9444,15,0,9,0,5,0,7
0.67248,8.28001,26.295,6,9,10.9444,10,0,4,0,3,0,6
0.686206,8.71692,22.764,6,9,6.5,6,0,3,0,3,0,6
0.933307,2.77694,33.151,6,9,18.1111,14,0,8,0,6,0,6
0.905567,2.3266,31.076,6,9,14,13,0,6,0,5,0,7
0.492246,28.0912,29.561,6,9,10.7222,11,0,6,0,3,1,6
0.541838,14.9755,24.718,6,9,6.44444,7,0,4,0,3,0,6
0.498938,20.6274,24.261,6,9,5.44444,6,0,3,0,3,1,6
0.626971,9.01551,29.247,6,9,14,11,0,7,0,4,0,7
0.783503,7.49688,25.395,6,9,9.66667,8,0,3,0,2,0,7
0.770614,5.90884,27.99,6,9,10.3333,12,0,3,0,4,0,6
0.881196,4.19897,33.107,6,9,13.2778,15,0,6,0,6,0,7
0.939217,1.98586,33.219,6,9,19,16,0,10,0,6,0,6
0.892137,3.22818,30.741,6,9,13.3333,13,0,5,0,6,0,6
0.173534,35.5711,26.194,6,9,9.88889,10,0,5,0,3,0,6
0.680089,7.83036,33.206,6,9,19.8889,16,0,11,0,4,0,7
0.959041,1.42048,32.02,6,9,17.2222,13,0,7,0,6,0,6
0.926735,2.14682,32.75,6,9,17.7222,15,0,9,0,6,0,6
0.851994,3.00798,34.384,6,9,20.9444,17,0,8,0,6,0,6
0.772065,4.26563,26.532,6,9,11.9444,9,0,4,0,1,0,6
0.675003,7.78976,31.724,6,9,22.1111,14,0,7,0,5,0,6
0.972632,1.15074,32.113,6,9,17.8889,13,0,7,0,4,0,6
0.36191,27.2265,25.453,6,9,6.72222,7,0,3,0,3,0,6
0.913023,2.50865,30.544,6,9,13.8333,12,0,6,0,5,0,6
0.918337,2.99606,30.223,6,9,12.5,11,0,6,0,3,0,6
0.876802,4.25074,29.068,6,9,15.6667,11,0,6,0,5,0,6
0.926032,2.81535,31.679,6,9,13.8889,12,0,6,0,6,0,6
0.673092,7.37554,26.574,6,9,13.3333,10,0,5,0,3,0,6
0.837453,5.72055,28.776,6,9,12.1111,11,0,5,0,5,0,6
0.919835,1.70976,32.848,6,9,12.4444,14,0,6,0,6,0,7
0.785296,4.31926,31.947,6,9,19.2778,14,0,8,0,4,0,6
0.675585,7.6727,28.453,6,9,12.8333,11,0,6,0,4,0,6
0.853184,3.33107,32.742,6,9,17.6667,14,0,7,0,6,0,6
0.946553,1.62959,29.751,6,9,14,13,0,5,0,4,0,6
0.563115,9.7508,23.687,6,9,7.16667,7,0,3,0,3,0,6
0.960568,0.966956,31.054,6,9,17.2222,14,0,7,0,4,0,6
0.954703,2.09335,32.104,6,9,20.1111,13,0,7,0,5,0,7
0.682841,17.0586,25.359,6,9,6.66667,8,0,5,0,3,0,6
0.242386,16.3987,27.059,6,9,9.72222,9,0,5,0,4,0,6
0.494862,13.6951,30.566,6,9,15.0556,12,0,8,0,4,0,7
0.788648,6.20602,23.606,6,9,7.77778,7,0,4,0,3,0,6
0.466995,23.5967,23.215,6,9,4.5,6,0,2,0,3,0,7
0.894947,2.73241,31.263,6,9,15.9444,12,0,6,0,5,0,7
0.875206,4.73045,33.85,6,9,20.9444,15,0,10,0,5,0,7
0.88691,2.71592,33.604,6,9,20.1667,15,0,7,0,6,0,7
0.902184,2.83306,24.809,6,9,8.72222,7,0,4,0,3,0,6
0.558592,19.0961,21.428,6,9,6,5,0,3,0,2,0,6
0.941603,2.34655,35.706,6,9,20.1667,17,0,10,0,6,0,6
0.882375,5.83134,30.479,6,9,18.2778,13,0,6,0,5,0,6
0.670515,12.8534,29.825,6,9,10.1667,11,0,7,0,4,1,7
0.837642,5.27627,25.364,6,9,9.33333,8,0,3,0,4,0,7
0.941081,2.77824,35.527,6,9,22.2778,17,0,8,0,5,0,7
0.848682,3.47051,32.236,6,9,15.7778,14,0,8,0,4,0,6
0.647858,8.81092,29.666,6,9,19.4444,12,0,7,0,3,1,6
0.817582,5.44005,37.495,6,9,31.0556,19,0,12,0,6,0,6
0.657475,6.78823,31.283,6,9,18.7778,13,0,8,0,3,0,7
0.788853,3.97052,29.479,6,9,16.8333,12,0,8,0,4,0,7
0.950616,2.71561,32.392,6,9,18.6667,15,0,8,0,5,0,7
0.761508,7.58954,31.557,6,9,15.4444,14,0,7,0,6,0,6
0.864012,5.19419,35.934,6,9,18.5556,17,0,11,0,6,0,6
0.905154,2.78046,32.746,6,9,21,15,0,9,0,6,0,6
0.221771,27.2638,24.444,6,9,6.77778,7,0,4,0,3,0,6
0.789676,6.91765,29.685,6,9,13,11,0,6,0,5,0,6
0.785089,6.73576,24.789,6,9,11.1111,8,0,5,0,3,0,6
0.704127,10.1474,29.839,6,9,14.5556,11,0,7,0,3,1,7
0.95563,2.00577,30.784,6,9,15,13,0,7,0,5,0,7
0.85322,2.94932,32.441,6,9,16.0556,13,0,7,0,6,0,6
