Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
31.88,0,45.7857,21.663,3.221,3.644,0,0,0
22.99,0,13.7143,12.67,3.374,3.608,0,0,0
21.124,0,9.71429,10.506,3.298,3.721,0,0,0
22.085,0,10.7143,11.748,3.304,3.823,0,0,0
20.133,0,8.85714,10.169,3.34,3.489,0,0,0
21.501,0,9.35714,11.642,3.265,3.402,0,0,0
21.598,0,10.3571,11.319,3.532,3.638,0,0,0
21.703,0,11.3571,11.479,3.532,3.506,0,0,0
22.033,0,11.3571,11.695,3.3,3.777,0,0,0
21.301,0,10.8571,11.165,3.457,3.435,0,0,0
21.285,0,11.8571,10.687,3.759,3.539,0,0,0
21.945,0,10.8571,11.064,3.77,3.703,0,0,0
23.396,0,11.8571,12.23,3.872,3.811,0,0,0
22.32,0,11.3571,11.05,3.744,3.846,0,0,0
22.173,0,11.3571,10.855,3.847,3.719,0,0,0
23.632,0,11.3571,12.23,3.759,3.86,0,0,0
23.628,0,11.3571,11.882,3.864,3.859,0,0,0
23.804,0,11.3571,12.188,3.892,3.869,0,0,0
23.191,0,11.3571,11.071,4.019,4.138,0,0,0
27.477,0,13.5714,13.631,3.95,5.519,0,0,0
45.722,0,29,31.368,4.085,5.213,0,0,0
49.387,0,61.0714,35.448,4.408,4.938,0,0,0
50.34,0,72.1429,35.762,4.402,5.538,0,0,0
57.24,0,67.2143,42.069,4.519,5.418,0,0,0
44.21,0,53.7857,29.509,4.617,5.311,0,0,0
39.762,0,45.5,24.731,4.315,5.489,0,0,0
39.186,0,35.8571,23.564,4.417,5.375,0,0,0
38.217,0,26.2143,23.413,4.176,5.43,0,0,0
49.617,0,36.7857,34.071,4.416,5.953,0,0,0
38.86,0,20.5714,23.869,4.197,5.5,0,0,0
41.96,0,24.1429,27.349,4.13,5.272,0,0,0
31.454,0,13.5714,16.76,4.109,5.378,0,0,0
33.375,0,8.21429,18.91,3.918,5.432,0,0,0
29.017,0,9.14286,13.847,4.077,5.761,0,0,0
36.492,0,10.1429,21.559,3.932,5.585,0,0,0
31.282,0,10.2857,17.173,3.908,5.193,0,0,0
30.041,0,8.85714,15.206,4.055,5.673,0,0,0
38.247,0,16.0714,23.085,4.153,5.729,0,0,0
42.593,0,16.4286,25.882,4.208,7.027,0,0,0
33.783,0,12.5,17.793,4.063,6.39,0,0,0
37.766,0,11,22.424,4.02,5.843,0,0,0
31.534,0,10.5,15.534,4.132,6.417,0,0,0
37.705,0,14.8571,21.623,4.008,6.546,0,0,0
40.751,0,12.4286,23.518,4.06,7.37,0,0,0
31.66,0,6.21429,15.935,4.14,5.85,0,0,0
29.725,0,5.28571,14.099,3.871,6.128,0,0,0
31.828,0,6.21429,16.096,3.795,6.043,0,0,0
36.709,0,6.28571,20.856,3.697,6.63,0,0,0
36.086,0,7.21429,19.598,3.929,6.768,0,0,0
34.828,0,11.0714,18.73,3.91,6.294,0,0,0
38.02,0,13.8571,22.497,4.015,5.914,0,0,0
36.958,0,13.3571,21.512,4.015,5.906,0,0,0
36.75,0,10.5,20.974,4.259,5.854,0,0,0
36.769,0,9.07143,21.733,3.901,5.637,0,0,0
37.805,0,10.5,21.89,4.088,6.227,0,0,0
40.305,0,17.6429,24.079,4.032,6.405,0,0,0
59.005,0,29.7143,41.675,4.251,6.589,0,0,0
63.354,0,35.2143,43.449,4.566,8.921,0,0,0
77.654,0,44.2857,56.994,4.625,8.572,0,0,0
91.621,0,56.7857,69.632,4.679,8.976,0,0,0
90.554,0,45.6429,67.646,4.409,8.734,0,0,0
66.681,0,19.2857,41.335,5.301,11.361,0,0,0
59.439,0,12.9286,35.245,4.185,7.906,0,0,0
39.448,0,9.07143,21.632,3.359,6.846,0,0,0
37.494,0,13.0714,21.781,3.266,6.821,0,0,0
38.441,0,11.1429,22.595,3.635,6.479,0,0,0
35.725,0,11.2143,20.694,3.671,5.482,0,0,0
35.722,0,11.7143,19.724,3.859,5.921,0,0,0
38.023,0,10.7143,22.061,3.9,5.869,0,0,0
34.299,0,10.7143,18.347,3.912,5.887,0,0,0
34.858,0,10.2143,18.396,4.046,6.201,0,0,0
37.874,0,7.71429,22.518,3.886,5.474,0,0,0
32.183,0,7.21429,16.653,3.964,5.821,0,0,0
29.486,0,6.71429,14.149,3.867,5.896,0,0,0
35.859,0,6.21429,20.843,3.737,5.803,0,0,0
26.96,0,5.71429,12.058,3.765,5.783,0,0,0
27.452,0,5.71429,12.33,3.703,5.987,0,0,0
32.789,0,8.57143,18.141,3.78,5.541,0,0,0
36.43,0,11.4286,21.062,3.777,6.031,0,0,0
34.71,0,14.2857,19.148,3.852,6.083,0,0,0
40.852,0,14.2857,23.698,4.026,7.033,0,0,0
44.414,0,21.5,27.663,4.038,6.557,0,0,0
49.585,0,22,32.079,4.03,6.872,0,0,0
46.005,0,18.8571,28.445,4.066,7.108,0,0,0
42.609,0,15,24.657,4.145,7.222,0,0,0
45.303,0,15,26.847,4.196,7.214,0,0,0
45.056,0,11.6429,26.625,4.107,7.357,0,0,0
58.139,0,20.6429,39.795,4.04,7.257,0,0,0
50.698,0,17.6429,31.059,4.262,7.701,0,0,0
40.82,0,6.85714,22.277,3.965,7.332,0,0,0
44.94,0,4.85714,26.681,3.836,7.282,0,0,0
34.81,0,3.85714,17.595,3.679,6.841,0,0,0
42.307,0,9.07143,25.91,3.744,6.295,0,0,0
35.177,0,7.21429,19.145,3.939,6.242,0,0,0
34.376,0,7.21429,17.574,3.874,6.922,0,0,0
43.293,0,12.9286,26.355,3.919,6.628,0,0,0
41.415,0,10.2857,23.388,4.574,6.933,0,0,0
44.787,0,11.2857,27.411,3.992,6.864,0,0,0
36.908,0,8.85714,20.143,3.924,6.509,0,0,0
36.108,0,7.85714,18.785,3.925,7.136,0,0,0
46.945,0,14.5714,29.763,4.089,6.694,0,0,0
52.092,0,21.3571,34.339,4.258,7.056,0,0,0
43.142,0,13.8571,25.424,4.152,7.065,0,0,0
43.39,0,11.3571,25.519,4.159,7.088,0,0,0
36.847,0,6.85714,19.394,4.122,6.863,0,0,0
40.559,0,4.85714,24.137,3.909,6.239,0,0,0
31.382,0,3.85714,15.516,3.724,5.987,0,0,0
34.725,0,4.85714,18.292,3.895,6.439,0,0,0
39.988,0,10.5714,23.926,3.736,6.512,0,0,0
41.49,0,12.0714,24.589,3.763,6.854,0,0,0
42.417,0,9.64286,25.538,3.858,6.642,0,0,0
36.057,0,8.21429,18.455,3.906,7.323,0,0,0
33.75,0,7.21429,16.506,3.963,6.843,0,0,0
37.262,0,8.21429,19.887,3.896,7.017,0,0,0
38.535,0,9.71429,20.613,3.974,7.353,0,0,0
37.969,0,8.71429,20.532,3.924,6.941,0,0,0
37.884,0,9.21429,20.292,3.998,6.841,0,0,0
42.795,0,9.21429,25.566,3.918,6.713,0,0,0
38.846,0,9.71429,20.877,4.007,6.923,0,0,0
39.618,0,9.71429,21.475,4.275,7.023,0,0,0
39.17,0,9.21429,21.434,4.008,7.023,0,0,0
38.974,0,9.71429,21.208,4.059,6.973,0,0,0
40.765,0,10.7143,22.977,4.14,7.081,0,0,0
43.312,0,10.7143,25.981,3.928,6.857,0,0,0
39.144,0,9.71429,21.497,4.128,6.999,0,0,0
38.71,0,8.71429,21.483,3.976,6.645,0,0,0
44.536,0,9.21429,27.139,3.869,6.841,0,0,0
38.28,0,8.71429,21.108,3.891,6.547,0,0,0
37.96,0,8.21429,21.009,3.9,6.753,0,0,0
41.929,0,8.71429,24.992,3.904,6.67,0,0,0
42.58,0,9.21429,25.783,3.824,6.693,0,0,0
36.77,0,8.71429,19.764,3.916,6.9,0,0,0
43.774,0,13.0714,26.051,3.969,7.251,0,0,0
43.778,0,10.1429,26.487,4.013,6.634,0,0,0
43.492,0,9.21429,25.871,4.305,6.816,0,0,0
39.103,0,10.2143,21.379,4.126,6.822,0,0,0
44.474,0,10.2143,27.13,3.974,6.843,0,0,0
43.076,0,9.21429,25.295,3.878,7.353,0,0,0
42.686,0,8.71429,25.808,3.897,6.512,0,0,0
42.963,0,9.21429,25.979,3.86,6.742,0,0,0
