Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
2246.74,0,0,49.4089,25.9889,31.8936,4.16792,6.79514,0
4780.5,0,0,39.6331,15.2957,24.0068,4.07829,5.91123,0
3144.17,0,0,41.3776,18.72,25.269,4.08715,6.1213,0
3603.81,0,0,49.3055,22.4807,31.1416,4.12414,7.154,0
5700.07,0,0,45.4839,29.1637,29.4304,4.2026,6.02524,0
2664.01,0,0,49.3307,33.5319,33.0184,4.2692,6.11563,0
12113.7,0,0,35.563,18.4024,21.2928,4.08539,5.21694,0
4064.52,0,0,56.1958,38.4803,38.894,4.35892,6.61823,0
7818.92,0,0,42.5074,24.1194,27.053,4.15596,5.75789,0
4877.17,0,0,38.2307,23.1682,23.9617,4.13811,5.17972,0
4231.31,0,0,47.8398,29.172,30.836,4.2593,6.52329,0
8402.65,0,0,36.5552,20.1932,21.8981,4.07262,5.37285,0
11210,0,0,41.5957,19.4928,26.0168,4.13292,5.86036,0
13023.8,0,0,56.5035,38.2752,39.5611,4.3266,6.38001,0
4447.91,0,0,41.9894,16.7273,25.8828,4.03616,6.17061,0
11735.5,0,0,54.3483,30.1005,36.5221,4.16608,6.93501,0
9584.84,0,0,44.2816,25.0248,28.0665,4.18061,6.12212,0
6720.71,0,0,39.1389,13.6048,22.8209,4.05834,6.31451,0
2390.23,0,0,43.2685,28.2135,27.4422,4.22373,5.85874,0
5959.98,0,0,52.2399,30.8089,35.1333,4.20363,6.52797,0
9396.45,0,0,52.7348,27.4978,34.1208,4.21791,7.29704,0
10269.6,0,0,48.6366,24.0909,30.8269,4.16772,6.95573,0
3142.24,0,0,43.5737,16.801,26.4154,4.06609,6.65888,0
10937.5,0,0,48.2854,24.8526,30.9431,4.15101,6.74673,0
10321.6,0,0,43.3022,19.1116,26.8971,4.15143,6.28819,0
5808.3,0,0,45.6914,29.9211,29.1352,4.26031,6.25116,0
6917.03,0,0,52.7877,30.4498,34.2307,4.27994,7.21091,0
11250.4,0,0,44.763,22.1506,28.0537,4.12051,6.38945,0
5183.98,0,0,38.1863,23.9409,23.6386,4.13627,5.31422,0
11243.2,0,0,44.9378,22.2452,28.3132,4.15354,6.35419,0
1912.28,0,0,47.5185,28.6571,30.9489,4.20765,6.22785,0
9514.29,0,0,42.3488,18.8659,25.8226,4.12956,6.34288,0
2246.71,0,0,46.6814,39.2131,30.4974,4.28459,5.9781,0
2836.94,0,0,50.1214,26.4226,32.862,4.20991,6.63495,0
3038.45,0,0,42.3197,14.5194,24.9859,3.96934,6.85665,0
3674.26,0,0,46.1619,24.9075,29.5143,4.20221,6.33367,0
5110.13,0,0,51.4264,32.3197,34.2256,4.19056,6.57157,0
8023.43,0,0,45.5283,20.6075,28.3819,4.11419,6.6259,0
5650.43,0,0,53.2689,34.278,35.0046,4.23603,7.07523,0
1907.84,0,0,59.4686,29.7389,40.0129,4.29855,7.70867,0
10529.2,0,0,44.4027,19.2074,27.2002,4.09886,6.68314,0
8361.61,0,0,43.4934,15.8903,26.359,4.02658,6.69782,0
12229.5,0,0,42.7058,22.1653,26.741,4.12437,6.01398,0
5221.32,0,0,42.7691,16.8222,25.6915,4.06074,6.71964,0
2402.1,0,0,46.4302,29.2386,29.5334,4.214,6.38742,0
8963.9,0,0,49.4831,33.2309,33.0967,4.25595,6.08961,0
3903.25,0,0,44.6646,18.246,27.4463,4.10968,6.67656,0
5138.45,0,0,43.8293,21.3321,27.0666,4.12569,6.47666,0
1888.82,0,0,41.6745,22.2283,25.5756,4.15731,6.05751,0
8823.83,0,0,44.5571,25.8268,28.693,4.18299,5.9199,0
3146.61,0,0,47.5236,19.46,30.0496,4.16852,6.78147,0
3721.19,0,0,52.8765,23.7116,34.7521,4.15589,7.11936,0
5710.55,0,0,45.4354,20.8923,28.7093,4.08877,6.40904,0
8476.96,0,0,46.858,22.652,29.7257,4.12826,6.57647,0
5341.31,0,0,47.2094,32.7956,31.325,4.16025,5.94095,0
3824.68,0,0,57.134,36.2964,39.4339,4.31843,6.77408,0
2266.72,0,0,48.6581,36.9703,32.4775,4.2856,6.02023,0
2275.3,0,0,40.0552,24.3976,25.0138,4.12903,5.55015,0
5366.47,0,0,51.7218,37.22,35.1114,4.25828,6.20245,0
8173.89,0,0,42.2056,24.1294,26.9346,4.15207,5.65882,0
13537.6,0,0,45.5343,24.6124,29.6147,4.16169,5.97056,0
3818.13,0,0,49.9785,23.9779,33.0169,4.15515,6.49591,0
9980.8,0,0,46.0676,22.0545,28.3176,4.08327,6.99544,0
4474.53,0,0,43.5353,23.4222,27.6571,4.12048,6.02446,0
2679.31,0,0,45.5182,26.8938,29.3089,4.1884,6.08242,0
3903.17,0,0,47.0902,26.7744,30.1605,4.15915,6.43772,0
3679.87,0,0,40.5202,22.7505,25.1619,4.13814,5.70491,0
4539.77,0,0,40.5859,27.7417,25.6108,4.18859,5.49131,0
3113.06,0,0,59.9632,32.3265,41.1143,4.28118,7.42317,0
7214.93,0,0,40.2673,16.9432,24.7172,4.06803,5.87298,0
8969.1,0,0,47.9405,27.2475,30.6266,4.30111,6.61782,0
1987.09,0,0,48.107,26.5628,30.5362,4.3048,6.91595,0
2292.78,0,0,41.129,16.4593,24.8037,4.03791,6.26381,0
2900.4,0,0,45.5988,28.3163,29.3541,4.17009,6.11816,0
7715.58,0,0,49.6888,30.9179,32.4203,4.22236,6.64214,0
3554.04,0,0,51.7343,32.4881,34.1888,4.24931,6.6846,0
16874.9,0,0,42.8113,22.3212,26.8427,4.18201,5.98494,0
5141.56,0,0,42.7129,23.7772,26.8947,4.12177,5.9818,0
5334.84,0,0,54.2191,30.2198,36.5042,4.23845,6.90703,0
7182.86,0,0,39.3599,17.2813,23.7598,4.11282,5.85146,0
11456.7,0,0,43.3617,18.968,26.8348,4.03367,6.36384,0
3730.78,0,0,53.0039,28.633,35.1623,4.24594,6.9825,0
3391.55,0,0,39.6104,13.1548,23.0744,3.98497,6.47614,0
6519.6,0,0,36.9143,20.8443,22.4773,4.06226,5.29713,0
7400.33,0,0,59.9282,38.2842,40.9449,4.35778,7.36736,0
11996.1,0,0,46.9806,20.9944,29.8073,4.14466,6.67081,0
4900.73,0,0,40.9772,27.4961,25.8968,4.18596,5.54718,0
4840.55,0,0,48.4483,31.0108,31.5775,4.25158,6.36301,0
4952.69,0,0,46.3401,27.5471,29.8869,4.19827,6.22709,0
2132.93,0,0,43.0366,25.5774,27.3719,4.19156,5.79583,0
2442.72,0,0,52.5987,34.3073,35.6982,4.26336,6.40829,0
4753.9,0,0,52.3077,31.3884,34.9565,4.26772,6.63333,0
1944.74,0,0,53.4996,30.9131,35.6179,4.27434,6.9319,0
6788.4,0,0,49.2764,20.5472,31.4027,4.12159,7.04278,0
5398.95,0,0,45.2742,21.4658,28.3021,4.14572,6.55624,0
7712.89,0,0,42.6587,24.6075,26.7164,4.13003,6.00897,0
8282.79,0,0,43.108,31.2335,27.3155,4.24273,5.89105,0
5217.6,0,0,48.302,18.8633,30.1973,4.11293,7.1563,0
3641.19,0,0,48.2751,25.315,30.529,4.21172,6.89347,0
2938,0,0,38.9295,24.1835,24.1506,4.12732,5.39979,0
