Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
0.634277,9.2752,2,1.0075,1.36415,5.34384,0.435045
0.4357,8.99928,2,1.01181,1.35343,5.06294,0.612165
0.276815,8.77533,2,1.02292,1.34731,4.8135,0.582598
0.84843,9.50649,2,1.02045,1.36228,5.55021,0.391886
0.404408,9.27981,2,1.00567,1.36088,5.36159,0.408586
1.85811,9.15341,2,1.01239,1.34442,5.24569,0.47832
0.414004,8.95822,2,1.02838,1.35022,5.00698,0.519548
0.38167,9.07902,2,1.01982,1.35002,5.14617,0.440943
0.221752,8.84808,2,1.00768,1.35178,4.92152,0.569451
0.351795,8.93712,2,1.0013,1.34771,5.04054,0.540923
0.600431,9.18332,2,1.0185,1.35001,5.24923,0.520382
0.463181,8.85826,2,1.01062,1.35861,4.91767,0.539506
0.361979,8.89838,2,1.00868,1.35184,4.9974,0.546421
0.203232,8.85298,2,1.00094,1.35206,4.95266,0.59416
0.380321,9.43421,2,1.00571,1.35137,5.52833,0.407029
0.649062,9.21773,2,1.00843,1.34097,5.32866,0.477218
0.336439,9.19408,2,1.00204,1.35433,5.28375,0.473353
0.608236,9.16088,2,1.01518,1.34863,5.2406,0.525302
0.747569,9.31253,2,1.01833,1.35648,5.39049,0.40555
0.126591,8.86225,2,1.00957,1.34957,4.94412,0.525318
0.657097,9.43183,2,1.02157,1.35337,5.49352,0.493869
1.55481,9.10557,2,1.00169,1.34712,5.21698,0.538818
0.288939,8.85572,2,0.994733,1.35212,4.96036,0.567634
0.324014,9.04885,2,1.01416,1.37228,5.09684,0.499589
0.711014,9.3297,2,0.999984,1.3497,5.42225,0.354346
0.919649,9.26251,2,1.0168,1.36906,5.30707,0.435886
0.836822,9.30128,2,1.00225,1.35008,5.40866,0.451581
0.912704,9.26569,2,1.01173,1.35,5.35744,0.44653
1.03978,9.40066,2,1.00885,1.36393,5.47436,0.396985
0.24725,8.71559,2,0.996855,1.38163,4.77467,0.620676
0.368998,9.2219,2,1.01904,1.36422,5.2656,0.48954
0.27233,9.04293,2,0.99838,1.35903,5.1295,0.542421
0.172967,8.78976,2,1.00353,1.35383,4.87293,0.602778
0.485492,9.14101,2,1.01078,1.35618,5.20864,0.43582
0.486371,9.22818,2,1.02384,1.357,5.27205,0.461794
0.193979,8.96134,2,1.03571,1.36039,4.9617,0.588136
0.303796,9.22194,2,1.01326,1.35355,5.30193,0.424325
0.352358,9.02044,2,1.01066,1.35974,5.0898,0.422572
0.794755,9.43735,2,1.01022,1.34493,5.54114,0.403494
0.294059,9.21715,2,1.00379,1.35599,5.30563,0.474658
0.33767,8.98462,2,1.02089,1.35739,5.03141,0.507126
0.520156,9.27485,2,1.00369,1.34946,5.37169,0.521695
0.80699,9.26447,2,1.00713,1.35062,5.35915,0.472422
0.0798818,8.6562,2,1.00305,1.36331,4.75841,0.624541
0.212636,9.40187,2,1.02412,1.35892,5.41891,0.479455
0.848339,9.32753,2,1.01232,1.35247,5.39864,0.445526
0.567821,9.21015,2,1.01594,1.34507,5.29209,0.46776
0.10676,8.61105,2,1.00285,1.35319,4.70093,0.589307
0.342667,9.14769,2,1.01248,1.34899,5.24225,0.471671
0.273426,9.27893,2,1.01053,1.3523,5.34597,0.433148
0.15217,9.19919,2,1.00547,1.36198,5.26198,0.497728
