Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
5.599,1.105,1.299,1.627,2,0.630696,158.82,5.46171
6.912,0.895,1.425,2.98,2,0.229155,4.5759,8.74079
11.505,1.013,1.3,7.695,2,0,0.369835,10.3013
11.191,0.993,1.324,7.331,2,0,1.11071,11.789
5.355,1.012,1.313,1.505,2,0.597143,23.0016,3.78339
5.298,0.9,1.336,1.497,2,0.437383,14.69,1.60568
6.854,0.976,1.407,2.969,2,0.481119,1.29791,1.10454
10.112,1.079,1.314,6.224,2,0.0752653,0.839484,4.66715
5.552,1.14,1.299,1.483,2,0.289021,4.10401,2.71415
9.793,1.155,1.299,5.795,2,3.21007,0.609449,1.80703
11.068,1.135,1.341,7.109,2,7.04939,0.697301,8.27905
11.318,1.162,1.414,7.27,2,9.02764,0.788151,5.04598
11.161,0.953,1.317,7.494,2,0,0.316804,9.37726
9.681,0.919,1.337,5.931,2,0.690698,3.47327,7.11532
5.364,1.029,1.427,1.446,2,0.732047,4.11114,1.4756
8.083,0.937,1.292,4.397,2,2.2614,0.258787,0.588381
10.58,0.749,1.32,7.14,2,0,0.0297355,0.985871
10.79,0.937,1.44,7.028,2,0,0.066872,0.748252
5.311,1.059,1.32,1.464,2,0.201447,1.6851,1.05551
9.498,0.95,1.37,5.723,2,0.301567,0.460386,1.26554
11.027,0.803,1.335,7.431,2,2.95224,0.352389,2.90569
11.746,1.285,2.474,6.429,2,3.65792,0.414425,1.05633
11.513,1.291,1.348,7.371,2,0.90152,0.164331,2.85892
10.981,0.935,1.38,7.185,2,0,0.0391082,1.22379
9.891,0.983,1.328,6.004,2,1.33538,1.57203,1.66973
11.309,0.886,1.348,7.554,2,0,0.166215,2.25622
5.426,0.951,1.389,1.508,2,0.0188513,14.3256,7.32563
11.035,1,1.314,7.188,2,0,0.0961897,1.25057
6.927,1.018,1.331,2.971,2,0.0312283,5.34447,4.66259
6.746,0.932,1.312,2.99,2,0.0506988,36.8968,28.2209
6.658,1.046,1.313,2.793,2,0.154989,24.5001,30.7677
4.983,0.883,1.358,1.349,2,1.16003,27.0272,2.2921
5.078,0.812,1.324,1.504,2,0.807496,35.1506,2.01713
11.06,0.933,1.32,7.313,2,0,0.108681,2.55843
11.159,0.887,1.311,7.476,2,0,0.0988383,1.30372
5.506,1.112,1.336,1.501,2,0.106311,1.58825,1.75942
8.43,1.094,1.292,4.476,2,0.437638,1.03586,1.41754
11.471,1.119,1.374,7.47,2,0,0.096028,1.2911
11.603,0.993,1.306,7.708,2,0.416038,0.0977768,1.27349
11.304,0.918,1.329,7.537,2,0,0.066458,0.984851
9.96,0.933,1.314,6.109,2,0.524525,0.19498,1.01125
11.374,0.994,1.398,7.482,2,0,0.0701175,1.12165
11.537,0.958,1.346,7.642,2,1.18028,0.0541865,1.07004
11.248,0.883,1.324,7.522,2,0,0.0708939,1.16185
9.873,0.911,1.321,6.11,2,1.04179,1.42617,3.10899
11.223,0.932,1.432,7.368,2,0,0.228294,3.45381
11.404,1.075,1.313,7.427,2,0.487519,0.317786,3.7182
11.091,1.097,1.329,7.187,2,0,0.264749,4.28679
11.218,1.145,1.316,7.289,2,0,0.34895,4.19577
5.427,1.089,1.314,1.492,2,0.383219,4.81861,2.34936
11.445,0.991,1.309,7.665,2,0,0.347474,3.6726
