Iteration,Cost,Cost reduction,time (ms)
0,5672.57,0.00113797,126.682
1,5633.99,0.00793221,215.196
2,5583.85,0.0167609,304.469
3,4542.2,0.200181,398.83
4,1683.03,0.703641,493.892
5,742.664,0.869227,602.469
