MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
1115.47,0.000840632,0.0237787,717901,0.0052902,0.52658,1.11538
67.9327,0.000669816,0.0120572,63420,0.00483356,0.472103,1.1
75.0321,0.000424915,0.0152392,5490.45,0.00187305,0.638875,1.1
116.734,0.00322948,0.0151482,16149.3,0.0095779,0.150406,1.40769
27.1405,0.000417213,0.0152362,12363,0.00194185,0.548834,1.52308
1695.28,0.000555992,0.00882483,870818,0.00372744,0.58112,1.52308
201.762,0.000795225,0.0131088,154440,0.00202723,0.343167,1.6
49.595,0.000602807,0.0287081,20591.7,0.00235846,0.585158,0.9
50.2563,0.00185786,0.0155579,1282.39,0.00553665,0.692438,0.9
58.5506,0.000430289,0.0101119,16323.8,0.0020083,0.398813,1.40769
102.677,0.000426945,0.00892849,45896.4,0.00296855,0.706042,1.3
805.652,0.00413966,0.0217693,18309.9,0.0362346,0.707176,1.3
192.711,0.00509528,0.0389003,945.184,0.0159333,0.186171,4.3
22.4848,0.000646708,0.0326722,10515.1,0.00243073,0.494066,1.2
39.8644,0.000436461,0.0100765,21078.8,0.00224306,0.400911,1.3
8.09767,0.000238678,0.0104423,5819.4,0.00195399,0.672438,0.9
48.6016,0.000561038,0.0179081,3755.16,0.00279833,0.57658,1.11538
234.37,0.00514154,0.0160099,8787.66,0.0179954,0,1.3
3.28639,0.00127732,0.0118882,149.184,0.00220159,0,0.4
108.077,0.00424669,0.0321229,29650.9,0.00876248,0.338995,0.5
79.9635,0.00186338,0.0299146,10502.6,0.00599665,0.0180324,0.607692
77.7042,0.00221828,0.0115045,11775.2,0.00690345,0.0722145,1
234.427,0.000957911,0.0329022,199986,0.00671724,0.54344,1.3
129.618,0.000763357,0.0272182,63291,0.00341588,0.5563,1
3229.29,0.000606419,0.015613,3.00766e+06,0.00267055,0.789016,1.4
11.0805,0.000856835,0.0172705,2741.97,0.00285508,0.691814,1.4
25.8549,0.000520209,0.029116,15352.3,0.00290749,0.382287,1.3
1681.24,0.000323221,0.0127091,95409.2,0.00219722,0.537066,1.1
98.7464,0.000534228,0.00963516,51016.5,0.00218828,0.673247,1.40769
87.0934,0.000432543,0.0113561,48039.3,0.00174486,0.646303,1.40769
119.189,0.000368627,0.0178278,21237,0.00228831,0.34038,1.63077
143.355,0.000537009,0.0195005,19579.2,0.002791,0.509178,1.22308
2.17575,0.000969994,0.0125453,36.6089,0.00194139,0.00863733,0.615385
39.1465,0.000333754,0.0101015,22006.5,0.00187073,0.799991,1.4
1054.04,0.000697245,0.00683658,1.05058e+06,0.00183812,0.704181,2.21538
4.3569,0.000366751,0.0189096,2808.06,0.00219315,0.429406,1.8
141.14,0.000688686,0.0245402,41031.9,0.00289506,0.605741,0.9
62.1105,0.000783821,0.017693,52666.8,0.00526244,0.505553,1.3
3344.38,0.0257148,0.0438921,142330,0.061573,0.363001,0.5
100.195,0.00217419,0.0242394,26609.4,0.0169608,0.36508,1.51538
10.3967,0.000822222,0.00734772,6699.91,0.00898383,0.122882,1.20769
46.4232,0.00153109,0.0220124,6266.31,0.0164025,0.315122,0.9
5244.01,0.00110121,0.0272689,5.24075e+06,0.00233481,0.631134,1
38.8286,0.000406212,0.00901035,18807.2,0.00364341,0.714962,1.40769
44.9397,0.000458352,0.012021,3433.95,0.00245486,0.806691,1.2
34.3456,0.000808428,0.0333267,22226.6,0.00541486,0.304575,1.3
6.73414,0.00078023,0.0196356,178.251,0.00605395,0.668061,1.2
84.5845,0.000371777,0.0173939,11464.5,0.00276932,0.297011,1.41538
139.955,0.000522246,0.0150817,14855.9,0.00339804,0.635373,1.1
79.5182,0.0015224,0.0174391,38791.3,0.0105527,0.392539,1.51538
5.00663,0.00112148,0.007816,2032.32,0.00542138,0,0.615385
52.4141,0.00106522,0.0298179,5189.67,0.00534764,0.390781,1.1
45.7902,0.000364247,0.0127051,6369.26,0.00142094,0.628678,1.3
140.559,0.000563115,0.0147334,34760.8,0.00172988,0.690172,1.1
128.508,0.000355306,0.0131672,33037.7,0.00174806,0.566994,1.52308
887.431,0.000601286,0.00601704,773694,0.00414962,0.60103,2.4
108.134,0.0008996,0.036683,62144.7,0.00620119,0.23206,1.3
361.811,0.00426169,0.0478478,43505.3,0.027333,0.228894,1.00769
62.6421,0.00068547,0.023239,39348.8,0.00407814,0.49905,1.51538
1652.77,0.00196807,0.00726918,1.47884e+06,0.0201245,0.637812,2
4783.29,0.000471247,0.00604014,2.51466e+06,0.00302435,0.719802,0.9
3.31931,0.000496827,0.0337067,1277.52,0.00285233,0.434034,1.51538
159.408,0.00251231,0.0142901,41965.4,0.00859445,0.302173,0.9
7.40829,0.000323699,0.0191986,4975.02,0.00233473,0.69086,0.9
5597.81,0.00645345,0.00727922,376853,0.330975,0.357996,1.11538
100.361,0.000609179,0.018421,51678.8,0.00625466,0.791981,0.7
154370,0.000997858,0.0300517,1.54355e+08,0.00351149,0.464567,1
22.119,0.000583853,0.015112,2490.63,0.00561462,0.562537,1.26154
73.7062,0.00103186,0.0179484,6175.61,0.00470521,0.358265,1.3
29715.1,0.0388971,0.0277644,334378,0.331799,0,1.00769
482.599,0.000908989,0.0149127,254335,0.00796209,0.43744,1.2
152.26,0.000635368,0.00911081,73924.9,0.00239404,0.350773,0.807692
149.672,0.000620014,0.0177846,10389.4,0.00352131,0.557141,1.1
65.0313,0.000816466,0.0111611,10017.6,0.00535105,0.690448,1.3
258.754,0.000931825,0.0173301,119219,0.00334845,0.467236,0.9
143.991,0.000985356,0.026333,89948.8,0.00776758,0.319662,1.2
80.6245,0.00225341,0.0245178,14567.6,0.0179759,0.482325,1.51538
128.903,0.000760074,0.00990899,38669.2,0.00667343,0.828063,1.00769
10.1428,0.000528071,0.0164665,7230.1,0.00473057,0.741693,0.7
111.995,0.000442939,0.00683102,109956,0.00340071,0.554647,2.1
2408.05,0.000920731,0.0112367,1.72361e+06,0.00814908,0.480706,1.1
0.409098,0.000253014,0.0171746,7.71984,0.00174232,0.624047,0.9
577635,0.159315,0.0264895,7.38626e+06,1.44493,0,0.5
187.419,0.00534621,0.0259042,2866.68,0.0117571,0.0190337,0.607692
1322.22,0.000436016,0.0263516,264959,0.00231124,0.515167,1.6
93.4981,0.000445876,0.0161162,86493.7,0.00215976,0.694764,1
4.36596,0.000432429,0.0174373,205.917,0.00302148,0.503942,1.31538
