MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
1109.95,0.000411552,0.00912979,717098,0.00171866,0.334476,0.6
64.7039,0.000325702,0.00676121,63418.3,0.00175977,0.468727,0.6
75.5533,0.000426196,0.00670305,5482.88,0.00257753,0.69514,0.6
69.6257,0.000297794,0.00676261,16550.5,0.00162542,0.359747,0.6
27.0322,0.000262009,0.0128209,12638.8,0.0014306,0.749118,0.6
1694.38,0.000364939,0.0081662,870737,0.00155491,0.530948,0.6
203.127,0.000916302,0.0145837,154609,0.00884066,0.637208,0.6
49.4077,0.000481683,0.00864014,20770.4,0.00189903,0.544575,0.6
31.1792,0.000778392,0.00825639,983.537,0.00570607,0.0671976,0.6
59.0937,0.000436497,0.00758333,16402.1,0.001583,0.680979,0.6
103.511,0.000508716,0.00699418,46317.2,0.0020902,0.684507,0.6
484.696,0.00185286,0.0122665,17358.5,0.0361564,0.803042,0.6
174.822,0.000630354,0.0214727,1609.64,0.00170457,0.577904,0.6
25.8441,0.000445203,0.011611,10528.1,0.00451895,0.757628,0.6
41.9527,0.000746571,0.0076954,21223.9,0.00223167,0,0.6
8.82163,0.000378525,0.0230858,5952.81,0.00256901,0.627477,0.6
66.964,0.00134602,0.00722031,3764.14,0.00665433,0.376987,0.6
69.2339,0.000334944,0.00754587,8891.43,0.00177381,0.663718,0.6
5.07439,0.00121482,0.0242103,779.121,0.00795215,0.0396696,0.6
59.9684,0.00109356,0.00714289,27576.8,0.00811481,0.328434,0.6
66.7173,0.000882834,0.00983467,10290.1,0.00531861,0.0243257,0.6
84.8026,0.00158956,0.00865676,12256.2,0.0128901,0.388158,0.6
223.625,0.000374806,0.00757819,198782,0.00176424,0.540882,0.6
126.279,0.000500277,0.0120582,63419.5,0.00177594,0.337517,0.6
3231.71,0.000879527,0.0159191,3.00801e+06,0.00751545,0.852349,0.6
12.1277,0.000900573,0.0158843,2738.79,0.00911706,0.754355,0.6
24.3825,0.000270543,0.00878403,15322.9,0.00152023,0.591525,0.6
1681.87,0.000305682,0.00925869,95458.6,0.00143753,0.685178,0.6
98.4687,0.000521072,0.00684519,50511,0.00182319,0.644069,0.6
87.0817,0.000377406,0.00954073,48394.7,0.00150041,0.505389,0.6
119.487,0.000240182,0.00426763,21235.6,0.00300168,0.645904,0.6
143.11,0.000392045,0.00790062,19576.7,0.00201153,0.593742,0.6
2.57272,0.00154484,0.031232,474.859,0.0156105,0.782978,0.6
39.8568,0.000432781,0.0102549,22367.1,0.00151302,0.688475,0.6
1058.65,0.000985925,0.0139179,1.05356e+06,0.00765607,0.469861,0.6
7.68296,0.000264404,0.00601627,3585.38,0.00345166,0.738017,0.6
139.827,0.000510256,0.00606686,41045.7,0.00191601,0.559009,0.6
55.9501,0.000575549,0.00782175,50836.2,0.00209471,0.436502,0.6
1002.64,0.00547554,0.00851998,142038,0.0606447,0.0105436,0.6
44.413,0.000299199,0.00417092,26220.6,0.00258182,0.432706,0.6
27.8208,0.00161093,0.0266615,24057.8,0.0168467,0.0149608,0.6
12.9906,0.000301354,0.00395424,6326.23,0.00265237,0.428762,0.6
5242.26,0.00102218,0.024928,5.2366e+06,0.0111586,0.431489,0.6
37.3897,0.000334158,0.00801958,18270.2,0.00242241,0.668016,0.6
44.4231,0.000365895,0.0108181,3436.95,0.0018337,0.737004,0.6
30.4743,0.000339765,0.00809105,22478.1,0.00152175,0.378178,0.6
1.49592,0.000368025,0.0135468,112.255,0.00162267,0.520904,0.6
85.1228,0.000253047,0.00574138,11471.2,0.00327602,0.675452,0.6
187.303,0.0022152,0.00871519,14509.8,0.010294,0.152311,0.6
53.223,0.000390656,0.00356229,38657.4,0.00196782,0.43119,0.6
9.82296,0.00166214,0.0272939,5753.89,0.016578,0.0972582,0.6
65.5553,0.00159274,0.00998114,4544.91,0.00709343,0.496432,0.6
45.6713,0.000358624,0.00720707,6340.17,0.00124895,0.634443,0.6
140.649,0.000600551,0.00690695,34920.5,0.0018049,0.702805,0.6
129.548,0.000345318,0.0125373,33346.4,0.00161252,0.537235,0.6
889.489,0.000931924,0.0127903,773442,0.00756987,0.443845,0.6
100.537,0.000268546,0.00438378,61805.2,0.00142431,0.23064,0.6
57.1947,0.000376371,0.00645286,41244.9,0.00191577,0.466795,0.6
59.7692,0.000354885,0.00759721,39230.4,0.0016835,0.541358,0.6
1597.1,0.000907791,0.0124759,1.47536e+06,0.00758273,0.703638,0.6
4783.95,0.00031059,0.00645594,2.52589e+06,0.00179984,0.694862,0.6
1.8598,0.000265575,0.0119577,1250.12,0.0013738,0.630236,0.6
121.038,0.00104987,0.00594476,41489.8,0.00686953,0.276945,0.6
7.41253,0.000329155,0.0225219,5038.51,0.00215813,0.75527,0.6
1582.72,0.00724317,0.00892251,248268,0.082229,0.606395,0.6
96.6508,0.000316007,0.00777161,50101.6,0.00230068,0.691545,0.6
154427,0.000943743,0.0173414,1.54411e+08,0.0110069,0.860667,0.6
19.8144,0.000324138,0.00642866,2476.74,0.0024218,0.648248,0.6
68.3448,0.000380957,0.00586416,6159.78,0.00170552,0.573873,0.6
1226.57,0.00607296,0.00855877,192111,0.0699917,0.386489,0.6
474.674,0.000390647,0.00586658,254334,0.00204767,0.460299,0.6
153.557,0.000658467,0.00663945,74198.3,0.00223579,0.141222,0.6
147.697,0.000368994,0.00797963,10435,0.00139525,0.561241,0.6
60.4815,0.000628572,0.00895813,9846.32,0.00239984,0.178558,0.6
255.253,0.000572415,0.0110419,118882,0.00299644,0.380186,0.6
134.455,0.000401919,0.00858488,89961.5,0.00211846,0.537336,0.6
19.1977,0.000294298,0.00387816,14567.7,0.00262547,0.431425,0.6
122.897,0.000346439,0.0030735,38986.3,0.0022828,0.715846,0.6
9.2537,0.000309341,0.0072966,7346.03,0.00223417,0.700028,0.6
113.36,0.000815017,0.0133142,110403,0.00823604,0.255036,0.6
2398.03,0.000403834,0.0043554,1.72293e+06,0.00267735,0.491919,0.6
0.794685,0.000323386,0.0193009,12.2776,0.00255198,0.61884,0.6
24925.9,0.0265735,0.0114325,4.79172e+06,0.28571,0.117738,0.6
83.0833,0.00146525,0.00808086,2950.27,0.0117102,0.0301985,0.6
1323.87,0.000310435,0.00501505,264914,0.00326144,0.745226,0.6
93.1461,0.000307618,0.0120678,86492.8,0.00161023,0.565517,0.6
4.03986,0.000375714,0.0108521,219.712,0.00144937,0.511913,0.6
63.1259,0.000356793,0.00547854,42312.8,0.00177118,0.636714,0.6
1.51732,0.000405282,0.0084837,79.5247,0.00286287,0.0959048,0.6
7.29345,0.00037335,0.0106465,383.882,0.00135473,0.643059,0.6
130.336,0.000352925,0.00557369,56487.9,0.00161921,0.539136,0.6
22.6485,0.000363496,0.00567276,2191.9,0.00221239,0.672032,0.6
2296.01,0.00056096,0.00723146,1.90442e+06,0.00262098,0.623027,0.6
133.346,0.000297664,0.00979143,85329,0.00144029,0.548017,0.6
144.525,0.000361758,0.00438229,49615.4,0.00208069,0.395649,0.6
160.47,0.000435651,0.0101394,88955.5,0.00178487,0.722261,0.6
33.5508,0.000701064,0.0100993,5088.47,0.00267582,0.319874,0.6
40.9892,0.000308482,0.00868326,28697.5,0.00142857,0.625156,0.6
66.4518,0.000688986,0.0133897,10686.5,0.00314749,0.316489,0.6
45.2014,0.000280562,0.00891202,10471.4,0.00142754,0.473922,0.6
