MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
35.7725,4.00172e-05,0.00517159,1681.48,0.000108689,0.366693,0.534545
630.014,8.43907e-05,0.00646175,309699,0.000224154,0.0863975,0.829091
3792.78,0.000308922,0.00433957,1.07504e+06,0.00763892,0,3.34545
3910.15,0.000114238,0.00461752,1.96678e+06,0.00191623,0,4.82
185.664,0.000177337,0.0112364,12654.4,0.00303814,0.4438,0.647273
12.3454,6.91184e-05,0.0107047,1154.39,0.00018728,0.0904146,1.54364
269.029,0.000110789,0.011278,228346,0.000589156,0.0929902,1.83455
70.4318,0.000120584,0.0139199,28326.7,0.000739202,0,1.91636
47.0623,4.25517e-05,0.00641007,2971.06,0.00011765,0.232171,0.603636
517.002,7.85508e-05,0.00846558,148170,0.00017719,0.0219586,1.62182
582.477,8.78156e-05,0.0052363,245610,0.00153314,0.00918745,5.24182
582.477,8.78156e-05,0.0052363,245610,0.00153314,0.00918745,5.24182
137.784,4.79409e-05,0.00602119,3716.43,0.000114341,0.337793,0.578182
4358.5,0.000121698,0.00539335,4.04483e+06,0.000953276,0.071773,1.30545
197.364,8.02131e-05,0.00465502,88605.4,0.000244643,0.0111121,2.13818
1962.76,7.29641e-05,0.00375839,1.16503e+06,0.000229335,0.0896706,4.62727
3820.93,5.33968e-05,0.0224722,248602,0.000107555,0.395718,0.663636
3820.93,5.33968e-05,0.0224722,248602,0.000107555,0.395718,0.663636
3820.93,5.33968e-05,0.0224722,248602,0.000107555,0.395718,0.663636
3820.93,5.33968e-05,0.0224722,248602,0.000107555,0.395718,0.663636
178.283,6.41051e-05,0.0295924,57017.7,0.00011174,0.356038,0.603636
668.74,0.000614841,0.00573657,253826,0.00279497,0,1.88364
800.044,7.93065e-05,0.00475919,428407,0.000332277,0.0252889,4.97273
2622,9.84177e-05,0.00422304,706782,0.000554485,0.00187117,6.04364
167.252,0.000541397,0.00111968,3035.19,0.00334481,0.412707,0.563636
243148,0.00177861,0.00396275,1.33726e+07,0.16898,0,3.99273
243148,0.00177861,0.00396275,1.33726e+07,0.16898,0,3.99273
243148,0.00177861,0.00396275,1.33726e+07,0.16898,0,3.99273
103.917,0.000211898,0.00269105,2523.52,0.00278248,0.352648,0.758182
14362,0.0018388,0.00708696,3.7306e+06,0.0127716,0,2.11091
335.284,5.13478e-05,0.00330102,172933,0.000726787,0.0299687,3.43818
4334.93,5.57079e-05,0.0027188,4.20565e+06,0.000461517,0.0227947,3.48364
7.8302,5.5609e-05,0.0114461,3741.7,0.000185287,0.276731,0.505455
390.239,8.06165e-05,0.0145049,238736,0.000123151,0,0.581818
16131.1,0.00175138,0.00856485,592820,0.00814089,0.0286654,1.49091
379.274,0.000106458,0.00778343,137118,0.000310219,0.04569,2.37091
678.022,0.00174939,0.00275456,5080.71,0.00446648,0.0700319,0.238182
11.7127,5.70684e-05,0.00322515,4824.15,0.000427826,0.072551,1.4
106.477,5.61422e-05,0.00318786,102329,0.000194601,0.026583,1.47455
112.48,0.000104734,0.00244146,97148,0.00104264,0.0814629,1.93818
148.844,0.000186987,0.00474595,3633.54,0.00324444,0.241779,0.385455
57.1597,7.62273e-05,0.00257664,35370.7,0.0024775,0.0926679,1.17091
47.0955,6.97697e-05,0.00242684,20682.3,0.000319639,0.00779892,2.33818
2338.6,0.000589756,0.00525979,29912.2,0.00489653,0,2.44909
103.584,5.81116e-05,0.00733252,17822.5,0.000142,0.275232,0.290909
106.546,0.000113092,0.00752283,82922.3,0.000880692,0.0289363,0.985455
336.744,0.000474182,0.0036202,17390.1,0.0041156,0,2.98545
244.777,0.000106422,0.00167542,61032.8,0.0133559,0,4.97818
56.9544,3.56486e-05,0.00572269,11978.4,9.63987e-05,0.275037,0.358182
39.8348,9.96872e-05,0.00694071,20848.2,0.000349478,0,1.02545
440.664,0.000126679,0.00369737,231586,0.00112663,0.171081,1.33091
59.6769,0.000121734,0.00320766,8833.94,0.00131075,0.0115249,3.20364
1107.67,5.5777e-05,0.00503038,252638,0.000128717,0.329225,0.425455
508.837,8.33764e-05,0.00451453,279509,0.00220612,0.0258995,0.903636
1.63618,6.0267e-05,0.0054538,23.6476,0.000172592,0,1.37455
1.78934,6.48692e-05,0.00803785,92.0015,0.000698607,0,1.61818
173.2,4.57719e-05,0.00390335,18474.4,0.000137719,0.192888,0.469091
1953.31,0.00011868,0.00623116,701059,0.000540026,0.146633,2.03455
1449.73,0.000306763,0.00825993,280237,0.00504311,0,8.93818
1449.73,0.000306763,0.00825993,280237,0.00504311,0,8.93818
522.035,0.00146163,0.0023279,3550.29,0.00365633,0.166354,0.558182
415.929,0.000286788,0.00276273,12068.9,0.00416478,0.0218845,3.48364
112.49,7.97092e-05,0.00251369,69779.1,0.00110972,0,4.1
225401,0.0021846,0.00443663,6.43762e+07,0.0291553,0,5.34909
229.915,4.10562e-05,0.00379189,9523.75,0.000130654,0.348512,0.607273
401.954,0.000130139,0.00243486,315051,0.000450427,0,2.72182
331.771,6.55362e-05,0.00253346,143407,0.000386748,0,3.62545
331.771,6.55362e-05,0.00253346,143407,0.000386748,0,3.62545
65.309,0.000166692,0.00253282,1673.39,0.00241411,0.351301,0.481818
1639.33,7.73289e-05,0.00717034,1.45001e+06,0.000258315,0.133517,1.17455
8768.19,0.000232651,0.00433958,8.03365e+06,0.00201359,0,3.03273
8389.76,0.000100896,0.00500493,7.99099e+06,0.000306579,0.126487,4
303.901,3.1472e-05,0.0019945,6614.38,0.000158796,0.421861,0.529091
248026,0.000696425,0.00236305,4.78553e+07,0.0765399,0,3.97273
35.3598,5.49224e-05,0.00217757,14745.1,0.000587299,0.0900503,4.33273
293.615,7.15542e-05,0.0029095,168725,0.00234734,0,4.74
146.061,3.18965e-05,0.00260211,2234.35,0.000103655,0.329969,0.556364
69.371,8.61471e-05,0.00602861,24274.3,0.000444951,0.0965072,1.92
1208.81,7.82937e-05,0.00407919,817366,0.000285906,0.0280491,3.75636
1641.14,8.71593e-05,0.00442828,790529,0.000629469,0,4.34545
122.918,0.000130888,0.0026993,3657.36,0.00242694,0.343908,0.832727
92.406,6.69556e-05,0.0130668,58004,0.000167007,0.0330868,1.28
63.918,7.89984e-05,0.00840121,8009.8,0.000381101,0.0341217,4.29091
6202.56,0.00011652,0.00697104,4.5046e+06,0.00119119,0,5.38545
1349.43,0.000251669,0.00776984,161450,0.00237243,0,0.74
113.444,0.000104882,0.00368459,58880.8,0.000621787,0.0910352,3.43455
585.023,0.000107705,0.00437051,421697,0.00145663,0.366165,5.66
1322.13,0.000126964,0.00352507,550657,0.00182078,0.110439,6.59091
65.2498,3.83108e-05,0.00294724,7651.32,0.000124537,0.269606,0.581818
998.952,8.36966e-05,0.0108011,496978,0.0025762,0.0539078,2.33636
4850.04,0.000137649,0.00537544,3.84837e+06,0.000512337,0.239967,2.71091
7556.97,0.000121616,0.00507691,2.45947e+06,0.000770558,0.0427548,5.93455
168.846,4.77784e-05,0.00633627,5342.57,0.000139733,0.401382,0.607273
20.0348,6.46598e-05,0.00219554,2017.12,0.00113807,0.0732501,2.67091
78.0759,0.00011084,0.00665602,35152.9,0.000788374,0,3.28182
1353.7,7.66795e-05,0.00905006,536357,0.000276098,0.153979,4.52364
485.713,0.00152502,0.00376662,2005.72,0.00387906,0.0380672,0.212727
4.24079,6.20194e-05,0.00263778,260.239,0.000942797,0.135714,3.90545
4.24079,6.20194e-05,0.00263778,260.239,0.000942797,0.135714,3.90545
4.24079,6.20194e-05,0.00263778,260.239,0.000942797,0.135714,3.90545
