MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
0.605304,2.45232e-06,0.000123942,338.393,9.48102e-05,0.43506,5.1
450.239,3.62618e-05,0.00231621,90702.5,0.00161771,0,5.1
1811.46,0.000104128,0.00328537,522712,0.00347495,0.0112971,5.1
1543.56,0.000163121,0.00485947,1.20055e+06,0.00219643,0,5.1
0.0201011,1.93676e-06,0.000151464,3.37103,0.000161341,0.302495,5.1
1076.24,0.000103818,0.00136337,142847,0.0106921,0.187538,5.1
589.275,0.000144813,0.00356768,176875,0.00694125,0,5.1
2087.41,0.000746486,0.00354977,136094,0.0143212,0,5.1
0.00340856,1.49091e-06,0.000324587,1.29929,0.000113673,0.335201,5.1
680.774,6.03169e-05,0.0118926,98304.4,0.000629124,0.137005,5.1
680.774,6.03169e-05,0.0118926,98304.4,0.000629124,0.137005,5.1
680.774,6.03169e-05,0.0118926,98304.4,0.000629124,0.137005,5.1
0.00247198,1.24978e-06,0.000162278,0.305555,0.000102081,0.407702,5.1
4201.01,0.000506149,0.00431813,298241,0.0298181,0,5.1
1085.51,0.000213662,0.00428478,101751,0.0108983,0,5.1
3533.44,0.000821783,0.00507675,1.29174e+06,0.0304897,0,5.1
325.138,0.000213728,0.00386633,16920.3,0.00675171,0,5.1
17188,0.00115393,0.00462272,1.0918e+06,0.062149,0,5.1
37683.3,0.00139153,0.00433689,2.53028e+06,0.0823959,0,5.1
493.734,0.000104277,0.00432229,281901,0.00121581,0.125661,5.1
7.16785,3.64752e-06,0.00344404,2690.04,0.000120049,0.529318,5.1
36.647,9.83801e-06,0.0020184,4668.81,0.000150353,0.291173,5.1
1396.24,6.18986e-05,0.00267343,810284,0.0020191,0.249596,5.1
7702.26,4.32134e-05,0.00450285,3.97735e+06,0.000821115,0.225127,5.1
0.000741221,6.31867e-07,9.9835e-05,0.10238,6.29813e-05,0.545139,5.1
3478.67,0.000339296,0.00215391,249407,0.0102857,0.165233,5.1
600.111,0.000258872,0.00132654,32469.5,0.0124724,0.128811,5.1
545.325,0.000243561,0.00135762,44066.4,0.0107482,0.0777056,5.1
0.0015769,7.57416e-07,0.000108111,0.678771,8.67149e-05,0.527085,5.1
2413.22,0.000755992,0.00262034,210290,0.0125002,0,5.1
691.626,6.54652e-05,0.00310338,110788,0.00158329,0.0625985,5.1
2716.56,0.000319369,0.00645525,963114,0.0126863,0.0481056,5.1
0.00539726,1.96187e-06,0.000233302,1.56786,0.000152888,0.502558,5.1
1298.75,0.000121704,0.00390371,369572,0.00384687,0.0875673,5.1
6346.62,0.000520189,0.00464411,313340,0.0170779,0,5.1
6346.62,0.000520189,0.00464411,313340,0.0170779,0,5.1
0.00245605,1.00669e-06,0.0001108,1.26157,0.000185985,0.375108,5.1
151.503,1.33886e-05,0.000582401,34157.1,0.000154236,0.0672982,5.1
4937.28,0.00125468,0.0016153,528054,0.0208692,0,5.1
1764.63,0.000803796,0.00187473,217207,0.0160377,0,5.1
0.00214021,1.17663e-06,0.000189267,0.587147,0.000137039,0.408001,5.1
1701.93,0.000615243,0.00120692,44693.9,0.0246647,0,5.1
996.92,0.000185151,0.0032717,47862,0.00861234,0.0317836,5.1
615.11,2.60622e-05,0.00268796,108488,0.000338524,0.0373901,5.1
0.00368679,1.50961e-06,0.000189779,0.486247,0.000131823,0.251735,5.1
2499.93,0.000351952,0.00132696,449438,0.0206263,0.0736593,5.1
834.439,6.25306e-05,0.00155846,114450,0.00123566,0.0827815,5.1
4252.93,0.00112613,0.00195486,335572,0.0224588,0,5.1
0.00167049,1.08907e-06,0.000117334,0.380199,0.000109415,0.29087,5.1
5969.23,3.35324e-05,0.00129194,4.75493e+06,0.000467112,0.230494,5.1
5969.23,3.35324e-05,0.00129194,4.75493e+06,0.000467112,0.230494,5.1
5969.23,3.35324e-05,0.00129194,4.75493e+06,0.000467112,0.230494,5.1
0.00282692,1.50639e-06,0.000271388,0.967182,0.000129561,0.394226,5.1
235.112,3.9289e-05,0.000629539,26429.3,0.00141689,0.077757,5.1
2251.34,2.30336e-05,0.00124458,602371,0.000235443,0.053029,5.1
11736.9,5.94129e-05,0.00186357,2.42673e+06,0.00162188,0,5.1
25.7806,2.04368e-05,0.00041502,1321.83,0.0010105,0.140643,5.1
596.798,8.93254e-05,0.001956,163974,0.0046172,0,5.1
2721.42,0.000326813,0.00399699,333944,0.0159141,0,5.1
2721.42,0.000326813,0.00399699,333944,0.0159141,0,5.1
0.00190974,9.35175e-07,0.000130265,0.629816,0.000148851,0.392613,5.1
371.628,1.46431e-05,0.000734528,51638.9,0.000142506,0.134793,5.1
617.426,3.1219e-05,0.00125128,44067.2,0.000377034,0.158479,5.1
2200.63,0.00134876,0.00199771,47753.9,0.0274274,0,5.1
0.00434245,1.62255e-06,0.000167715,0.902799,0.000170864,0.482235,5.1
706.741,4.27598e-05,0.0035913,104285,0.000368061,0.129818,5.1
706.741,4.27598e-05,0.0035913,104285,0.000368061,0.129818,5.1
706.741,4.27598e-05,0.0035913,104285,0.000368061,0.129818,5.1
0.00371636,1.16525e-06,0.000176557,1.22706,9.58507e-05,0.386515,5.1
544.032,3.23467e-05,0.00271845,52727.3,0.000516485,0.125019,5.1
995.487,5.58911e-05,0.00231766,274619,0.00105761,0.0946534,5.1
2897.3,0.00136687,0.00588658,188892,0.0256959,0,5.1
0.00172742,9.36592e-07,0.00012065,0.681413,0.000155832,0.451778,5.1
2712.88,0.000585726,0.000673731,156123,0.0337985,0.0961371,5.1
1133.82,0.000407695,0.00206861,411689,0.0228546,0,5.1
423.161,3.40145e-05,0.00194373,54068.3,0.000373677,0.0754548,5.1
0.00269177,1.19545e-06,0.000177748,0.357972,0.000115142,0.432724,5.1
4810.98,0.000593217,0.00260399,1.35292e+06,0.022588,0.164955,5.1
1542.65,0.000541778,0.00488252,143351,0.0244658,0,5.1
9436.28,0.00030629,0.00441645,8.09437e+06,0.0136645,0,5.1
0.00169386,8.65937e-07,9.89971e-05,0.732323,8.70013e-05,0.537061,5.1
5170.97,0.000439979,0.00283446,2.68813e+06,0.0127978,0.0183513,5.1
1354.04,8.03887e-05,0.00503995,673347,0.000628021,0.206548,5.1
1289.23,6.87149e-05,0.00498718,596528,0.00057272,0.0301512,5.1
268.8,6.50355e-05,0.00522338,129826,0.00256123,0,5.1
2861.59,0.000582839,0.00348125,244069,0.0249316,0,5.1
1640.11,0.000177294,0.00305538,794809,0.00342952,0.103351,5.1
1640.11,0.000177294,0.00305538,794809,0.00342952,0.103351,5.1
0.061722,3.28119e-06,0.000173207,8.4697,0.000217127,0.297183,5.1
4783.05,0.000399786,0.0030151,1.01037e+06,0.0428989,0.0984798,5.1
4844.25,0.000766199,0.00467634,317169,0.049265,0,5.1
834.916,0.000270795,0.0045044,65571.5,0.0167855,0.0252736,5.1
0.00211146,1.29144e-06,0.000171966,0.677142,0.000153461,0.49805,5.1
1487.65,2.52508e-05,0.00121447,65930.5,0.000161587,0.147452,5.1
1369.58,0.000515637,0.00184223,99509.9,0.0258495,0.00947197,5.1
271.034,7.55294e-05,0.00259094,39057,0.000572848,0.117791,5.1
0.00208806,8.61219e-07,0.00026424,1.06622,0.000139696,0.419514,5.1
1412.64,0.00012221,0.000751558,138550,0.0063845,0,5.1
1412.64,0.00012221,0.000751558,138550,0.0063845,0,5.1
1412.64,0.00012221,0.000751558,138550,0.0063845,0,5.1
