MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
0.604282,3.21677e-06,0.000146919,336.091,0.000125516,0.435865,5.32727
481.128,0.000125717,0.00227263,90802.6,0.00386601,0.0870287,5.29273
2270.7,0.000175013,0.00287778,522712,0.0070341,0,5.92182
1515.63,0.000122352,0.00428469,1.20055e+06,0.00293563,0.0623719,7.65636
0.0276248,2.17477e-06,0.000161272,4.21645,0.000161341,0.302948,5.26545
918.931,8.61598e-05,0.00134417,142792,0.00210205,0.156502,5.33455
588.997,0.000153146,0.00336084,176875,0.00694125,0,5.49818
1926.24,0.000420144,0.00299893,136052,0.0114952,0,6.02182
0.00321248,1.55434e-06,0.000356023,1.29929,0.000113673,0.335486,5.38727
689.254,8.91586e-05,0.0120133,98252.9,0.00239798,0,5.49091
689.254,8.91586e-05,0.0120133,98252.9,0.00239798,0,5.49091
689.254,8.91586e-05,0.0120133,98252.9,0.00239798,0,5.49091
0.00300263,1.43402e-06,0.000233308,0.213845,7.01133e-05,0.407535,5.42545
1804.47,0.000301386,0.00412017,298200,0.0263845,0,5.64
1202.9,0.000416508,0.00407948,101752,0.0281629,0.061545,5.70364
3161.3,0.000463526,0.00455091,1.2921e+06,0.018895,0,6.11455
142.477,1.33552e-05,0.00377708,18411,0.000137004,0.587218,5.45818
10187.7,0.000611154,0.00439132,1.20856e+06,0.0347365,0,6.07818
5219.77,0.00027253,0.00361482,2.80277e+06,0.0283219,0.0832753,7.7
528.854,0.000136683,0.00402607,281958,0.00429773,0.1565,7.40545
7.17543,4.19828e-06,0.00367232,2690.04,0.000120049,0.500964,5.55636
55.2003,6.29812e-05,0.00199926,4663.08,0.00274479,0.058475,5.61636
1407.38,8.84907e-05,0.00274611,810453,0.00256473,0,5.62182
7695.32,4.32215e-05,0.00362094,3.97717e+06,0.00154712,0.107255,7.08727
0.00103338,6.97289e-07,0.000127851,0.10238,6.29813e-05,0.544681,5.30545
4110.32,0.00105291,0.00219535,249470,0.0218485,0,5.35091
605.52,0.000270415,0.00161045,32469.5,0.0124724,0,5.30182
702.913,0.00032343,0.00134388,44066.4,0.0107482,0,5.30364
0.00156099,6.93365e-07,8.76001e-05,0.678771,8.67149e-05,0.527236,5.39818
2604.45,0.000760208,0.00246512,209637,0.0119572,0,5.55455
700.429,0.000119817,0.0026524,110578,0.00373789,0.021857,5.67455
2628.58,0.000367681,0.00613607,963123,0.0161498,0,6.40909
0.013655,2.95611e-06,0.000247779,1.96117,0.000211328,0.500176,5.41455
3413.43,0.000341249,0.00422217,184847,0.0150228,0,5.36727
3305.44,5.57861e-05,0.00395545,313370,0.000497811,0.0335467,5.48364
3305.44,5.57861e-05,0.00395545,313370,0.000497811,0.0335467,5.48364
0.00245605,1.00667e-06,0.000110805,1.26157,0.000185985,0.375108,5.22364
151.425,1.19285e-05,0.000496971,34149,0.000154236,0.0806151,5.33818
2665.96,0.00065348,0.00147105,528077,0.0170661,0,5.44
1296.7,0.000289272,0.00165257,217097,0.0211762,0.121367,5.42909
0.00585618,1.61596e-06,0.000218185,0.534116,9.97745e-05,0.407024,5.41273
1500.53,0.000424659,0.00143188,48141.6,0.00912783,0.0565098,5.58727
1110.32,0.000463404,0.00305308,47835.6,0.0228538,0.110029,5.59091
614.819,2.19727e-05,0.00256986,108481,0.000338524,0.032761,5.56909
0.00828247,1.77723e-06,0.000207269,0.866472,0.000101927,0.251588,5.23455
2775.73,0.000464374,0.00152167,451385,0.019382,0.0206513,5.51636
839.746,9.2985e-05,0.00170421,114787,0.00176108,0.0537761,5.92545
3529.46,0.000475701,0.00174855,335183,0.0222379,0.0467388,6.10182
0.00155929,1.1041e-06,0.000115623,0.380199,0.000109415,0.290195,5.3
27442.1,0.00174239,0.00134027,4.23203e+06,0.153793,0.120579,5.48727
27442.1,0.00174239,0.00134027,4.23203e+06,0.153793,0.120579,5.48727
27442.1,0.00174239,0.00134027,4.23203e+06,0.153793,0.120579,5.48727
0.0113532,2.14505e-06,0.000272565,1.27384,9.58429e-05,0.396633,5.24545
680.202,0.000289006,0.000598729,24244.8,0.00829126,0,5.34545
14433.6,0.00163892,0.00166192,543994,0.0415474,0,5.50182
11739.5,7.92144e-05,0.00217521,2.42687e+06,0.00729202,0.0642856,5.61091
11.5862,3.30952e-06,0.000286421,1464.22,0.000132477,0.224426,5.27818
579.734,6.82259e-05,0.00157536,163854,0.00447334,0,5.49273
1676.64,0.000117455,0.00348027,334231,0.00303736,0.110658,5.85273
1676.64,0.000117455,0.00348027,334231,0.00303736,0.110658,5.85273
0.0016429,9.00248e-07,0.000114049,0.629816,0.000148851,0.392643,5.26727
371.344,1.6665e-05,0.000729097,51599.8,0.00145668,0.0979837,5.39273
672.261,0.000107513,0.00138088,44069,0.00518772,0.140967,5.44182
1391.7,0.000568284,0.00223903,48444.2,0.0254831,0,5.71091
0.00764113,1.98931e-06,0.000236414,0.752347,0.000126607,0.482729,5.45636
883.538,0.000174554,0.0037377,104272,0.00680049,0,5.61455
883.538,0.000174554,0.0037377,104272,0.00680049,0,5.61455
883.538,0.000174554,0.0037377,104272,0.00680049,0,5.61455
0.0103146,2.0489e-06,0.00019413,1.18976,0.000143193,0.38728,5.33636
630.475,9.71881e-05,0.00251849,52687.9,0.00581002,0,5.45273
1270.9,0.000335585,0.002346,273627,0.0210547,0,5.69636
2081.26,0.000397435,0.00554288,189516,0.0306863,0.172934,7.60364
0.00157068,7.62945e-07,0.000101432,0.681413,0.000155832,0.4518,5.23455
3060.81,0.000703183,0.000693855,140893,0.0495102,0,5.30182
753.076,6.6332e-05,0.00172184,411699,0.0165346,0.0344107,5.54727
377.974,3.6171e-05,0.00184971,54059.6,0.00103362,0.0254409,5.74727
0.00171846,1.05919e-06,0.00016331,0.0908984,7.86949e-05,0.394315,5.45455
4579.63,0.000291725,0.00266554,1.35281e+06,0.0135947,0.243694,5.70182
1117.92,7.04898e-05,0.00361202,143360,0.000802493,0,5.68909
9841.13,0.000427155,0.00400679,8.09316e+06,0.0137998,0,5.70545
0.0040199,1.23472e-06,0.000113801,0.488794,9.796e-05,0.537047,5.71636
6153.44,0.000690642,0.00285011,2.70454e+06,0.0127931,0,5.60182
1412.4,0.000132674,0.0045751,673355,0.00208607,0,6.81636
2498.82,0.000292869,0.00469392,623424,0.0155174,0,6.47091
370.608,0.000107674,0.00505813,129826,0.00584412,0,5.42545
1033.14,7.82046e-05,0.0031974,245535,0.00579213,0.114738,6.12545
1597.29,0.000100552,0.00248198,793349,0.00230093,0.0810046,7.20545
1597.29,0.000100552,0.00248198,793349,0.00230093,0.0810046,7.20545
0.0435484,2.2558e-06,0.000155396,6.46585,6.31997e-05,0.297997,5.3
1811.69,6.7813e-05,0.00275945,1.01873e+06,0.000882805,0.129117,5.40545
1694.19,0.000360994,0.0049045,352688,0.0146192,0,5.70182
800.094,0.00025504,0.00449247,57264.5,0.015049,0,5.76727
0.00533847,1.7257e-06,0.000197455,0.592991,0.000114496,0.504188,5.35818
2004.61,0.000679224,0.00117695,66057.2,0.0246792,0,5.40545
1705.8,0.000781218,0.00157415,99520.5,0.0257626,0,6.02182
288.79,0.000122466,0.00234076,39088,0.00640579,0.109663,6.00909
0.0100537,1.42063e-06,0.000161906,1.3146,0.00010483,0.418715,5.31091
1624.37,0.000274299,0.000736612,138547,0.0101866,0.00702683,5.28
1624.37,0.000274299,0.000736612,138547,0.0101866,0.00702683,5.28
1624.37,0.000274299,0.000736612,138547,0.0101866,0.00702683,5.28
