Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.259126,381.901,6,10,1.33333,84,0,21,0,57,70,190
0.351292,385.639,6,10,0.95,90,0,22,0,64,71,186
0.617038,462.622,6,10,1.7,117,0,36,0,76,70,228
0.143306,449.464,6,10,1.35,103,0,32,1,65,77,225
0.21499,369.722,6,10,1,68,0,21,0,43,68,195
0.383147,418.509,6,10,1.36667,109,0,30,0,73,68,199
0.143648,357.904,6,10,0.716667,50,0,16,0,32,80,193
0.495046,440.62,6,10,1.68333,116,0,36,0,75,70,211
0.565598,438.989,6,10,1.38333,128,0,29,0,91,69,199
0.92682,385.445,6,10,0.983333,90,0,20,1,64,74,188
0.079087,346.402,6,10,0.683333,44,0,14,0,29,70,194
0.000523652,368.176,6,10,0.75,51,0,16,0,33,72,206
0.582775,445.34,6,10,1.86667,120,0,39,0,76,72,210
0.1447,401.225,6,10,0.75,69,0,17,0,49,73,217
0.401371,422.595,6,10,1.5,114,0,32,0,76,71,197
0.116083,385.075,6,10,1.01667,69,0,20,0,44,69,207
0.162897,387.736,6,10,1.01667,69,0,22,0,44,75,204
0.197699,431.006,6,10,1.46667,99,0,33,1,61,72,217
0.373569,392.165,6,10,1,88,0,19,0,62,72,194
0.217264,446.081,6,10,1.63333,121,0,39,0,76,71,211
0.156627,397.631,6,10,0.933333,71,0,21,0,45,73,211
0.202568,465.643,6,10,1.85,128,0,40,2,81,73,222
0.140857,361.024,6,10,0.75,47,0,16,0,29,72,204
0.459958,462.068,6,10,1.16667,113,0,28,0,80,76,224
0.44373,441.302,6,10,1.43333,115,0,32,0,76,72,214
0.739765,430.187,6,10,1.58333,113,0,31,0,76,71,207
0.524608,459.593,6,10,1.88333,121,0,40,0,75,73,223
0.11216,411.996,6,10,1.38333,97,0,30,0,61,71,204
0.37075,458.787,6,10,1.31667,116,0,29,0,79,76,223
0.209312,410.949,6,10,0.75,83,0,18,0,59,71,218
0.446373,469.089,6,10,1.66667,126,0,42,1,80,73,223
0.437182,452.518,6,10,1.85,124,0,41,0,78,72,214
0.176336,441.678,6,10,1.45,114,0,32,0,77,72,215
0.234825,462.639,6,10,1.56667,123,0,37,0,78,74,221
0.438621,457.945,6,10,1.05,111,0,26,0,78,72,231
0.101785,337.032,6,10,1.13333,51,0,20,0,29,72,179
0.19312,362.011,6,10,1.38333,71,0,22,0,43,70,187
0.380079,455.881,6,10,1.73333,123,0,39,1,77,73,216
0.438688,352.772,6,10,1.68333,75,0,27,0,44,69,174
0.127521,388.561,6,10,1,85,0,17,0,62,70,196
0.174189,439.079,6,10,1.61667,117,0,36,0,77,71,210
0.158155,433.618,6,10,1.45,100,0,32,0,63,73,220
0.618843,444.358,6,10,1.75,119,0,38,0,75,72,211
0.331616,341.017,6,10,0.633333,44,0,11,0,30,70,195
0.119113,440.887,6,10,0.616667,87,0,19,0,63,74,238
0.146866,465.685,6,10,2.23333,112,0,42,0,64,75,236
0.314415,471.358,6,10,1.58333,122,0,34,0,83,71,236
0.326197,521.744,6,10,0.95,121,0,25,0,90,82,269
0.352173,407.034,6,10,1.03333,88,0,24,0,61,70,208
0.419481,450.818,6,10,1.86667,121,0,39,0,77,74,213
0.39355,488.899,6,10,1.71667,130,0,40,0,82,76,240
0.438193,502.453,6,10,1.66667,130,0,39,1,83,82,228
0.335983,507.289,6,10,1.9,145,0,46,0,92,81,237
0.54906,538.865,6,10,3.75,161,0,70,0,83,81,249
0.235439,434.167,6,10,0.983333,90,0,24,0,62,72,225
0.246645,518.674,6,10,0.883333,105,0,21,2,76,89,278
0.431027,479.364,6,10,1.7,129,0,42,0,81,77,231
0.234566,461.547,6,10,1.31667,99,0,30,0,63,79,239
0.114025,401.404,6,10,0.966667,75,0,22,0,50,74,207
