Iteration,Cost,Cost reduction,time (ms)
0,4751.99,0.00135812,167.278
1,4713.41,0.00946732,300.58
2,4663.69,0.0199153,434.325
3,4186.1,0.120283,580.946
4,1609.73,0.661712,731.702
5,1161.9,0.755825,878.036
6,1038.07,0.781848,1023.12
7,1038.07,0.781848,1163.66
