Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
0.0401442,10.7746,98.1812,6.86736,1.23661,1.5253,0.890289
0.159604,11.0719,97.9173,6.81815,1.20228,1.91739,0.753588
0.479526,11.4797,97.568,6.92652,1.20223,2.20989,0.649585
0.205747,11.3964,97.1699,6.96,1.21883,2.06264,0.729482
0.0599739,10.8691,98.209,6.91031,1.21929,1.58265,0.867037
0.0970215,10.8887,98.1592,6.85323,1.21281,1.68234,0.825792
0.104627,11.0432,97.6955,6.82636,1.21018,1.86753,0.722192
0.123567,11.1591,97.9998,6.86103,1.21079,1.94028,0.727318
0.513838,11.3346,98.0298,6.98441,1.21042,1.98457,0.688023
0.0948548,10.8626,98.0822,6.88042,1.21628,1.62256,0.793311
0.121159,10.9807,97.642,6.79107,1.21108,1.84467,0.748243
0.167453,11.242,97.1451,6.71143,1.19889,2.21466,0.721575
0.0601932,10.8648,98.1019,6.85538,1.21423,1.65366,0.831811
0.347054,11.5137,97.3684,7.00906,1.19857,2.14677,0.602823
6.50742,11.5681,96.9561,6.79209,1.1972,2.45023,0.520704
0.0497573,10.8101,98.2667,6.87251,1.22051,1.56799,0.884914
0.0804276,10.8985,98.1425,6.72044,1.21264,1.84171,0.871878
0.0868486,11.0754,98.1809,6.95555,1.21654,1.74881,0.784088
0.152726,10.89,97.8986,6.66726,1.20629,1.89927,0.688483
1.20391,11.4495,97.0287,6.80697,1.19841,2.31091,0.60807
0.017656,10.508,98.1704,6.75994,1.22115,1.39289,0.875259
0.149623,11.1219,98.0188,6.87851,1.20692,1.90025,0.782363
0.195563,11.0174,97.855,6.70635,1.19686,1.99256,0.676926
7.35579,11.477,98.0994,6.83941,1.19459,2.30697,0.535611
0.0546175,10.9306,98.1631,6.87232,1.21244,1.70307,0.886556
0.386266,11.1913,97.9553,6.90826,1.20868,1.92501,0.675432
0.213871,10.9417,97.0636,6.68549,1.20948,1.92653,0.740325
0.09926,10.9152,97.985,6.84168,1.22117,1.70913,0.786392
0.126878,10.881,97.76,6.76474,1.21423,1.77284,0.906656
0.203192,10.9325,97.921,6.82261,1.21489,1.75286,0.810334
0.0374948,10.6973,97.3787,6.7568,1.21797,1.58407,0.909801
0.0617705,10.9493,98.0574,6.88128,1.21297,1.71104,0.778199
0.0498934,10.8265,98.1268,6.78702,1.21612,1.68595,0.783403
0.048105,10.8767,98.1488,6.88412,1.22242,1.61325,0.861258
0.13057,11.3492,98.0156,6.91393,1.20564,2.07486,0.735445
0.198448,11.1642,97.7355,6.73653,1.19832,2.10371,0.712865
0.12037,10.7271,97.741,6.72837,1.21431,1.64963,0.821323
0.0859582,11.084,97.983,6.89312,1.20677,1.84068,0.763669
0.11267,11.1941,98.0734,6.81769,1.19771,2.04527,0.757519
0.247223,11.0333,98.0248,6.89337,1.22259,1.77201,0.782549
0.056056,10.9485,98.0992,6.87633,1.21246,1.71476,0.793057
0.277985,11.3079,97.8027,6.88609,1.20264,2.07799,0.673333
0.0822472,10.8155,98.0784,6.82403,1.21187,1.64146,0.797725
0.677414,11.471,97.0564,6.75102,1.19558,2.40361,0.5799
0.143469,11.0111,97.7486,6.6934,1.19985,2.00228,0.718971
0.0984344,11.0798,98.11,6.8859,1.20787,1.84017,0.759735
0.0468429,10.8971,98.1778,6.85059,1.21505,1.68988,0.84852
0.0514178,10.8961,98.1662,6.81462,1.21238,1.73204,0.833394
0.103653,11.0518,98.1016,6.8571,1.20675,1.84797,0.812229
0.126518,10.9156,98.0688,6.84813,1.21803,1.70453,0.769993
0.0515623,10.7565,98.014,6.81583,1.21787,1.58247,0.836144
0.864264,11.4436,97.6595,6.81103,1.19458,2.30812,0.631645
0.0585775,10.6768,98.1453,6.7769,1.21518,1.54616,0.852669
0.119358,11.0861,98.1013,6.8813,1.20654,1.84914,0.744459
0.0955344,10.7979,98.1012,6.71119,1.21316,1.74865,0.815039
0.0929048,10.8674,97.8154,6.78573,1.21005,1.73462,0.822076
0.354558,11.4251,97.6382,6.98883,1.20267,2.08482,0.671884
0.0742582,10.799,97.4986,6.72862,1.20753,1.73837,0.776748
0.201259,11.0944,98.0935,6.91917,1.20708,1.81797,0.804499
0.0771168,10.7225,98.0675,6.80786,1.21671,1.55553,0.881312
0.100562,10.9517,98.1403,6.88651,1.2126,1.70852,0.796774
0.158895,11.3248,98.0897,7.03582,1.21203,1.90552,0.670687
0.120446,11.0339,97.9665,6.84196,1.20969,1.84452,0.796035
0.155192,11.133,97.8449,6.75702,1.20196,2.0479,0.705954
0.247939,10.9579,97.9062,6.81571,1.21064,1.79679,0.798405
0.192245,10.8802,97.8872,6.84678,1.22051,1.6693,0.834739
0.0806367,11.0359,97.9616,6.86295,1.20982,1.81735,0.77707
0.126343,11.124,97.4939,6.8656,1.21134,1.90141,0.720685
0.191294,11.2146,98.113,6.9045,1.20912,1.95502,0.739992
0.155713,11.0635,98.0466,6.80762,1.21035,1.90724,0.763211
0.313751,11.1828,97.9024,6.81413,1.20233,2.0329,0.69594
0.163671,11.127,97.9468,6.8684,1.21496,1.90249,0.790144
0.361031,11.4853,97.0583,6.72585,1.19576,2.4439,0.666833
0.0409971,10.7417,98.2508,6.86538,1.22047,1.50498,0.897089
0.128953,10.7565,98.093,6.78264,1.21504,1.62613,0.834371
1.47601,11.5504,97.1809,6.81225,1.19427,2.41958,0.612994
0.129359,11.0878,98.0202,6.84598,1.21109,1.8849,0.753964
0.836571,11.1893,97.9103,6.74784,1.20128,2.11244,0.656025
0.0472185,10.8068,98.2649,6.90645,1.21629,1.53322,0.841354
1.16826,11.403,97.516,6.86819,1.20018,2.19973,0.675021
0.0814306,10.7948,98.0507,6.76932,1.21377,1.67941,0.780066
0.103078,10.737,97.9307,6.75328,1.21527,1.6344,0.808132
0.0516001,10.6912,98.1631,6.796,1.22018,1.53716,0.839827
0.0376146,10.6336,98.1338,6.77171,1.22139,1.50506,0.852593
0.0580886,11.0304,97.8396,6.81222,1.20564,1.87821,0.859055
