Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.556785,2578.92,780.525,7,13,5.43077,331,7,156,7,153,99,296
0.745695,1314.08,930.769,8,13,7.17821,416,8,217,9,174,118,342
0.719716,1172.52,910.807,8,13,6.25256,401,8,200,8,176,113,342
0.806054,1041.42,1098.47,9,13,8.48091,524,9,298,10,198,127,389
0.101895,4801.47,614.512,7,13,1.17509,170,5,44,5,112,102,294
0.75583,1410.92,1080.13,9,13,8.00912,502,9,275,9,200,128,392
0.716399,1293.99,956.073,8,13,7.56987,446,8,242,8,179,112,343
0.634761,1648.56,1076.35,8,13,13.1006,566,8,364,8,179,112,342
0.629236,2000.43,927.232,8,13,7.02756,407,7,227,7,157,114,351
0.81864,909.52,959.151,8,13,7.55321,440,8,237,8,180,115,346
0.596537,2300.05,714.791,7,13,3.34725,253,6,101,6,136,103,306
0.650489,1912.5,782.19,7,13,5.56703,330,7,153,7,156,99,298
0.671211,1421.35,709.622,7,13,3.27766,245,6,94,6,134,103,308
0.780619,1070.82,970.312,8,13,8.00064,451,8,250,8,180,116,347
0.712211,1356.91,798.849,7,13,5.74359,335,7,156,7,158,102,308
0.831925,799.777,1087.38,9,13,7.77493,509,9,281,9,201,130,388
0.530577,2457.73,705.541,7,13,2.77582,243,6,89,7,135,103,308
0.652293,1808.05,794.804,7,13,5.69304,342,7,160,7,157,102,300
0.659528,1726.1,936.681,8,13,8.05385,406,7,229,8,157,122,353
0.804249,973.65,1152.25,9,13,9.71225,572,9,344,9,202,129,390
0.824252,797.676,1197.34,9,13,10.2855,613,9,382,9,203,133,393
0.66391,1867.91,1199.21,9,13,9.91054,593,11,356,9,208,144,402
0.770868,1064.6,962.102,8,13,7.74615,441,8,234,8,182,120,346
0.866061,563.031,1387.02,10,13,11.6928,743,10,484,10,227,151,431
0.638788,1511.14,876.043,8,13,4.78077,343,7,162,7,160,122,356
0.742972,1233.31,1058.1,8,13,10.6417,532,8,324,8,182,120,349
0.713942,1275.41,855.848,7,13,7.55604,394,7,212,7,160,107,302
0.670488,1525.09,1008.86,8,13,8.22692,484,8,277,8,182,123,347
0.671211,1905.82,1172.67,9,13,9.14701,576,9,343,9,206,138,396
0.834497,833.545,1443.59,10,13,12.4395,789,10,528,10,229,150,439
0.823759,1035.58,1154.58,10,13,7.00205,507,9,271,9,208,150,433
0.756163,1255,1308.04,10,13,9.75436,653,10,392,10,230,157,435
0.100093,5098.69,636.449,7,13,1.29451,178,5,45,5,117,110,295
0.753964,1142.37,1308.97,10,13,10.6287,650,10,389,10,230,155,438
0.668146,1660.09,821.088,7,13,6.0022,354,7,170,7,162,109,302
0.683959,1677.84,928.017,7,13,6.45055,406,7,209,8,175,127,334
0.607096,1768.84,789.63,7,13,3.3956,268,6,103,6,147,130,336
0.782178,992.371,1150.98,8,13,8.35962,551,8,322,8,201,148,391
0.61649,1934.7,811.009,7,13,3.55678,282,6,113,6,150,130,343
0.855152,740.348,1480.69,10,13,10.0913,734,10,442,10,259,189,491
0.858042,783.927,1423.69,10,13,8.67744,671,10,383,10,254,189,496
0.82588,858.829,1230.82,9,13,8.03704,564,9,306,9,228,168,436
0.586545,1822.07,780.591,7,13,3.25495,271,6,105,6,146,131,324
0.83616,755.251,1325.74,9,13,9.69858,654,9,392,9,228,168,438
0.825575,864.545,1350.35,9,13,10.592,679,9,417,9,229,167,441
0.823558,843.459,1460.49,10,13,9.66205,708,10,418,10,255,187,496
0.616602,2054.42,1037.78,8,13,6.23269,440,8,213,8,199,147,392
0.59538,1746.44,1177.96,8,13,8.82115,570,8,341,8,202,149,397
0.846984,670.558,1456.39,10,13,9.4759,710,10,419,11,256,189,491
0.725506,1145.41,1085.39,8,13,7.43333,492,8,265,8,197,146,389
0.685406,1397.83,874.733,7,13,5.10256,355,7,161,7,173,128,336
0.661344,1641.25,902.848,7,13,5.9619,386,7,187,8,174,127,334
0.590751,1828.14,891.183,7,13,5.9641,375,7,177,7,173,127,333
0.841965,912.086,1467.12,10,13,10.0456,716,10,427,10,255,188,494
0.706979,1706.21,1309.6,9,13,9.74074,644,9,383,9,229,167,436
0.513724,2244.23,775.97,7,13,2.89084,259,6,95,6,145,130,331
0.808639,946.501,1283.58,9,13,9.04501,619,9,358,9,226,167,435
0.794988,1112.61,1326.56,9,13,9.82393,661,9,399,9,229,166,436
0.819621,895.386,1444.83,10,13,9.41385,703,10,413,10,255,186,490
0.842966,846.465,1503.45,10,13,9.70462,745,10,457,10,255,188,502
0.648076,1981.48,895.218,7,13,5.97949,377,7,182,7,172,126,336
0.844561,757.977,1311,9,13,9.62222,642,9,381,9,230,166,439
0.786313,902.216,1084.22,8,13,7.47564,491,8,266,8,200,148,385
0.807844,841.042,1351.04,10,13,8.04154,603,9,346,9,228,188,494
0.51846,2762.46,796.606,7,13,3.59341,281,6,116,6,146,129,333
0.44574,3142.07,772.324,7,13,3.36557,263,6,100,6,144,127,327
0.742111,1464.56,1391.84,9,13,11.1499,728,9,468,9,230,165,435
0.722699,1382.02,1128.49,9,13,6.08661,466,8,240,8,199,169,434
0.547984,2655.5,1063.82,8,13,6.98974,471,8,242,8,200,146,386
0.859664,779.021,1604.29,10,13,12.1051,852,10,557,11,258,189,496
0.574725,2471.04,872.756,7,13,5.0989,362,7,166,7,175,126,327
0.641875,1914.4,951.023,8,13,4.63269,360,7,163,7,173,151,383
0.729057,1524.01,925.641,7,13,6.88571,407,7,210,7,173,126,334
0.824386,737.669,1284.18,9,13,9.63989,621,9,362,9,228,167,431
0.767092,1146.86,1413.83,9,13,11.9852,744,9,483,9,229,170,438
0.802124,923.84,1593.58,10,13,12.3954,842,10,549,10,257,189,494
0.852589,826.199,1457.51,10,13,10.1251,720,10,433,10,253,187,484
0.669556,1868.13,878.091,7,13,5.38974,367,7,172,7,173,127,329
0.647811,1618.91,1166.82,8,13,9.33718,569,8,341,8,201,149,390
0.688099,1353.58,1657.44,10,13,14.1636,903,10,609,10,257,190,497
0.402667,2663.59,1305.32,8,13,15.7224,714,8,487,11,198,149,383
0.721866,1284.8,870.164,7,13,5.35678,356,7,161,7,171,125,334
0.820133,829.483,1510.02,10,13,10.1462,764,10,476,10,254,185,495
0.678141,1406.59,953.917,7,13,7.7956,437,7,238,7,174,129,334
0.57019,1928.32,854.426,7,13,4.76703,342,7,148,7,171,125,329
0.756911,1084.29,1042.02,8,13,6.71795,457,8,233,8,198,147,379
0.606159,1678.11,900.871,7,13,6.00733,391,7,193,7,172,125,331
0.520726,2452.47,874.895,7,13,5.43223,363,7,168,7,172,125,329
0.460811,2523.71,891.69,7,13,6.05714,378,7,184,7,172,126,331
0.862017,632.886,1501.58,10,13,10.2026,761,10,470,10,253,188,487
0.802763,936.106,1524.22,10,13,10.6621,778,10,490,10,255,188,494
0.654092,1483.49,896.577,7,13,6.05495,378,7,181,7,173,128,336
0.806434,910.982,1160.46,8,13,9.44038,573,8,342,9,202,146,382
0.214909,3404.81,769.437,7,13,2.78828,256,6,94,6,144,125,333
0.58441,2434.09,871.093,7,13,5.263,359,7,165,8,170,125,331
0.533942,2559.42,895.087,7,13,5.74799,370,7,177,7,172,126,341
0.637707,1612.76,872.827,7,13,5.31355,361,7,166,7,172,125,330
0.608243,1780.12,785.373,7,13,3.14066,266,6,101,6,146,128,338
0.803408,1094.2,1479.99,9,13,12.5858,816,9,555,9,230,167,435
0.624759,2003.28,1152.9,9,13,7.03533,491,8,266,8,200,168,434
