Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.85361,852.328,4687.28,9,13,100,3846.32,0.994,3585.98,0,259.309,295.72,497.041
0.665619,1728.95,5525.79,10,13,100,4565.45,1.141,4269.98,0,294.305,336.574,573.536
0.846814,641.231,5184.86,10,13,100,4239.26,1.13,3943.59,0,294.51,335.676,560.946
0.708856,1564.31,5400.4,10,13,100,4445.61,1.142,4149.62,0,294.828,335.395,570.377
0.859915,749.398,5312.16,10,13,100,4362.18,1.129,4067.16,0,293.862,335.885,564.638
0.803053,1138.76,4226.5,8,13,100,3463.18,0.897,3225.88,0,236.385,269.095,449.29
0.793588,942.392,4642.58,9,13,100,3788.76,1.014,3522.76,0,264.965,301.875,504.493
0.853667,660.911,4746.4,9,13,100,3888.77,1.013,3623.09,0,264.641,304.008,506.938
0.830779,913.594,5456.05,10,13,100,4502.86,1.127,4206.98,0,294.733,335.381,568.122
0.863972,682.612,4999.64,9,13,100,4139.03,1.001,3873.17,0,264.824,301.629,512.442
0.839279,916.808,5273.46,10,13,100,4323.48,1.165,4026.95,0,295.334,335.407,566.643
0.857148,782.172,5356.31,10,13,100,4409.75,1.135,4114.47,0,294.113,335.623,561.333
0.833204,721.51,5562.02,10,13,100,4594.16,1.13,4297.44,0,295.563,335.455,581.696
0.717325,1380.63,5516.27,10,13,100,4552.23,1.133,4256.18,0,294.881,335.838,577.613
0.571996,2019.29,4401.75,8,13,100,3627.27,0.897,3390.13,0,236.218,268.334,460.32
0.833349,793.5,5456.32,10,13,100,4498.82,1.159,4203.15,0,294.473,335.396,572.488
0.846844,802.374,5515.09,10,13,100,4559.81,1.116,4264.35,0,294.318,336.327,568.567
0.570489,2234.83,5009.19,9,13,100,4131.02,1.014,3863.87,0,266.101,302.636,528.085
0.81584,934.231,5195.54,10,13,100,4246.82,1.121,3951.2,0,294.47,335.584,562.546
0.603779,1972.01,5587.74,10,13,100,4615.3,1.132,4318.5,0,295.631,336.011,585.954
0.815124,839.634,5213.85,10,13,100,4268.15,1.136,3972.17,0,294.82,339.023,557.441
0.830982,939.953,4103.66,8,13,100,3332.96,0.892,3096.16,0,235.886,268.803,455.539
0.755879,1134.95,3576.34,7,13,100,2907.05,0.785,2699.14,0,207.103,234.903,390.67
0.71897,1182.1,5569.9,10,13,100,4613.24,1.141,4315.8,0,296.269,336.266,571.12
0.712172,1204.89,5548.16,10,13,100,4588.59,1.136,4292.06,0,295.357,339.056,571.37
0.605419,1894.54,4932.95,9,13,100,4066.66,1.011,3800.07,0,265.561,303.209,516.623
0.544568,2031.85,3727.71,7,13,100,3039.86,0.804,2832.2,0,206.836,234.651,407.594
0.857178,661.445,5276.13,10,13,100,4329.34,1.139,4032.72,0,295.453,335.819,561.566
0.839098,933.253,5517.66,10,13,100,4567.25,1.138,4271.56,0,294.527,335.33,567.179
0.52956,2370.83,3693.56,7,13,100,3010.64,0.8,2803.34,0,206.471,236.29,402.08
0.701023,1757.87,5659.49,10,13,100,4696.85,1.127,4401.73,0,293.966,337.321,575.758
0.845805,794.117,5499.87,10,13,100,4543.99,1.139,4248.8,0,294.021,336.094,569.385
0.862051,782.08,5418.35,10,13,100,4461.87,1.138,4166.03,0,294.683,338.711,568.949
0.831764,781.631,5160.86,10,13,100,4208.53,1.14,3912.6,0,294.763,337.31,565.353
0.806184,970.17,4212.1,8,13,100,3444.44,0.893,3207.47,0,236.049,268.218,454.876
0.790916,1110.7,4711.06,9,13,100,3860.96,1.027,3595.02,0,264.889,302.21,500.919
0.774572,1015.51,4701.88,9,13,100,3844.88,1.001,3577.59,0,266.271,301,510.127
0.810639,863.249,4576.11,9,13,100,3719.4,1.004,3453.11,0,265.259,303.453,506.696
0.789509,1062.53,5581.47,10,13,100,4623.98,1.14,4327.5,0,295.31,335.969,572.707
0.581966,2138,5601.28,10,13,100,4630.26,1.142,4334.86,0,294.234,337.982,584.044
0.800314,1103.4,4233.78,8,13,100,3467.46,0.924,3230.55,0,235.963,268.933,452.619
0.82712,853.246,5491.73,10,13,100,4523.66,1.153,4228.55,0,293.926,336.754,581.583
0.564871,1918.8,4341.03,8,13,100,3565.38,0.917,3327.88,0,236.556,268.355,461.642
0.772645,1048.69,5292.18,10,13,100,4340.83,1.136,4043.85,0,295.807,338.322,565.258
0.770483,1138.32,5495.81,10,13,100,4530.76,1.131,4235.3,0,294.299,336.335,579.043
0.745481,1217.46,5468.05,10,13,100,4506.96,1.13,4211.84,0,293.97,338.112,574.193
