Iteration,Cost,Cost reduction,time (ms)
0,7.516197836846479,0.0,30.297279357910156
1,7.42961778335782,0.011519129135241779,212.85080909729004
2,5.529449221113995,0.26432894115597827,436.1100196838379
3,5.033401238772045,0.3303261372263352,1993.4184551239014
4,4.218536366933443,0.43874064274186453,3182.6438903808594
5,3.5267145043746853,0.5307847689844251,4151.091575622559
6,3.44607580395855,0.5415134249041538,4973.634243011475
7,3.183075395540654,0.5765045752339915,5429.987668991089
8,3.0935787161133113,0.588411749761597,6156.975030899048
9,2.8258195423525585,0.6240360347488979,6816.922187805176
10,2.770883672246163,0.631345032103529,7607.617616653442
11,2.7431633359698226,0.6350331117520513,8397.68385887146
12,2.6537759164178545,0.6469257496911123,10371.519327163696
13,2.6333545422773894,0.6496427316790468,11152.937889099121
14,2.6133698161475603,0.6523016193990931,11957.460880279541
15,2.5740881068725208,0.6575278933913062,13470.147132873535
16,2.5458201084779915,0.6612888372898226,14273.826122283936
17,2.535676938532209,0.6626383454009659,17092.226266860962
18,2.524940274552933,0.664066815514757,20641.926765441895
19,2.520426613340889,0.6646673400499039,24803.403615951538
20,1.967795932537469,0.7381926373876444,25320.760488510132
21,1.9677926799599676,0.7381930701300459,27954.425811767578
