MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),Cost Reduction,% Derivatives
4039.32,0.00932135,0.00593552,894238,0.984784,0.788351,50.0667
155.155,0.00119229,0.00113133,72853.8,0.21473,0.746774,50.0667
87103.8,0.0418202,0.00179648,6.24846e+07,58.561,0.474968,50.0667
5825,0.00780707,0.00152062,3.51527e+06,9.9829,0.201462,50.0667
913.716,0.00320297,0.00171885,58856.3,0.21462,0.593932,50.0667
48467.7,0.00318664,0.00186876,5.95192e+07,0.579681,0.359772,50.0667
16770.5,0.00225235,0.00379243,4.9209e+06,1.07751,0.0147773,50.0667
2513.54,0.00292459,0.00394961,1.07781e+06,0.912061,0.038511,50.0667
1794.17,0.00658558,0.00321912,71834,0.283021,0.378574,50.0667
6937.82,0.00972812,0.00247502,2.38091e+06,1.41587,0.509363,50.0667
11147.7,0.00290232,0.00319025,7.72887e+06,0.539258,0.379326,50.0667
2765.65,0.00194977,0.00287946,809813,0.305951,0.403142,50.0667
730.385,0.00331988,0.00142319,65799.8,0.259135,0.458513,50.0667
12831,0.00330362,0.00239446,4.70038e+06,0.601476,0.231811,50.0667
14793.8,0.00196376,0.00283841,1.09384e+07,1.11185,0.444243,50.0667
2842.54,0.00131216,0.00210345,1.49398e+06,0.338675,0.222151,50.0667
2062.63,0.00789144,0.00410812,107547,0.465265,0.87396,50.0667
505.035,0.00248029,0.00271521,125357,0.292826,0.23709,50.0667
38116.8,0.00135255,0.00259194,5.64061e+07,0.311933,0.198015,50.0667
10457.2,0.0107311,0.00206725,7.668e+06,13.9781,0.443295,50.0667
1964.92,0.00883704,0.00293848,63599.3,0.290081,0.478031,50.0667
60963,0.00226363,0.00171871,8.35049e+07,0.346167,0.189978,50.0667
45519.8,0.00183533,0.002075,6.3467e+07,0.422965,0.236929,50.0667
45519.8,0.00183533,0.002075,6.3467e+07,0.422965,0.236929,50.0667
750.607,0.00250538,0.002944,505345,0.421127,0.682732,50.0667
705.446,0.000785945,0.00159154,373663,0.291009,0.258802,50.0667
7040.14,0.0029714,0.00274682,5.79978e+06,1.13262,0.511227,50.0667
7885.14,0.0026426,0.00270589,5.01391e+06,0.829055,0.52417,50.0667
1415.03,0.00619698,0.00278599,62211,0.192662,0.775064,50.0667
60458.3,0.00416941,0.00117902,4.40728e+07,3.25269,0.512767,50.0667
1049.22,0.00385269,0.00140288,151963,2.64936,0.499631,50.0667
340.306,0.000628978,0.00166583,256699,0.100865,0.16707,50.0667
2843.12,0.00725608,0.00785424,992136,1.04753,0.746393,50.0667
272.056,0.000775364,0.00360549,218789,0.11794,0.237446,50.0667
217229,0.012082,0.0030276,1.62697e+08,14.4335,0.151671,50.0667
217229,0.012082,0.0030276,1.62697e+08,14.4335,0.151671,50.0667
2017.61,0.00805501,0.00309548,93324.4,0.274279,0.676019,50.0667
8026.31,0.001658,0.00161423,7.09734e+06,0.230691,0.380946,50.0667
2487.16,0.00298969,0.00133655,882050,0.836724,0,50.0667
10691,0.0152854,0.00149641,6.03181e+06,18.2321,0,50.0667
1916.32,0.00875365,0.00307655,63140.1,0.204992,0.524571,50.0667
7795.96,0.00246437,0.00142374,6.55305e+06,0.69425,0.29531,50.0667
59732.8,0.00226289,0.00150311,4.36689e+07,0.801527,0.254317,50.0667
1176.18,0.00392903,0.00148351,291790,0.871072,0,50.0667
1808.08,0.00878436,0.00329713,57308.4,0.213604,0.410805,50.0667
3270.3,0.00243526,0.00188346,1.28563e+06,0.56595,0.497472,50.0667
876.165,0.0019569,0.00160786,214510,0.389983,0.479704,50.0667
12226.8,0.00165231,0.00231713,1.57236e+07,0.340036,0.185256,50.0667
716.194,0.00405831,0.00150439,68076.7,0.181937,0.507456,50.0667
18214.1,0.0194713,0.00173655,7.45254e+06,20.2625,0.480376,50.0667
434.27,0.0013683,0.00296693,146399,0.188659,0.221339,50.0667
81134,0.00807229,0.00258174,3.08661e+07,7.38326,0,50.0667
587.415,0.00327912,0.00131817,56314.7,0.20232,0.504707,50.0667
3061.07,0.00379528,0.00156338,501651,0.460458,0.204541,50.0667
4880.94,0.00142882,0.00154552,5.00697e+06,0.355388,0.156146,50.0667
18649.5,0.0186141,0.00254029,1.06245e+07,24.1955,0.332123,50.0667
2689.65,0.00479645,0.00736569,980581,0.720953,0.673329,50.0667
81133.2,0.00315547,0.00348167,1.15535e+08,0.67339,0.530909,50.0667
25337.5,0.0010586,0.00316761,2.50791e+07,0.14404,0.532166,50.0667
